Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
20807295;561304;Tøemešné;;;;;136107;Nová Ves;;;è.p.;15;;;34806;876579.19;1074574.63;2013-12-07T00:00:00
20807309;561304;Tøemešné;;;;;136107;Nová Ves;;;è.p.;18;;;34806;876529.13;1074592.63;2013-12-07T00:00:00
20807325;561304;Tøemešné;;;;;136107;Nová Ves;;;è.p.;32;;;34806;876468.06;1074651.88;2013-12-07T00:00:00
20807350;561304;Tøemešné;;;;;136107;Nová Ves;;;è.p.;128;;;34806;876171.69;1074776.38;2013-12-07T00:00:00
20807368;561304;Tøemešné;;;;;136107;Nová Ves;;;è.p.;130;;;34806;876270.50;1074744.63;2013-12-07T00:00:00
20807376;561304;Tøemešné;;;;;136107;Nová Ves;;;è.p.;137;;;34806;876599.50;1074459.50;2013-12-07T00:00:00
20807392;561304;Tøemešné;;;;;136107;Nová Ves;;;è.p.;151;;;34806;876313.81;1074705.00;2013-12-07T00:00:00
20807414;561304;Tøemešné;;;;;136107;Nová Ves;;;è.p.;165;;;34806;876074.88;1074703.13;2013-12-07T00:00:00
20807422;561304;Tøemešné;;;;;136107;Nová Ves;;;è.p.;166;;;34806;876279.81;1074714.00;2013-12-07T00:00:00
20807431;561304;Tøemešné;;;;;136107;Nová Ves;;;è.p.;169;;;34806;876111.19;1074709.25;2013-12-07T00:00:00
20807449;561304;Tøemešné;;;;;136107;Nová Ves;;;è.p.;170;;;34806;876845.44;1074437.88;2013-12-07T00:00:00
20807457;561304;Tøemešné;;;;;136107;Nová Ves;;;è.p.;180;;;34806;876199.13;1074802.00;2013-12-07T00:00:00
20807465;561304;Tøemešné;;;;;136107;Nová Ves;;;è.p.;184;;;34806;876124.08;1074695.79;2023-05-21T00:00:00
20807481;561304;Tøemešné;;;;;136107;Nová Ves;;;è.p.;188;;;34806;876505.06;1074658.38;2013-12-07T00:00:00
20807490;561304;Tøemešné;;;;;136107;Nová Ves;;;è.p.;189;;;34806;876635.38;1074473.63;2013-12-07T00:00:00
20807503;561304;Tøemešné;;;;;136107;Nová Ves;;;è.p.;190;;;34806;876640.56;1074483.50;2013-12-07T00:00:00
20807511;561304;Tøemešné;;;;;136107;Nová Ves;;;è.p.;191;;;34806;876642.44;1074503.88;2013-12-07T00:00:00
20807520;561304;Tøemešné;;;;;136107;Nová Ves;;;è.p.;192;;;34806;876647.19;1074513.25;2013-12-07T00:00:00
20807538;561304;Tøemešné;;;;;136107;Nová Ves;;;è.p.;193;;;34806;876648.13;1074535.50;2013-12-07T00:00:00
20807546;561304;Tøemešné;;;;;136107;Nová Ves;;;è.p.;194;;;34806;876653.81;1074542.63;2013-12-07T00:00:00
20807554;561304;Tøemešné;;;;;136107;Nová Ves;;;è.p.;195;;;34806;876561.69;1074582.25;2013-12-07T00:00:00
