Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
18706304;591661;Senorady;;;;;147532;Senorady;;;и.p.;1;;;67575;625048.08;1165834.29;2022-11-17T00:00:00
18706312;591661;Senorady;;;;;147532;Senorady;;;и.p.;2;;;67575;625066.60;1165822.03;2013-12-01T00:00:00
18706321;591661;Senorady;;;;;147532;Senorady;;;и.p.;3;;;67575;625080.59;1165803.03;2013-12-01T00:00:00
18706339;591661;Senorady;;;;;147532;Senorady;;;и.p.;4;;;67575;625092.79;1165787.36;2013-12-01T00:00:00
18706347;591661;Senorady;;;;;147532;Senorady;;;и.p.;5;;;67575;625112.47;1165784.37;2013-12-01T00:00:00
18706355;591661;Senorady;;;;;147532;Senorady;;;и.p.;6;;;67575;625136.39;1165759.38;2013-12-01T00:00:00
18706363;591661;Senorady;;;;;147532;Senorady;;;и.p.;7;;;67575;625157.64;1165751.28;2013-12-01T00:00:00
18706371;591661;Senorady;;;;;147532;Senorady;;;и.p.;8;;;67575;625169.67;1165738.25;2013-12-01T00:00:00
18706380;591661;Senorady;;;;;147532;Senorady;;;и.p.;9;;;67575;625182.03;1165731.92;2013-12-01T00:00:00
18706398;591661;Senorady;;;;;147532;Senorady;;;и.p.;10;;;67575;625200.72;1165718.89;2013-12-01T00:00:00
18706401;591661;Senorady;;;;;147532;Senorady;;;и.p.;11;;;67575;625230.50;1165675.54;2022-11-17T00:00:00
18706410;591661;Senorady;;;;;147532;Senorady;;;и.p.;12;;;67575;625248.99;1165668.38;2013-12-01T00:00:00
18706428;591661;Senorady;;;;;147532;Senorady;;;и.p.;13;;;67575;625260.53;1165659.40;2013-12-01T00:00:00
18706436;591661;Senorady;;;;;147532;Senorady;;;и.p.;14;;;67575;625271.98;1165653.82;2013-12-01T00:00:00
18706444;591661;Senorady;;;;;147532;Senorady;;;и.p.;16;;;67575;625298.84;1165633.35;2013-12-01T00:00:00
18706452;591661;Senorady;;;;;147532;Senorady;;;и.p.;17;;;67575;625322.36;1165641.33;2022-11-17T00:00:00
18706479;591661;Senorady;;;;;147532;Senorady;;;и.p.;19;;;67575;625385.00;1165658.31;2020-08-31T00:00:00
18706487;591661;Senorady;;;;;147532;Senorady;;;и.p.;23;;;67575;625386.59;1165568.33;2022-11-17T00:00:00
18706495;591661;Senorady;;;;;147532;Senorady;;;и.p.;24;;;67575;625395.91;1165562.69;2013-12-01T00:00:00
18706509;591661;Senorady;;;;;147532;Senorady;;;и.p.;26;;;67575;625373.96;1165754.82;2013-12-01T00:00:00
18706517;591661;Senorady;;;;;147532;Senorady;;;и.p.;27;;;67575;625410.73;1165577.19;2013-12-01T00:00:00
