Kףd ADM;Kףd obce;Nבzev obce;Kףd MOMC;Nבzev MOMC;Kףd obvodu Prahy;Nבzev obvodu Prahy;Kףd טבsti obce;Nבzev טבsti obce;Kףd ulice;Nבzev ulice;Typ SO;ָםslo domovnם;ָםslo orientaטnם;Znak טםsla orientaטnםho;PSָ;Souרadnice Y;Souרadnice X;Platם Od
3759741;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;27;;;59231;628365.20;1115497.43;2013-12-01T00:00:00
3759750;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;28;;;59231;628446.00;1115395.71;2013-12-01T00:00:00
3759768;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;29;;;59231;628429.09;1115387.68;2013-12-01T00:00:00
3759776;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;30;;;59231;628420.48;1115374.91;2013-12-01T00:00:00
3759784;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;31;;;59231;628332.82;1115312.80;2013-12-01T00:00:00
3759792;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;32;;;59231;628461.58;1115351.86;2013-12-01T00:00:00
3759806;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;33;;;59231;628693.32;1115382.34;2013-12-01T00:00:00
3759814;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;34;;;59231;628546.48;1115384.15;2013-12-01T00:00:00
3759822;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;35;;;59231;628520.31;1115516.93;2013-12-01T00:00:00
3759831;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;36;;;59231;628457.00;1115321.44;2013-12-01T00:00:00
3759849;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;37;;;59231;628495.28;1115304.11;2013-12-01T00:00:00
3759857;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;38;;;59231;628202.49;1115016.19;2013-12-01T00:00:00
3759865;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;39;;;59231;628443.39;1115295.10;2013-12-01T00:00:00
3759873;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;40;;;59231;628373.76;1115266.41;2013-12-01T00:00:00
3759881;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;41;;;59231;628348.77;1115343.17;2013-12-01T00:00:00
3759890;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;42;;;59231;628301.70;1115426.04;2013-12-01T00:00:00
3759903;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;43;;;59231;628363.04;1115365.22;2013-12-01T00:00:00
3759911;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;44;;;59231;628322.87;1115386.62;2013-12-01T00:00:00
3759920;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;45;;;59231;628137.81;1114958.06;2013-12-01T00:00:00
3759938;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;46;;;59231;628299.94;1115397.87;2013-12-01T00:00:00
3759946;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;47;;;59231;628389.54;1115248.95;2013-12-01T00:00:00
3759962;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;49;;;59231;628358.30;1115233.25;2013-12-01T00:00:00
3759971;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;50;;;59231;628352.38;1115224.47;2013-12-01T00:00:00
3759989;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;51;;;59231;628279.32;1115467.20;2013-12-01T00:00:00
3759997;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;52;;;59231;628145.73;1115067.11;2013-12-01T00:00:00
3760006;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;53;;;59231;628486.16;1115340.70;2013-12-01T00:00:00
3760014;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;55;;;59231;628125.82;1115000.97;2013-12-01T00:00:00
3760022;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;56;;;59231;628355.31;1115180.19;2013-12-01T00:00:00
3760031;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;57;;;59231;628352.82;1115202.98;2013-12-01T00:00:00
3760049;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;59;;;59231;628433.21;1115469.37;2013-12-01T00:00:00
3760057;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;60;;;59231;628723.44;1115398.89;2013-12-01T00:00:00
3760073;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;63;;;59231;628406.02;1115345.30;2013-12-01T00:00:00
3760081;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;64;;;59231;628074.76;1114983.09;2013-12-01T00:00:00
3760090;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;65;;;59231;628131.45;1115063.54;2013-12-01T00:00:00
3760103;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;66;;;59231;628352.68;1115288.05;2013-12-01T00:00:00
3760111;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;68;;;59231;628110.60;1114996.50;2013-12-01T00:00:00
3760120;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;69;;;59231;628176.03;1115076.72;2013-12-01T00:00:00
3760138;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;70;;;59231;628676.17;1115458.97;2013-12-01T00:00:00
3760146;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;72;;;59231;628389.71;1115422.64;2013-12-01T00:00:00
3760154;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;73;;;59231;628619.98;1115521.19;2013-12-01T00:00:00
3760162;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;74;;;59231;628583.18;1115415.81;2013-12-01T00:00:00
3760171;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;75;;;59231;628339.51;1115161.32;2013-12-01T00:00:00
3760189;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;76;;;59231;628322.92;1115237.87;2013-12-01T00:00:00
3760197;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;77;;;59231;628646.11;1115349.74;2013-12-01T00:00:00
3760201;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;78;;;59231;626930.88;1114882.17;2013-12-01T00:00:00
3760219;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;79;;;59231;626922.97;1114870.88;2013-12-01T00:00:00
3760227;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;80;;;59231;628131.30;1114920.32;2013-12-01T00:00:00
3760235;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;81;;;59231;628221.88;1115033.58;2013-12-01T00:00:00
3760243;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;82;;;59231;628196.85;1115515.61;2013-12-01T00:00:00
3760251;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;83;;;59231;628116.58;1115058.29;2013-12-01T00:00:00
3760260;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;84;;;59231;628099.13;1115053.64;2013-12-01T00:00:00
3760278;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;85;;;59231;628651.12;1115503.19;2013-12-01T00:00:00
3760286;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;86;;;59231;628232.62;1115444.59;2013-12-01T00:00:00
3760294;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;87;;;59231;628581.84;1115529.81;2013-12-01T00:00:00
3760308;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;88;;;59231;628571.31;1115533.81;2013-12-01T00:00:00
3760316;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;89;;;59231;628544.22;1115543.58;2013-12-01T00:00:00
3760324;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;90;;;59231;628448.77;1115480.45;2013-12-01T00:00:00
3760332;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;91;;;59231;628250.61;1115059.23;2013-12-01T00:00:00
3760341;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;92;;;59231;628483.97;1115573.66;2013-12-01T00:00:00
3760359;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;93;;;59231;628264.38;1115072.70;2013-12-01T00:00:00
3760367;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;94;;;59231;628467.71;1115503.10;2013-12-01T00:00:00
3760375;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;95;;;59231;628457.45;1115527.03;2013-12-01T00:00:00
3760383;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;96;;;59231;628449.78;1115556.21;2022-12-22T00:00:00
3760391;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;97;;;59231;628438.73;1115573.89;2013-12-01T00:00:00
3760405;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;98;;;59231;628505.11;1115555.51;2013-12-01T00:00:00
3760413;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;99;;;59231;628526.13;1115548.94;2013-12-01T00:00:00
3760421;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;100;;;59231;628686.25;1115491.49;2013-12-01T00:00:00
3760430;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;101;;;59231;628706.38;1115486.05;2013-12-01T00:00:00
3760448;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;102;;;59231;628727.28;1115479.54;2013-12-01T00:00:00
3760456;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;103;;;59231;628747.91;1115472.86;2013-12-01T00:00:00
3760464;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;104;;;59231;628702.63;1115455.63;2013-12-01T00:00:00
3760472;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;105;;;59231;628518.86;1115398.22;2013-12-01T00:00:00
3760481;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;106;;;59231;628279.47;1115086.47;2013-12-01T00:00:00
3760499;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;108;;;59231;628593.84;1115449.50;2013-12-01T00:00:00
3760502;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;109;;;59231;628770.25;1115465.98;2013-12-01T00:00:00
3760511;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;110;;;59231;628727.81;1115448.29;2013-12-01T00:00:00
3760529;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;112;;;59231;628465.54;1115458.73;2013-12-01T00:00:00
3760537;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;113;;;59231;628483.97;1115470.47;2013-12-01T00:00:00
3760545;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;114;;;59231;628445.26;1115436.01;2013-12-01T00:00:00
3760553;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;115;;;59231;628466.90;1115261.92;2013-12-01T00:00:00
3760561;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;117;;;59231;628362.28;1115307.23;2013-12-01T00:00:00
3760570;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;1;;;59231;627067.53;1114818.19;2013-12-01T00:00:00
3760588;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;2;;;59231;627259.91;1114910.57;2013-12-01T00:00:00
3760596;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;4;;;59231;627304.82;1114942.95;2013-12-01T00:00:00
3760600;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;5;;;59231;627323.10;1114953.52;2013-12-01T00:00:00
3760618;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;6;;;59231;627286.02;1114955.34;2013-12-01T00:00:00
3760626;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;7;;;59231;627343.85;1114960.96;2013-12-01T00:00:00
3760634;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;9;;;59231;627364.67;1114971.88;2013-12-01T00:00:00
3760642;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;10;;;59231;627395.58;1115015.11;2013-12-01T00:00:00
3760651;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;11;;;59231;627397.94;1115032.35;2013-12-01T00:00:00
3760669;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;12;;;59231;627384.76;1115042.80;2013-12-01T00:00:00
3760677;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;13;;;59231;627378.37;1115019.93;2013-12-01T00:00:00
3760685;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;14;;;59231;627364.31;1115037.30;2013-12-01T00:00:00
3760693;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;15;;;59231;627517.50;1115057.02;2013-12-01T00:00:00
3760707;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;16;;;59231;627475.35;1115077.36;2013-12-01T00:00:00
3760715;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;17;;;59231;627493.65;1115070.75;2013-12-01T00:00:00
3760723;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;18;;;59231;627481.22;1115045.70;2013-12-01T00:00:00
3760731;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;19;;;59231;627454.32;1115015.92;2013-12-01T00:00:00
3760740;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;20;;;59231;627468.56;1115028.61;2013-12-01T00:00:00
3760758;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;21;;;59231;627644.98;1115011.76;2013-12-01T00:00:00
3760766;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;22;;;59231;627614.82;1114995.20;2013-12-01T00:00:00
3760774;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;23;;;59231;627629.88;1115006.92;2023-05-21T00:00:00
3760782;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;24;;;59231;627596.55;1114985.61;2013-12-01T00:00:00
3760791;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;25;;;59231;627716.86;1115007.66;2013-12-01T00:00:00
3760804;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;26;;;59231;627706.68;1114982.09;2013-12-01T00:00:00
3760812;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;27;;;59231;627684.58;1115040.10;2013-12-01T00:00:00
3760839;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;29;;;59231;627653.56;1114973.25;2013-12-01T00:00:00
3760847;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;30;;;59231;627669.06;1115013.80;2013-12-01T00:00:00
3760855;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;31;;;59231;627981.74;1114818.89;2013-12-01T00:00:00
3760863;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;32;;;59231;627264.13;1114931.30;2013-12-01T00:00:00
3760871;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;33;;;59231;627655.55;1115110.96;2013-12-01T00:00:00
3760880;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;34;;;59231;627666.92;1115072.91;2013-12-01T00:00:00
3760898;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;35;;;59231;627865.34;1114860.44;2013-12-01T00:00:00
3760901;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;36;;;59231;627677.93;1115012.54;2013-12-01T00:00:00
3760910;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;37;;;59231;627692.07;1115010.91;2013-12-01T00:00:00
3760928;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;38;;;59231;627671.36;1115056.34;2013-12-01T00:00:00
3760936;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;39;;;59231;627664.61;1115089.77;2013-12-01T00:00:00
3760944;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;40;;;59231;627516.69;1114618.82;2013-12-01T00:00:00
3760952;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;41;;;59231;628541.51;1115118.75;2013-12-01T00:00:00
3760961;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;42;;;59231;628503.44;1115335.69;2013-12-01T00:00:00
3760979;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;43;;;59231;628039.63;1114984.25;2013-12-01T00:00:00
3760987;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;44;;;59231;628053.09;1114971.18;2013-12-01T00:00:00
3760995;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;45;;;59231;628296.06;1115459.58;2013-12-01T00:00:00
3761002;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;57;;;59231;628292.16;1114426.07;2013-12-01T00:00:00
3761011;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;58;;;59231;628256.47;1114418.42;2013-12-01T00:00:00
3761029;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;59;;;59231;628240.37;1114418.00;2013-12-01T00:00:00
3761037;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;61;;;59231;628199.74;1114397.70;2013-12-01T00:00:00
3761045;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;62;;;59231;628188.85;1114411.61;2013-12-01T00:00:00
3761053;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;63;;;59231;628178.00;1114426.03;2013-12-01T00:00:00
3761061;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;65;;;59231;628170.00;1114459.57;2013-12-01T00:00:00
3761070;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;66;;;59231;628169.84;1114479.30;2013-12-01T00:00:00
3761088;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;67;;;59231;628155.43;1114487.39;2013-12-01T00:00:00
3801381;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;11;;;59231;628484.01;1115240.26;2013-12-01T00:00:00
3801390;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;15;;;59231;628524.84;1115311.98;2013-12-01T00:00:00
3801403;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;54;;;59231;628585.55;1115352.96;2013-12-01T00:00:00
3801411;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;58;;;59231;628535.22;1115437.43;2013-12-01T00:00:00
3801420;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;62;;;59231;628737.42;1115405.62;2013-12-01T00:00:00
3801438;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;67;;;59231;628093.92;1114994.70;2013-12-01T00:00:00
3801446;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;71;;;59231;628552.57;1115378.45;2013-12-01T00:00:00
3801454;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;107;;;59231;628586.17;1115457.30;2013-12-01T00:00:00
3801462;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;111;;;59231;628563.49;1115485.18;2013-12-01T00:00:00
3801471;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;116;;;59231;628613.18;1115293.23;2013-12-01T00:00:00
3801489;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;3;;;59231;627285.95;1114933.35;2013-12-01T00:00:00
3801497;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;8;;;59231;627332.48;1114992.37;2013-12-01T00:00:00
3801501;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;60;;;59231;628224.13;1114417.50;2013-12-01T00:00:00
3801519;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;64;;;59231;628184.42;1114451.61;2013-12-01T00:00:00
3801527;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;68;;;59231;628223.73;1114517.40;2013-12-01T00:00:00
25793217;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;121;;;59231;628520.18;1115184.95;2013-12-01T00:00:00
26283719;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;124;;;59231;628424.05;1115614.55;2013-12-01T00:00:00
26283727;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;129;;;59231;628591.57;1115196.98;2013-12-01T00:00:00
26313405;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;123;;;59231;628471.45;1115598.96;2013-12-01T00:00:00
26421887;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;127;;;59231;628562.23;1115230.16;2013-12-01T00:00:00
26444810;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;125;;;59231;628416.53;1115633.70;2013-12-01T00:00:00
26445964;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;130;;;59231;628603.35;1115178.47;2013-12-01T00:00:00
26453797;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;131;;;59231;628279.61;1115065.90;2013-12-01T00:00:00
26461463;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;132;;;59231;628236.00;1115045.00;2013-12-01T00:00:00
26463598;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;128;;;59231;628572.54;1115208.38;2013-12-01T00:00:00
26479443;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;126;;;59231;628410.72;1115651.71;2013-12-01T00:00:00
26999579;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;118;;;59231;628459.80;1115209.13;2013-12-01T00:00:00
26999587;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;119;;;59231;628235.26;1115568.32;2013-12-01T00:00:00
26999595;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;120;;;59231;628319.26;1115551.73;2013-12-01T00:00:00
28214412;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;133;;;59231;628454.06;1115661.15;2019-02-01T00:00:00
28214421;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;134;;;59231;628460.00;1115692.00;2013-12-01T00:00:00
28214439;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;135;;;59231;628347.23;1115427.64;2023-05-21T00:00:00
28214447;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;136;;;59231;628036.27;1115030.63;2023-05-21T00:00:00
30956781;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;122;;;59231;628322.03;1115442.08;2013-12-01T00:00:00
30956790;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;50;;;59231;628167.10;1115098.31;2013-12-01T00:00:00
31335772;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;46;;;59231;628095.25;1114952.38;2013-12-01T00:00:00
40556409;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;137;;;59231;628399.48;1115518.06;2013-12-01T00:00:00
40772284;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;164;;;59231;628483.13;1115625.84;2023-05-21T00:00:00
41298098;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;139;;;59231;628456.90;1115725.94;2013-12-01T00:00:00
41334663;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;151;;;59231;628376.45;1115803.78;2013-12-01T00:00:00
41588843;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;147;;;59231;628494.83;1115786.88;2013-12-01T00:00:00
41774906;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;144;;;59231;628524.29;1115746.35;2023-05-21T00:00:00
42558921;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;138;;;59231;628688.79;1115420.12;2013-12-01T00:00:00
42560021;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;152;;;59231;628366.87;1115783.30;2013-12-01T00:00:00
42760968;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;142;;;59231;628497.25;1115714.37;2013-12-01T00:00:00
71738118;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;157;;;59231;628360.66;1115698.16;2014-02-05T00:00:00
72336412;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;148;;;59231;628471.95;1115792.24;2014-03-06T00:00:00
72668199;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;52;;;59231;627683.52;1114983.08;2014-05-16T00:00:00
72944650;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;53;;;59231;628109.37;1114938.92;2014-07-30T00:00:00
73203530;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;155;;;59231;628325.08;1115725.06;2014-11-14T00:00:00
73692441;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;143;;;59231;628517.40;1115720.30;2015-05-18T00:00:00
73716006;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;159;;;59231;628424.70;1115707.80;2015-05-25T00:00:00
73774472;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;149;;;59231;628425.91;1115796.59;2015-06-11T00:00:00
73935727;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;158;;;59231;628381.84;1115707.99;2015-08-04T00:00:00
75239400;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;160;;;59231;628427.13;1115732.94;2016-08-01T00:00:00
