KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
16252217;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332755;U H¯iötÏ;Ë.p.;1;1;;78335;552173.06;1116030.33;2013-12-01T00:00:00
16252225;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332666;HlavnÌ;Ë.p.;2;4;;78335;551690.99;1115549.10;2013-12-01T00:00:00
16252233;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332666;HlavnÌ;Ë.p.;3;8;;78335;551718.11;1115524.86;2013-12-01T00:00:00
16252241;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332666;HlavnÌ;Ë.p.;4;14;;78335;551750.27;1115492.90;2013-12-01T00:00:00
16252250;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332780;U äkoly;Ë.p.;5;2;;78335;551758.44;1115480.11;2013-12-01T00:00:00
16252268;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332780;U äkoly;Ë.p.;6;7;;78335;551776.57;1115432.22;2013-12-01T00:00:00
16252276;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332721;PodvrbÌ;Ë.p.;7;2;;78335;551776.37;1115359.99;2013-12-01T00:00:00
16252284;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332721;PodvrbÌ;Ë.p.;8;4;;78335;551753.99;1115350.79;2013-12-01T00:00:00
16252292;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332721;PodvrbÌ;Ë.p.;9;6;;78335;551730.04;1115338.51;2013-12-01T00:00:00
16252306;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332721;PodvrbÌ;Ë.p.;10;12;;78335;551679.11;1115332.95;2013-12-01T00:00:00
16252314;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332721;PodvrbÌ;Ë.p.;11;14;;78335;551671.87;1115318.43;2013-12-01T00:00:00
16252322;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332721;PodvrbÌ;Ë.p.;12;7;;78335;551782.56;1115333.66;2013-12-01T00:00:00
16252331;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332721;PodvrbÌ;Ë.p.;13;1;;78335;551804.50;1115371.19;2013-12-01T00:00:00
16252349;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332780;U äkoly;Ë.p.;14;10;;78335;551804.19;1115410.95;2013-12-01T00:00:00
16252357;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332780;U äkoly;Ë.p.;15;12;;78335;551816.09;1115443.23;2013-12-01T00:00:00
16252365;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332780;U äkoly;Ë.p.;16;13;;78335;551827.11;1115459.79;2013-12-01T00:00:00
16252373;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332666;HlavnÌ;Ë.p.;17;16;;78335;551862.36;1115483.36;2013-12-01T00:00:00
16252381;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332666;HlavnÌ;Ë.p.;19;18;;78335;551892.50;1115584.91;2013-12-01T00:00:00
16252390;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332666;HlavnÌ;Ë.p.;20;20;;78335;551902.44;1115608.91;2013-12-01T00:00:00
16252403;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332666;HlavnÌ;Ë.p.;21;22;;78335;551911.07;1115631.22;2013-12-01T00:00:00
16252411;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332666;HlavnÌ;Ë.p.;22;24;;78335;551918.97;1115650.01;2013-12-01T00:00:00
16252420;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332666;HlavnÌ;Ë.p.;23;26;;78335;551928.50;1115670.58;2013-12-01T00:00:00
16252438;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332666;HlavnÌ;Ë.p.;24;30;;78335;551938.42;1115698.20;2013-12-01T00:00:00
16252446;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332801;Vyhn·lovsk·;Ë.p.;25;6;;78335;552089.72;1115623.05;2013-12-01T00:00:00
16252454;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332801;Vyhn·lovsk·;Ë.p.;26;8;;78335;552106.45;1115612.71;2013-12-01T00:00:00
16252471;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332674;Hynkovsk·;Ë.p.;28;6;;78335;552121.41;1115575.49;2013-12-01T00:00:00
16252489;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332674;Hynkovsk·;Ë.p.;29;1;;78335;552139.48;1115595.67;2013-12-01T00:00:00
16252497;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332801;Vyhn·lovsk·;Ë.p.;30;13;;78335;552086.91;1115654.85;2013-12-01T00:00:00
16252501;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332801;Vyhn·lovsk·;Ë.p.;31;11;;78335;552071.35;1115662.73;2013-12-01T00:00:00
16252519;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332801;Vyhn·lovsk·;Ë.p.;32;7;;78335;552032.15;1115681.73;2013-12-01T00:00:00
16252543;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332666;HlavnÌ;Ë.p.;36;36;;78335;551995.46;1115786.35;2013-12-01T00:00:00
16252551;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332666;HlavnÌ;Ë.p.;37;42;;78335;552026.13;1115823.62;2013-12-01T00:00:00
16252560;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332666;HlavnÌ;Ë.p.;38;29;;78335;551973.18;1115792.82;2013-12-01T00:00:00
16252578;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332666;HlavnÌ;Ë.p.;39;27;;78335;551964.65;1115782.67;2013-12-01T00:00:00
16252594;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332704;Na N·vsi;Ë.p.;41;29;;78335;551864.12;1115680.13;2013-12-01T00:00:00
16252608;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332704;Na N·vsi;Ë.p.;42;27;;78335;551844.22;1115683.53;2013-12-01T00:00:00
16252616;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332704;Na N·vsi;Ë.p.;43;25;;78335;551829.17;1115685.86;2013-12-01T00:00:00
16252624;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332704;Na N·vsi;Ë.p.;44;23;;78335;551810.62;1115688.78;2013-12-01T00:00:00
16252632;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332704;Na N·vsi;Ë.p.;45;21;;78335;551793.12;1115690.41;2013-12-01T00:00:00
16252641;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332704;Na N·vsi;Ë.p.;46;19;;78335;551767.25;1115690.59;2013-12-01T00:00:00
16252659;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332704;Na N·vsi;Ë.p.;47;17;;78335;551716.40;1115700.36;2013-12-01T00:00:00
16252667;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332666;HlavnÌ;Ë.p.;48;38;;78335;552005.62;1115800.06;2013-12-01T00:00:00
16252675;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332704;Na N·vsi;Ë.p.;49;13;;78335;551758.61;1115642.73;2013-12-01T00:00:00
16252683;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332704;Na N·vsi;Ë.p.;50;9;;78335;551748.73;1115616.02;2013-12-01T00:00:00
16252691;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332704;Na N·vsi;Ë.p.;51;7;;78335;551742.75;1115596.60;2013-12-01T00:00:00
16252705;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332704;Na N·vsi;Ë.p.;52;5;;78335;551739.08;1115578.17;2013-12-01T00:00:00
16252713;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332704;Na N·vsi;Ë.p.;53;1;;78335;551726.61;1115554.28;2013-12-01T00:00:00
16252721;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332704;Na N·vsi;Ë.p.;54;8;;78335;551806.36;1115647.40;2013-12-01T00:00:00
16252730;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332704;Na N·vsi;Ë.p.;56;14;;78335;551863.92;1115638.67;2013-12-01T00:00:00
16252756;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332801;Vyhn·lovsk·;Ë.p.;58;17;;78335;552117.89;1115626.17;2013-12-01T00:00:00
16252764;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332666;HlavnÌ;Ë.p.;59;31;;78335;551986.53;1115811.79;2013-12-01T00:00:00
16252772;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332801;Vyhn·lovsk·;Ë.p.;60;19;;78335;552131.17;1115620.01;2013-12-01T00:00:00
16252781;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332666;HlavnÌ;Ë.p.;61;39;;78335;552015.09;1115848.61;2013-12-01T00:00:00
16252799;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332666;HlavnÌ;Ë.p.;62;25;;78335;551958.69;1115774.97;2013-12-01T00:00:00
16252802;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332721;PodvrbÌ;Ë.p.;63;21;;78335;551697.72;1115307.92;2013-12-01T00:00:00
16252811;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332721;PodvrbÌ;Ë.p.;64;11;;78335;551760.52;1115331.08;2013-12-01T00:00:00
16252829;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332721;PodvrbÌ;Ë.p.;65;9;;78335;551770.51;1115325.81;2013-12-01T00:00:00
16252837;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332801;Vyhn·lovsk·;Ë.p.;66;12;;78335;552175.61;1115577.21;2013-12-01T00:00:00
16252845;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332704;Na N·vsi;Ë.p.;67;4;;78335;551783.12;1115567.12;2013-12-01T00:00:00
16252853;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332666;HlavnÌ;Ë.p.;68;44;;78335;552035.88;1115836.72;2013-12-01T00:00:00
16252870;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332747;Sp·len·;Ë.p.;70;5;;78335;551941.90;1115836.29;2013-12-01T00:00:00
16252888;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332721;PodvrbÌ;Ë.p.;71;15;;78335;551739.88;1115294.91;2013-12-01T00:00:00
16252896;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332666;HlavnÌ;Ë.p.;72;11;;78335;551842.20;1115558.91;2013-12-01T00:00:00
16252900;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332747;Sp·len·;Ë.p.;73;2;;78335;551922.61;1115810.92;2013-12-01T00:00:00
16252918;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332747;Sp·len·;Ë.p.;74;6;;78335;551948.11;1115845.40;2013-12-01T00:00:00
16252926;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332666;HlavnÌ;Ë.p.;75;43;;78335;552065.32;1115905.75;2013-12-01T00:00:00
16252934;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332801;Vyhn·lovsk·;Ë.p.;76;14;;78335;552198.63;1115565.18;2013-12-01T00:00:00
16252942;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332747;Sp·len·;Ë.p.;77;10;;78335;551986.78;1115899.01;2013-12-01T00:00:00
16252951;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332747;Sp·len·;Ë.p.;78;4;;78335;551933.87;1115829.82;2013-12-01T00:00:00
16252969;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332721;PodvrbÌ;Ë.p.;79;19;;78335;551717.29;1115318.57;2013-12-01T00:00:00
16252977;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332658;Dvorsk·;Ë.p.;80;10;;78335;551840.82;1115304.10;2013-12-01T00:00:00
16252985;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332747;Sp·len·;Ë.p.;81;8;;78335;551966.20;1115870.98;2013-12-01T00:00:00
16253001;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332666;HlavnÌ;Ë.p.;83;41;;78335;552054.01;1115892.70;2013-12-01T00:00:00
16253019;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332721;PodvrbÌ;Ë.p.;84;17;;78335;551717.84;1115305.63;2013-12-01T00:00:00
16253027;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332666;HlavnÌ;Ë.p.;85;19;;78335;551919.27;1115701.33;2013-12-01T00:00:00
16253035;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332721;PodvrbÌ;Ë.p.;86;10;;78335;551690.95;1115336.20;2013-12-01T00:00:00
16253043;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332747;Sp·len·;Ë.p.;87;9;;78335;551976.21;1115885.36;2013-12-01T00:00:00
16253051;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332666;HlavnÌ;Ë.p.;88;17;;78335;551857.48;1115578.43;2013-12-01T00:00:00
16253060;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332666;HlavnÌ;Ë.p.;89;15;;78335;551853.57;1115571.65;2013-12-01T00:00:00
16253078;552151;SkrbeÚ;;;;;148610;SkrbeÚ;332666;HlavnÌ;Ë.p.;90;13;;78335;551849.79;1115566.74;2013-12-01T00:00:00
