Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;Инslo domovnн;Инslo orientaиnн;Znak инsla orientaиnнho;PSИ;Souшadnice Y;Souшadnice X;Platн Od
7261438;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307866;U Rubeny;и.p.;1;;;54932;613002.26;1016537.99;2013-12-05T00:00:00
7261446;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;820644;Lipskйho;и.p.;2;;;54932;612855.70;1016725.41;2013-12-05T00:00:00
7261454;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307688;Nбchodskб;и.p.;3;;;54932;612968.42;1016963.46;2024-04-26T00:00:00
7261471;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307688;Nбchodskб;и.p.;5;;;54932;612882.89;1017425.79;2014-01-27T00:00:00
7261489;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;659584;Pшниnб;и.p.;6;;;54932;612885.66;1016885.77;2013-12-05T00:00:00
7261497;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307742;K Letiљti;и.p.;7;;;54932;612527.63;1017244.05;2013-12-05T00:00:00
7261501;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307700;V Olљinм;и.p.;8;;;54932;612656.86;1017697.92;2014-01-27T00:00:00
7261519;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307700;V Olљinм;и.p.;9;;;54932;612640.54;1017787.07;2014-01-27T00:00:00
7261527;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307653;Poшниskб;и.p.;10;;;54932;612565.50;1017837.15;2014-01-27T00:00:00
7261535;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307653;Poшниskб;и.p.;11;;;54932;612496.35;1017821.32;2014-01-27T00:00:00
7261543;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307653;Poшниskб;и.p.;12;;;54932;612545.78;1017956.26;2014-01-27T00:00:00
7261551;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307653;Poшниskб;и.p.;13;;;54932;612444.46;1018352.30;2024-04-15T00:00:00
7261560;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307653;Poшниskб;и.p.;14;;;54932;612338.30;1018231.94;2024-06-18T00:00:00
7261578;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307653;Poшниskб;и.p.;15;;;54932;612411.51;1018347.06;2014-01-27T00:00:00
7261586;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307653;Poшниskб;и.p.;16;;;54932;612482.78;1018397.53;2025-04-03T00:00:00
7261594;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307653;Poшниskб;и.p.;17;;;54932;612401.63;1018272.71;2014-01-27T00:00:00
7261608;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307785;Na Ostrovм;и.p.;18;;;54932;612335.22;1018469.00;2014-01-27T00:00:00
7261616;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307815;Pod Horou;и.p.;19;;;54932;612059.98;1018770.77;2014-01-27T00:00:00
7261624;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307882;Ћпбreckб;и.p.;20;;;54932;612141.82;1018540.57;2014-01-27T00:00:00
7261632;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307882;Ћпбreckб;и.p.;21;;;54932;612166.83;1018511.80;2014-01-27T00:00:00
7261659;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307661;Na Kopci;и.p.;23;;;54932;612184.96;1018298.13;2014-01-27T00:00:00
7261667;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;819417;K Lнpм;и.p.;24;;;54932;612284.41;1018341.09;2014-01-27T00:00:00
7261675;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307882;Ћпбreckб;и.p.;25;;;54932;612267.17;1018449.05;2022-10-22T00:00:00
7261691;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307742;K Letiљti;и.p.;27;;;54932;612537.07;1017247.26;2013-12-05T00:00:00
7261705;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;819417;K Lнpм;и.p.;28;;;54932;612314.56;1018333.29;2014-01-27T00:00:00
7261713;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307882;Ћпбreckб;и.p.;29;;;54932;612348.77;1018321.77;2014-01-27T00:00:00
7261730;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307661;Na Kopci;и.p.;31;;;54932;612239.69;1018044.71;2014-01-27T00:00:00
7261748;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307661;Na Kopci;и.p.;32;;;54932;612253.49;1017990.50;2022-01-11T00:00:00
7261756;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307661;Na Kopci;и.p.;33;;;54932;612339.56;1017904.81;2014-01-27T00:00:00
7261772;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307661;Na Kopci;и.p.;35;;;54932;612425.42;1017694.98;2014-01-27T00:00:00
7261781;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307696;U Starй љkoly;и.p.;36;;;54932;612510.43;1017699.74;2014-01-27T00:00:00
7261802;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307831;Prkenice;и.p.;38;;;54932;612335.69;1017195.55;2018-01-18T00:00:00
7261811;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307777;Martincova;и.p.;39;;;54932;612364.51;1017479.24;2013-12-05T00:00:00
7261829;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307807;Nбmмstн;и.p.;40;;;54932;612632.54;1017380.79;2025-06-16T00:00:00
7261837;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;;;и.p.;41;;;54932;612690.70;1017535.77;2024-08-13T00:00:00
7261845;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;;;и.p.;42;;;54932;612706.26;1017530.91;2014-01-27T00:00:00
7261853;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;820679;Na Ohradм;и.p.;44;;;54932;612710.41;1017349.65;2014-01-27T00:00:00
7261861;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307807;Nбmмstн;и.p.;45;;;54932;612635.75;1017365.57;2025-06-16T00:00:00
7261870;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307653;Poшниskб;и.p.;46;;;54932;612615.24;1017281.90;2013-12-05T00:00:00
7261888;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;820687;Paљќalkova;и.p.;47;;;54932;612679.68;1017285.96;2013-12-05T00:00:00
7261896;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;820687;Paљќalkova;и.p.;48;;;54932;612770.90;1017291.00;2013-12-05T00:00:00
7261900;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;820687;Paљќalkova;и.p.;49;;;54932;612773.45;1017261.19;2013-12-05T00:00:00
7261926;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;820687;Paљќalkova;и.p.;51;;;54932;612740.00;1017216.85;2013-12-05T00:00:00
7261934;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307653;Poшниskб;и.p.;52;;;54932;612679.79;1017199.59;2013-12-05T00:00:00
7261942;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;820687;Paљќalkova;и.p.;53;;;54932;612726.23;1017139.02;2013-12-05T00:00:00
7261951;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307718;Brnй;и.p.;54;;;54932;611672.58;1018880.31;2014-01-27T00:00:00
7261969;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307653;Poшниskб;и.p.;55;;;54932;612770.28;1017001.43;2013-12-05T00:00:00
7261977;547646;Velkй Poшнин;;;;;48429;Velkй Poшнин;307751;Ke Koupaliљti;и.p.;56;;;54932;612711.55;1016897.23;2013-12-05T00:00:00
