Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
13198939;583324;Lukovany;;;;;89044;Lukovany;;;и.p.;1;;;66484;620886.01;1161969.10;2013-12-07T00:00:00
13198947;583324;Lukovany;;;;;89044;Lukovany;;;и.p.;2;;;66484;620975.29;1161966.32;2013-12-07T00:00:00
13198955;583324;Lukovany;;;;;89044;Lukovany;;;и.p.;3;;;66484;620995.17;1161937.38;2013-12-07T00:00:00
13198963;583324;Lukovany;;;;;89044;Lukovany;;;и.p.;4;;;66484;621018.08;1161915.16;2013-12-07T00:00:00
13198971;583324;Lukovany;;;;;89044;Lukovany;;;и.p.;5;;;66484;621053.84;1161893.09;2013-12-07T00:00:00
13198980;583324;Lukovany;;;;;89044;Lukovany;;;и.p.;6;;;66484;621070.23;1161883.40;2013-12-07T00:00:00
13198998;583324;Lukovany;;;;;89044;Lukovany;;;и.p.;7;;;66484;621085.23;1161875.09;2013-12-07T00:00:00
13199005;583324;Lukovany;;;;;89044;Lukovany;;;и.p.;8;;;66484;621104.18;1161857.05;2013-12-07T00:00:00
13199013;583324;Lukovany;;;;;89044;Lukovany;;;и.p.;9;;;66484;621120.11;1161848.16;2013-12-07T00:00:00
13199021;583324;Lukovany;;;;;89044;Lukovany;;;и.p.;10;;;66484;621143.41;1161833.41;2025-01-15T00:00:00
13199030;583324;Lukovany;;;;;89044;Lukovany;;;и.p.;11;;;66484;621169.17;1161831.28;2013-12-07T00:00:00
13199048;583324;Lukovany;;;;;89044;Lukovany;;;и.p.;12;;;66484;621200.08;1161816.45;2013-12-07T00:00:00
