KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
15637671;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;1;;;34701;882247.81;1059594.00;2013-12-07T00:00:00
15637689;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;3;;;34701;882181.00;1059612.75;2013-12-07T00:00:00
15637697;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;4;;;34701;882301.69;1059490.63;2013-12-07T00:00:00
15637701;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;5;;;34701;882272.38;1059508.38;2013-12-07T00:00:00
15637719;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;6;;;34701;882260.81;1059512.75;2013-12-07T00:00:00
15637727;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;7;;;34701;882244.00;1059511.75;2013-12-07T00:00:00
15637735;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;12;;;34701;882171.38;1059514.63;2013-12-07T00:00:00
15637743;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;14;;;34701;882139.63;1059513.63;2013-12-07T00:00:00
15637751;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;15;;;34701;882125.69;1059513.25;2013-12-07T00:00:00
15637760;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;17;;;34701;882093.44;1059509.38;2013-12-07T00:00:00
15637778;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;18;;;34701;882079.94;1059508.88;2013-12-07T00:00:00
15637786;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;19;;;34701;882051.13;1059509.38;2013-12-07T00:00:00
15637794;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;20;;;34701;882036.19;1059510.38;2013-12-07T00:00:00
15637808;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;22;;;34701;882008.31;1059513.63;2013-12-07T00:00:00
15637816;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;23;;;34701;881992.88;1059512.25;2013-12-07T00:00:00
15637824;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;24;;;34701;881978.00;1059509.38;2013-12-07T00:00:00
15637832;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;25;;;34701;881960.69;1059506.00;2013-12-07T00:00:00
15637841;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;28;;;34701;881893.81;1059509.38;2013-12-07T00:00:00
15637859;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;29;;;34701;881876.00;1059510.38;2013-12-07T00:00:00
15637867;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;30;;;34701;881850.06;1059511.25;2013-12-07T00:00:00
15637875;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;31;;;34701;881832.25;1059509.88;2013-12-07T00:00:00
15637883;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;33;;;34701;881789.44;1059504.50;2013-12-07T00:00:00
15637891;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;34;;;34701;881797.13;1059547.38;2013-12-07T00:00:00
15637905;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;35;;;34701;881745.69;1059497.38;2013-12-07T00:00:00
15637913;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;36;;;34701;881730.75;1059500.75;2013-12-07T00:00:00
15637921;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;37;;;34701;881696.56;1059516.00;2013-12-07T00:00:00
15637930;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;40;;;34701;881759.00;1059584.25;2013-12-07T00:00:00
15637948;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;44;;;34701;881845.56;1059617.13;2013-12-07T00:00:00
15637956;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;45;;;34701;881862.19;1059628.38;2013-12-07T00:00:00
15637964;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;48;;;34701;881960.88;1059661.00;2013-12-07T00:00:00
15637972;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;49;;;34701;881971.25;1059656.00;2013-12-07T00:00:00
15637981;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;54;;;34701;882015.50;1059639.25;2013-12-07T00:00:00
15637999;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;55;;;34701;881695.38;1058689.50;2013-12-07T00:00:00
15638006;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;58;;;34701;882097.94;1059674.75;2013-12-07T00:00:00
15638014;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;59;;;34701;882116.19;1059669.88;2013-12-07T00:00:00
15638022;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;60;;;34701;882166.56;1059546.88;2013-12-07T00:00:00
15638031;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;61;;;34701;882119.38;1059560.38;2013-12-07T00:00:00
15638049;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;62;;;34701;882115.00;1059542.88;2013-12-07T00:00:00
15638057;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;63;;;34701;882138.19;1059540.63;2013-12-07T00:00:00
15638065;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;64;;;34701;882078.06;1059559.88;2013-12-07T00:00:00
15638073;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;67;;;34701;882016.44;1059595.00;2013-12-07T00:00:00
15638081;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;68;;;34701;881997.38;1059597.38;2013-12-07T00:00:00
15638090;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;69;;;34701;882003.50;1059562.25;2013-12-07T00:00:00
15638111;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;72;;;34701;881976.56;1059532.88;2013-12-07T00:00:00
15638120;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;77;;;34701;881855.13;1059579.63;2013-12-07T00:00:00
15638138;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;81;;;34701;881703.63;1059574.25;2013-12-07T00:00:00
15638146;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;82;;;34701;881727.63;1059606.75;2013-12-07T00:00:00
15638154;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;90;;;34701;882195.88;1059543.50;2013-12-07T00:00:00
15638162;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;93;;;34701;882056.00;1059653.50;2013-12-07T00:00:00
15638171;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;96;;;34701;882286.81;1059509.38;2013-12-07T00:00:00
15638189;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;98;;;34701;881913.56;1059566.13;2013-12-07T00:00:00
15638201;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;101;;;34701;881802.88;1059499.25;2013-12-07T00:00:00
15638219;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;105;;;34701;881861.13;1059542.50;2013-12-07T00:00:00
15638227;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;106;;;34701;881819.75;1059543.00;2013-12-07T00:00:00
15638235;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;108;;;34701;881778.88;1059556.50;2013-12-07T00:00:00
15638243;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;109;;;34701;882120.38;1059638.75;2013-12-07T00:00:00
15638251;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;110;;;34701;881742.31;1059652.88;2013-12-07T00:00:00
15638260;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;111;;;34701;881872.31;1059625.50;2013-12-07T00:00:00
15638278;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;130;;;34701;881923.44;1059703.88;2013-12-07T00:00:00
15638286;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;131;;;34701;881913.63;1059696.13;2013-12-07T00:00:00
15638294;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;132;;;34701;881925.00;1059725.75;2013-12-07T00:00:00
15638308;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;133;;;34701;881936.56;1059723.75;2013-12-07T00:00:00
15638316;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;134;;;34701;881953.38;1059724.63;2013-12-07T00:00:00
15638324;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;135;;;34701;881966.13;1059723.00;2013-12-07T00:00:00
15638332;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;136;;;34701;881984.88;1059720.63;2013-12-07T00:00:00
15638341;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;137;;;34701;881993.31;1059721.00;2013-12-07T00:00:00
15638359;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;138;;;34701;881971.25;1059749.00;2013-12-07T00:00:00
15638367;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;139;;;34701;881982.38;1059750.25;2013-12-07T00:00:00
15638375;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;140;;;34701;881952.13;1059750.75;2013-12-07T00:00:00
15638383;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;141;;;34701;881945.00;1059752.50;2013-12-07T00:00:00
15638391;561002;Lesn·;;;;;80063;Lesn·;;;Ë.p.;142;;;34701;881789.69;1059597.63;2013-12-07T00:00:00
