KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
18371604;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;1;;;38601;792004.81;1120667.00;2013-12-04T00:00:00
18371612;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;2;;;38601;791961.88;1120688.63;2013-12-04T00:00:00
18371621;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;3;;;38601;791998.67;1120707.27;2013-12-04T00:00:00
18371639;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;4;;;38601;792017.06;1120747.13;2013-12-04T00:00:00
18371647;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;5;;;38601;791758.69;1120995.13;2013-12-04T00:00:00
18371663;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;7;;;38601;791901.13;1120775.00;2013-12-04T00:00:00
18371671;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;8;;;38601;791866.81;1120850.00;2013-12-04T00:00:00
18371680;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;9;;;38601;791873.88;1120868.88;2013-12-04T00:00:00
18371698;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;10;;;38601;791836.44;1120913.50;2013-12-04T00:00:00
18371701;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;11;;;38601;791905.06;1120888.25;2013-12-04T00:00:00
18371710;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;12;;;38601;791877.06;1120892.13;2013-12-04T00:00:00
18371728;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;13;;;38601;791869.56;1120945.00;2013-12-04T00:00:00
18371736;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;14;;;38601;791888.50;1120941.13;2013-12-04T00:00:00
18371752;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;16;;;38601;791933.81;1120835.00;2013-12-04T00:00:00
18371761;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;17;;;38601;791953.56;1120811.38;2013-12-04T00:00:00
18371779;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;18;;;38601;791995.75;1120781.38;2013-12-04T00:00:00
18371787;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;19;;;38601;792036.38;1120777.75;2013-12-04T00:00:00
18371795;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;20;;;38601;792066.75;1120771.88;2013-12-04T00:00:00
18371809;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;21;;;38601;792096.38;1120779.75;2013-12-04T00:00:00
18371817;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;22;;;38601;792101.88;1120795.13;2013-12-04T00:00:00
18371825;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;23;;;38601;792141.69;1120876.75;2013-12-04T00:00:00
18371833;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;24;;;38601;792149.63;1120807.38;2013-12-04T00:00:00
18371841;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;25;;;38601;792142.13;1120789.25;2013-12-04T00:00:00
18371850;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;26;;;38601;792129.88;1120771.13;2013-12-04T00:00:00
18371868;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;27;;;38601;792123.94;1120742.63;2013-12-04T00:00:00
18371876;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;28;;;38601;792131.31;1120717.38;2013-12-04T00:00:00
18371884;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;29;;;38601;792126.75;1120700.50;2013-12-04T00:00:00
18371892;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;30;;;38601;792112.13;1120678.75;2013-12-04T00:00:00
18371906;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;31;;;38601;792130.69;1120670.13;2013-12-04T00:00:00
18371914;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;32;;;38601;792161.44;1120678.38;2013-12-04T00:00:00
18371922;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;33;;;38601;792164.56;1120650.75;2013-12-04T00:00:00
18371931;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;34;;;38601;792161.44;1120661.88;2013-12-04T00:00:00
18371949;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;35;;;38601;792154.75;1120632.25;2013-12-04T00:00:00
18371957;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;36;;;38601;792132.25;1120633.88;2013-12-04T00:00:00
18371965;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;37;;;38601;792109.75;1120638.50;2013-12-04T00:00:00
18371973;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;38;;;38601;792092.38;1120652.00;2013-12-04T00:00:00
18371981;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;39;;;38601;792070.31;1120634.13;2013-12-04T00:00:00
18372007;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;41;;;38601;792005.25;1120657.50;2013-12-04T00:00:00
18372015;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;42;;;38601;791939.38;1120903.25;2013-12-04T00:00:00
18372023;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;43;;;38601;791847.06;1120949.00;2013-12-04T00:00:00
18372031;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;44;;;38601;791909.00;1120936.00;2013-12-04T00:00:00
18372040;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;45;;;38601;791948.44;1120877.25;2013-12-04T00:00:00
18372058;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;46;;;38601;791913.75;1120906.75;2013-12-04T00:00:00
18372066;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;47;;;38601;792178.38;1120852.75;2013-12-04T00:00:00
18372074;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;48;;;38601;792051.75;1120747.88;2013-12-04T00:00:00
18372082;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;49;;;38601;791860.50;1120914.63;2013-12-04T00:00:00
18372091;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;50;;;38601;791862.44;1120905.25;2013-12-04T00:00:00
18372104;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;51;;;38601;791890.06;1120925.38;2013-12-04T00:00:00
18372112;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;52;;;38601;792155.94;1120830.63;2013-12-04T00:00:00
18372121;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;53;;;38601;792058.06;1120658.25;2013-12-04T00:00:00
18372139;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;54;;;38601;792084.13;1120816.00;2013-12-04T00:00:00
18372147;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;55;;;38601;791619.88;1120749.75;2013-12-04T00:00:00
18372155;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;56;;;38601;791857.31;1120712.38;2013-12-04T00:00:00
18372163;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;57;;;38601;791715.63;1118778.00;2013-12-04T00:00:00
18372180;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;59;;;38601;791912.13;1120966.00;2013-12-04T00:00:00
18372198;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;60;;;38601;791895.19;1120967.13;2013-12-04T00:00:00
18372201;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;61;;;38601;792214.81;1120645.63;2013-12-04T00:00:00
18372210;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;62;;;38601;791870.75;1120972.25;2013-12-04T00:00:00
18372228;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;63;;;38601;791908.19;1120813.63;2013-12-04T00:00:00
18372236;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;64;;;38601;791887.69;1120809.00;2013-12-04T00:00:00
18372244;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;65;;;38601;791896.00;1120794.00;2013-12-04T00:00:00
18372252;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;66;;;38601;791905.44;1120924.88;2013-12-04T00:00:00
18372261;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;67;;;38601;792118.81;1120918.25;2013-12-04T00:00:00
18372279;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;68;;;38601;791851.00;1120784.50;2013-12-04T00:00:00
18372287;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;69;;;38601;791839.56;1120987.63;2013-12-04T00:00:00
18372295;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;70;;;38601;791945.69;1120936.75;2013-12-04T00:00:00
18372309;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;71;;;38601;791938.56;1120953.38;2013-12-04T00:00:00
18372317;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;72;;;38601;791782.00;1121066.50;2013-12-04T00:00:00
18372325;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;73;;;38601;791886.50;1120736.00;2013-12-04T00:00:00
18372333;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;74;;;38601;791959.88;1120792.75;2013-12-04T00:00:00
18372341;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;75;;;38601;791796.56;1120912.75;2013-12-04T00:00:00
18372350;551155;Chr·öùovice;;;;;54101;Chr·öùovice;;;Ë.p.;76;;;38601;791668.38;1120917.00;2013-12-04T00:00:00
