Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;Инslo domovnн;Инslo orientaиnн;Znak инsla orientaиnнho;PSИ;Souшadnice Y;Souшadnice X;Platн Od
20782233;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;1;;;33808;791312.90;1066975.44;2013-12-04T00:00:00
20782241;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;2;;;33808;791318.15;1066951.68;2013-12-04T00:00:00
20782250;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;3;;;33808;791336.12;1066925.30;2013-12-04T00:00:00
20782268;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;4;;;33808;791311.31;1066909.75;2013-12-04T00:00:00
20782276;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;5;;;33808;791300.61;1066899.88;2013-12-04T00:00:00
20782284;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;6;;;33808;791272.60;1066865.27;2013-12-04T00:00:00
20782292;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;7;;;33808;791252.55;1066925.46;2013-12-04T00:00:00
20782306;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;8;;;33808;791218.61;1066923.26;2026-01-29T00:00:00
20782314;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;9;;;33808;791179.92;1066933.30;2013-12-04T00:00:00
20782322;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;10;;;33808;791201.01;1066956.95;2013-12-04T00:00:00
20782331;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;11;;;33808;791277.29;1066981.47;2018-09-24T00:00:00
20782349;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;12;;;33808;791312.36;1067042.86;2013-12-04T00:00:00
20782357;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;13;;;33808;791312.38;1066997.45;2013-12-04T00:00:00
20782365;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;14;;;33808;791247.71;1066849.01;2013-12-04T00:00:00
20782373;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;15;;;33808;791239.06;1066968.01;2013-12-04T00:00:00
20782381;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;16;;;33808;791219.81;1066839.38;2013-12-04T00:00:00
20782390;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;17;;;33808;791335.41;1066918.29;2013-12-04T00:00:00
20782403;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;18;;;33808;791412.36;1066920.42;2013-12-04T00:00:00
20782411;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;19;;;33808;791226.88;1066859.51;2013-12-04T00:00:00
20782420;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;21;;;33808;791258.29;1066832.32;2013-12-04T00:00:00
20782438;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;24;;;33808;792239.91;1067527.72;2013-12-04T00:00:00
20782446;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;25;;;33808;791122.23;1066885.84;2013-12-04T00:00:00
20782454;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;37;;;33808;791187.19;1066885.56;2013-12-04T00:00:00
20782462;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;44;;;33808;791190.18;1066913.41;2013-12-04T00:00:00
20782471;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;45;;;33808;791187.43;1066900.70;2013-12-04T00:00:00
20782489;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;47;;;33808;791329.88;1066936.89;2013-12-04T00:00:00
20782497;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;48;;;33808;791222.40;1066958.75;2013-12-04T00:00:00
20782501;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;49;;;33808;791310.83;1067009.67;2013-12-04T00:00:00
20782519;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;50;;;33808;791572.96;1066848.97;2013-12-04T00:00:00
20782527;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;52;;;33808;791726.75;1066783.53;2013-12-04T00:00:00
20782543;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.ev.;6;;;33808;793069.89;1067645.51;2013-12-04T00:00:00
20782551;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.ev.;7;;;33808;793070.63;1067634.63;2013-12-04T00:00:00
20782560;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.ev.;26;;;33808;791210.38;1065126.70;2013-12-04T00:00:00
20782578;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.ev.;56;;;33808;791080.02;1066772.44;2013-12-04T00:00:00
20782586;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.ev.;57;;;33808;791111.03;1066781.90;2013-12-04T00:00:00
20782594;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.ev.;58;;;33808;791068.48;1066773.72;2013-12-04T00:00:00
20782608;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.ev.;59;;;33808;791093.44;1066772.71;2013-12-04T00:00:00
20782616;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.ev.;60;;;33808;792071.91;1067611.72;2013-12-04T00:00:00
20782624;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.ev.;61;;;33808;792081.43;1067596.60;2013-12-04T00:00:00
20782632;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.ev.;62;;;33808;792078.10;1067580.99;2013-12-04T00:00:00
20782641;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.ev.;63;;;33808;792077.89;1067567.36;2013-12-04T00:00:00
20782659;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.ev.;64;;;33808;792073.10;1067553.22;2013-12-04T00:00:00
20782667;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.ev.;66;;;33808;792062.42;1067524.24;2013-12-04T00:00:00
20782675;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.ev.;67;;;33808;792067.04;1067509.17;2013-12-04T00:00:00
20782683;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.ev.;68;;;33808;792066.59;1067495.53;2013-12-04T00:00:00
20782691;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.ev.;69;;;33808;792062.25;1067477.49;2013-12-04T00:00:00
20782705;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.ev.;70;;;33808;793059.79;1067583.94;2013-12-04T00:00:00
20782713;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.ev.;71;;;33808;793061.50;1067609.40;2013-12-04T00:00:00
20782721;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.ev.;72;;;33808;793061.91;1067538.72;2013-12-04T00:00:00
20782730;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.ev.;73;;;33808;793061.15;1067562.21;2013-12-04T00:00:00
26534185;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;20;;;33808;791276.84;1067025.93;2013-12-04T00:00:00
28198956;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;22;;;33808;791182.00;1067045.00;2013-12-04T00:00:00
31019757;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;51;;;33808;791606.53;1066835.55;2013-12-04T00:00:00
75804361;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;27;;;33808;791131.09;1066853.18;2017-02-06T00:00:00
78132533;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;33;;;33808;791304.00;1066788.46;2018-03-16T00:00:00
82290873;530361;Kaшнzek;;;;;406601;Kaшнzek;;;и.p.;40;;;33808;791548.42;1066868.19;2021-11-25T00:00:00
