KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
12631027;538051;Baöù;;;;;1121;Baöù;766763;N·ves;Ë.p.;1;;;25085;737174.15;1030551.72;2019-07-09T00:00:00
12631035;538051;Baöù;;;;;1121;Baöù;766763;N·ves;Ë.p.;2;;;25085;737144.06;1030545.63;2019-07-09T00:00:00
12631043;538051;Baöù;;;;;1121;Baöù;766763;N·ves;Ë.p.;3;;;25085;737126.72;1030561.16;2019-07-09T00:00:00
12631051;538051;Baöù;;;;;1121;Baöù;766631;Kate¯inky;Ë.p.;4;;;25085;737110.66;1030518.09;2019-07-09T00:00:00
12631060;538051;Baöù;;;;;1121;Baöù;766739;Na Horku;Ë.p.;6;;;25085;736734.37;1030388.29;2019-07-09T00:00:00
12631078;538051;Baöù;;;;;1121;Baöù;766631;Kate¯inky;Ë.p.;7;;;25085;737066.07;1030543.53;2019-07-09T00:00:00
12631086;538051;Baöù;;;;;1121;Baöù;766739;Na Horku;Ë.p.;8;;;25085;737040.52;1030581.39;2019-07-09T00:00:00
12631094;538051;Baöù;;;;;1121;Baöù;766755;Nad RybnÌkem;Ë.p.;9;;;25085;736989.20;1030587.58;2019-07-09T00:00:00
12631116;538051;Baöù;;;;;1121;Baöù;766755;Nad RybnÌkem;Ë.p.;11;;;25085;736960.00;1030567.71;2019-07-09T00:00:00
12631124;538051;Baöù;;;;;1121;Baöù;766755;Nad RybnÌkem;Ë.p.;12;;;25085;736958.88;1030588.50;2019-07-09T00:00:00
12631132;538051;Baöù;;;;;1121;Baöù;766755;Nad RybnÌkem;Ë.p.;13;;;25085;736942.85;1030615.57;2019-07-09T00:00:00
12631141;538051;Baöù;;;;;1121;Baöù;766755;Nad RybnÌkem;Ë.p.;14;;;25085;736965.13;1030623.82;2019-07-09T00:00:00
12631159;538051;Baöù;;;;;1121;Baöù;766747;Na Hr·zi;Ë.p.;15;;;25085;736922.61;1030651.19;2019-07-09T00:00:00
12631167;538051;Baöù;;;;;1121;Baöù;766534;Dlouh·;Ë.p.;16;;;25085;736934.97;1030715.04;2019-07-09T00:00:00
12631175;538051;Baöù;;;;;1121;Baöù;766755;Nad RybnÌkem;Ë.p.;17;;;25085;737030.79;1030628.36;2023-11-14T00:00:00
12631183;538051;Baöù;;;;;1121;Baöù;766763;N·ves;Ë.p.;18;;;25085;737054.13;1030595.33;2019-07-09T00:00:00
12631213;538051;Baöù;;;;;1121;Baöù;766542;HlavnÌ;Ë.p.;21;;;25085;737275.80;1030677.99;2019-07-09T00:00:00
12631221;538051;Baöù;;;;;1121;Baöù;766542;HlavnÌ;Ë.p.;22;;;25085;737268.95;1030653.33;2019-07-09T00:00:00
12631230;538051;Baöù;;;;;1121;Baöù;766755;Nad RybnÌkem;Ë.p.;23;;;25085;737015.40;1030602.87;2019-07-09T00:00:00
12631248;538051;Baöù;;;;;1121;Baöù;766712;LÌbeznick·;Ë.p.;25;;;25085;737015.35;1030884.11;2019-07-09T00:00:00
12631256;538051;Baöù;;;;;1121;Baöù;766763;N·ves;Ë.p.;26;;;25085;737155.78;1030543.35;2019-07-09T00:00:00
12631264;538051;Baöù;;;;;1121;Baöù;766631;Kate¯inky;Ë.p.;27;;;25085;737095.60;1030488.10;2019-07-09T00:00:00
12631272;538051;Baöù;;;;;1121;Baöù;766763;N·ves;Ë.p.;28;;;25085;737106.89;1030556.42;2019-07-09T00:00:00
12631299;538051;Baöù;;;;;1121;Baöù;766763;N·ves;Ë.p.;30;;;25085;737161.76;1030527.74;2019-07-09T00:00:00
12631302;538051;Baöù;;;;;1121;Baöù;766844;⁄zk·;Ë.p.;31;;;25085;737086.55;1030664.06;2019-07-09T00:00:00
