Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
8883807;562033;Útìchovice pod Stražištìm;;;;;178373;Útìchovice pod Stražištìm;;;è.p.;1;;;39501;707565.65;1109562.92;2013-12-07T00:00:00
8883815;562033;Útìchovice pod Stražištìm;;;;;178373;Útìchovice pod Stražištìm;;;è.p.;2;;;39501;707575.51;1109464.52;2013-12-07T00:00:00
8883823;562033;Útìchovice pod Stražištìm;;;;;178373;Útìchovice pod Stražištìm;;;è.p.;3;;;39501;707653.79;1109420.55;2013-12-07T00:00:00
8883831;562033;Útìchovice pod Stražištìm;;;;;178373;Útìchovice pod Stražištìm;;;è.p.;4;;;39501;707576.08;1109402.44;2013-12-07T00:00:00
8883840;562033;Útìchovice pod Stražištìm;;;;;178373;Útìchovice pod Stražištìm;;;è.p.;5;;;39501;707530.24;1109285.05;2013-12-07T00:00:00
8883858;562033;Útìchovice pod Stražištìm;;;;;178373;Útìchovice pod Stražištìm;;;è.p.;6;;;39501;707551.67;1109324.59;2013-12-07T00:00:00
8883866;562033;Útìchovice pod Stražištìm;;;;;178373;Útìchovice pod Stražištìm;;;è.p.;7;;;39501;707540.00;1109292.81;2013-12-07T00:00:00
8883874;562033;Útìchovice pod Stražištìm;;;;;178373;Útìchovice pod Stražištìm;;;è.p.;8;;;39501;707529.85;1109258.01;2013-12-07T00:00:00
8883882;562033;Útìchovice pod Stražištìm;;;;;178373;Útìchovice pod Stražištìm;;;è.p.;9;;;39501;706726.70;1107990.43;2013-12-07T00:00:00
8883891;562033;Útìchovice pod Stražištìm;;;;;178373;Útìchovice pod Stražištìm;;;è.p.;10;;;39501;707492.35;1109144.76;2015-02-11T00:00:00
8883904;562033;Útìchovice pod Stražištìm;;;;;178373;Útìchovice pod Stražištìm;;;è.p.;11;;;39501;707484.42;1109100.34;2013-12-07T00:00:00
8883912;562033;Útìchovice pod Stražištìm;;;;;178373;Útìchovice pod Stražištìm;;;è.p.;12;;;39501;707464.89;1109202.21;2013-12-07T00:00:00
8883921;562033;Útìchovice pod Stražištìm;;;;;178373;Útìchovice pod Stražištìm;;;è.p.;13;;;39501;707472.77;1109243.48;2013-12-07T00:00:00
8883939;562033;Útìchovice pod Stražištìm;;;;;178373;Útìchovice pod Stražištìm;;;è.p.;14;;;39501;707485.87;1109279.59;2013-12-07T00:00:00
8883947;562033;Útìchovice pod Stražištìm;;;;;178373;Útìchovice pod Stražištìm;;;è.p.;15;;;39501;707504.39;1109336.64;2013-12-07T00:00:00
8883955;562033;Útìchovice pod Stražištìm;;;;;178373;Útìchovice pod Stražištìm;;;è.p.;16;;;39501;707519.79;1109382.05;2013-12-07T00:00:00
8883963;562033;Útìchovice pod Stražištìm;;;;;178373;Útìchovice pod Stražištìm;;;è.p.;17;;;39501;707499.98;1109425.32;2013-12-07T00:00:00
8883971;562033;Útìchovice pod Stražištìm;;;;;178373;Útìchovice pod Stražištìm;;;è.p.;18;;;39501;707491.69;1109470.49;2013-12-07T00:00:00
