Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
21063788;531693;Praskolesy;;;;;132942;Praskolesy;;;и.p.;1;;;26754;781058.94;1062444.50;2013-12-03T00:00:00
21063796;531693;Praskolesy;;;;;132942;Praskolesy;;;и.p.;2;;;26754;781027.81;1062401.00;2013-12-03T00:00:00
21063800;531693;Praskolesy;;;;;132942;Praskolesy;;;и.p.;3;;;26754;781534.94;1062935.50;2013-12-03T00:00:00
21063818;531693;Praskolesy;;;;;132942;Praskolesy;;;и.p.;4;;;26754;781004.94;1062398.50;2013-12-03T00:00:00
21063826;531693;Praskolesy;;;;;132942;Praskolesy;;;и.p.;5;;;26754;780966.13;1062325.75;2013-12-03T00:00:00
21063834;531693;Praskolesy;;;;;132942;Praskolesy;;;и.p.;6;;;26754;780946.50;1062304.25;2013-12-03T00:00:00
21063842;531693;Praskolesy;;;;;132942;Praskolesy;;;и.p.;7;;;26754;780855.41;1062239.43;2013-12-03T00:00:00
21063851;531693;Praskolesy;;;;;132942;Praskolesy;;;и.p.;8;;;26754;780829.38;1062215.25;2013-12-03T00:00:00
21063869;531693;Praskolesy;;;;;132942;Praskolesy;;;и.p.;9;;;26754;780807.63;1062168.88;2013-12-03T00:00:00
21063877;531693;Praskolesy;;;;;132942;Praskolesy;;;и.p.;10;;;26754;780829.81;1062323.00;2013-12-03T00:00:00
21063885;531693;Praskolesy;;;;;132942;Praskolesy;;;и.p.;11;;;26754;780697.88;1062603.50;2022-12-19T00:00:00
21063893;531693;Praskolesy;;;;;132942;Praskolesy;;;и.p.;12;;;26754;780917.69;1062375.63;2013-12-03T00:00:00
21063907;531693;Praskolesy;;;;;132942;Praskolesy;;;и.p.;13;;;26754;780603.83;1062468.77;2013-12-03T00:00:00
21063915;531693;Praskolesy;;;;;132942;Praskolesy;;;и.p.;14;;;26754;780876.38;1062367.50;2013-12-03T00:00:00
21063923;531693;Praskolesy;;;;;132942;Praskolesy;;;и.p.;15;;;26754;780897.81;1062416.00;2013-12-03T00:00:00
21063931;531693;Praskolesy;;;;;132942;Praskolesy;;;и.p.;16;;;26754;780915.38;1062423.88;2013-12-03T00:00:00
21063940;531693;Praskolesy;;;;;132942;Praskolesy;;;и.p.;17;;;26754;780906.68;1062452.71;2013-12-03T00:00:00
21063958;531693;Praskolesy;;;;;132942;Praskolesy;;;и.p.;18;;;26754;780876.38;1062444.38;2013-12-03T00:00:00
21063974;531693;Praskolesy;;;;;132942;Praskolesy;;;и.p.;21;;;26754;780902.19;1062481.75;2013-12-03T00:00:00
21063982;531693;Praskolesy;;;;;132942;Praskolesy;;;и.p.;22;;;26754;781161.31;1062590.88;2013-12-03T00:00:00
21063991;531693;Praskolesy;;;;;132942;Praskolesy;;;и.p.;23;;;26754;780963.21;1062468.48;2013-12-03T00:00:00
21064008;531693;Praskolesy;;;;;132942;Praskolesy;;;и.p.;24;;;26754;780994.00;1062505.25;2013-12-03T00:00:00
21064016;531693;Praskolesy;;;;;132942;Praskolesy;;;и.p.;25;;;26754;780999.50;1062342.57;2013-12-03T00:00:00
21064024;531693;Praskolesy;;;;;132942;Praskolesy;;;и.p.;26;;;26754;780875.19;1062492.63;2013-12-03T00:00:00
21064032;531693;Praskolesy;;;;;132942;Praskolesy;;;и.p.;27;;;26754;780883.06;1062518.25;2013-12-03T00:00:00
21064041;531693;Praskolesy;;;;;132942;Praskolesy;;;и.p.;28;;;26754;780874.31;1062539.88;2013-12-03T00:00:00
21064067;531693;Praskolesy;;;;;132942;Praskolesy;;;и.p.;30;;;26754;780831.19;1062562.75;2013-12-03T00:00:00
21064075;531693;Praskolesy;;;;;132942;Praskolesy;;;и.p.;31;;;26754;780837.25;1062593.75;2013-12-03T00:00:00
21064083;531693;Praskolesy;;;;;132942;Praskolesy;;;и.p.;33;;;26754;780878.50;1062618.75;2013-12-03T00:00:00
21064091;531693;Praskolesy;;;;;132942;Praskolesy;;;и.p.;34;;;26754;780890.31;1062675.00;2013-12-03T00:00:00
21064105;531693;Praskolesy;;;;;132942;Praskolesy;;;и.p.;35;;;26754;780877.88;1062706.50;2013-12-03T00:00:00
21064113;531693;Praskolesy;;;;;132942;Praskolesy;;;и.p.;36;;;26754;780944.63;1062593.25;2013-12-03T00:00:00
21064121;531693;Praskolesy;;;;;132942;Praskolesy;;;и.p.;37;;;26754;781138.81;1062698.75;2013-12-03T00:00:00
