Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
17485649;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;3;;;50723;688690.18;1017563.40;2013-12-03T00:00:00
17485657;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;4;;;50723;688605.70;1017647.47;2013-12-03T00:00:00
17485665;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;5;;;50723;688597.00;1017689.00;2013-12-03T00:00:00
17485673;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;6;;;50723;688616.29;1017734.84;2013-12-03T00:00:00
17485681;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;7;;;50723;688663.75;1017745.56;2022-10-23T00:00:00
17485690;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;8;;;50723;688650.13;1017768.57;2013-12-03T00:00:00
17485703;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;9;;;50723;688574.43;1017782.18;2013-12-03T00:00:00
17485711;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;10;;;50723;688539.00;1017737.00;2013-12-03T00:00:00
17485720;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;11;;;50723;688501.13;1017721.09;2013-12-03T00:00:00
17485738;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;12;;;50723;688422.86;1017668.61;2013-12-03T00:00:00
17485746;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;14;;;50723;688490.35;1017665.98;2013-12-03T00:00:00
17485754;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;15;;;50723;688457.18;1017614.04;2014-11-26T00:00:00
17485771;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;17;;;50723;688577.33;1017636.26;2022-10-23T00:00:00
17485789;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;18;;;50723;688614.03;1017596.99;2013-12-03T00:00:00
17485801;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;20;;;50723;688683.75;1017529.41;2022-10-23T00:00:00
17485819;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;21;;;50723;688664.04;1017481.75;2013-12-03T00:00:00
17485827;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;22;;;50723;688698.70;1017466.40;2014-07-30T00:00:00
17485835;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;23;;;50723;688731.61;1017492.19;2013-12-03T00:00:00
17485843;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;24;;;50723;688740.96;1017516.40;2013-12-03T00:00:00
17485851;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;25;;;50723;688679.08;1017511.61;2013-12-03T00:00:00
17485860;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;26;;;50723;688658.49;1017954.45;2013-12-03T00:00:00
17485878;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;28;;;50723;688680.85;1017932.28;2013-12-03T00:00:00
17485886;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;29;;;50723;688713.76;1017546.52;2013-12-03T00:00:00
17485908;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;31;;;50723;688680.37;1017601.69;2013-12-03T00:00:00
17485916;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;32;;;50723;688589.38;1017811.56;2022-10-23T00:00:00
17485924;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;33;;;50723;688555.91;1017828.70;2013-12-03T00:00:00
17485932;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;34;;;50723;688661.77;1017604.80;2013-12-03T00:00:00
17485941;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;36;;;50723;688547.17;1017771.00;2013-12-03T00:00:00
17485959;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;37;;;50723;688499.22;1017635.77;2022-10-23T00:00:00
17485967;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;38;;;50723;688631.15;1017619.98;2024-12-20T00:00:00
17485975;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;39;;;50723;688539.08;1017682.67;2014-07-30T00:00:00
17485983;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;41;;;50723;688708.53;1017497.32;2022-10-23T00:00:00
17485991;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;42;;;50723;688500.31;1017687.52;2013-12-03T00:00:00
17486009;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;43;;;50723;688609.49;1017609.48;2022-10-23T00:00:00
17486017;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;44;;;50723;688716.30;1017929.87;2013-12-03T00:00:00
17486025;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;45;;;50723;688646.60;1017738.68;2022-10-23T00:00:00
17486033;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;46;;;50723;688655.30;1017519.94;2013-12-03T00:00:00
17486041;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;47;;;50723;688693.86;1017945.50;2013-12-03T00:00:00
17486068;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;50;;;50723;688620.58;1017886.80;2022-10-23T00:00:00
17486076;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;51;;;50723;688613.93;1017871.29;2022-10-23T00:00:00
17486084;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;52;;;50723;688614.30;1017666.48;2024-06-06T00:00:00
17486092;548898;Rokytòany;;;;;140864;Dolní Rokytòany;;;è.p.;53;;;50723;688635.38;1017572.59;2013-12-03T00:00:00
