Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
18675654;591319;Opatov;;;;;111473;Opatov;;;и.p.;1;;;67528;666095.81;1149581.00;2013-12-04T00:00:00
18675662;591319;Opatov;;;;;111473;Opatov;;;и.p.;2;;;67528;666106.25;1149584.75;2013-12-04T00:00:00
18675671;591319;Opatov;;;;;111473;Opatov;;;и.p.;3;;;67528;666174.81;1149623.38;2013-12-04T00:00:00
18675689;591319;Opatov;;;;;111473;Opatov;;;и.p.;4;;;67528;666209.19;1149636.13;2013-12-04T00:00:00
18675697;591319;Opatov;;;;;111473;Opatov;;;и.p.;5;;;67528;666224.75;1149643.63;2013-12-04T00:00:00
18675701;591319;Opatov;;;;;111473;Opatov;;;и.p.;6;;;67528;666280.68;1149686.82;2025-09-29T00:00:00
18675719;591319;Opatov;;;;;111473;Opatov;;;и.p.;7;;;67528;666113.13;1149513.88;2013-12-04T00:00:00
18675727;591319;Opatov;;;;;111473;Opatov;;;и.p.;8;;;67528;666270.44;1149707.63;2013-12-04T00:00:00
18675735;591319;Opatov;;;;;111473;Opatov;;;и.p.;9;;;67528;666268.50;1149720.63;2013-12-04T00:00:00
18675743;591319;Opatov;;;;;111473;Opatov;;;и.p.;10;;;67528;666250.63;1149747.50;2013-12-04T00:00:00
18675760;591319;Opatov;;;;;111473;Opatov;;;и.p.;12;;;67528;666180.13;1149817.63;2013-12-04T00:00:00
18675778;591319;Opatov;;;;;111473;Opatov;;;и.p.;13;;;67528;666520.75;1150329.38;2013-12-04T00:00:00
18675786;591319;Opatov;;;;;111473;Opatov;;;и.p.;14;;;67528;666269.63;1149930.25;2013-12-04T00:00:00
18675794;591319;Opatov;;;;;111473;Opatov;;;и.p.;15;;;67528;666250.81;1149907.63;2013-12-04T00:00:00
18675808;591319;Opatov;;;;;111473;Opatov;;;и.p.;16;;;67528;666240.13;1149909.75;2013-12-04T00:00:00
18675816;591319;Opatov;;;;;111473;Opatov;;;и.p.;17;;;67528;666224.38;1149901.00;2013-12-04T00:00:00
18675824;591319;Opatov;;;;;111473;Opatov;;;и.p.;18;;;67528;666223.69;1149873.13;2013-12-04T00:00:00
18675832;591319;Opatov;;;;;111473;Opatov;;;и.p.;19;;;67528;666225.19;1149858.50;2013-12-04T00:00:00
18675841;591319;Opatov;;;;;111473;Opatov;;;и.p.;20;;;67528;666261.25;1149878.00;2013-12-04T00:00:00
18675859;591319;Opatov;;;;;111473;Opatov;;;и.p.;21;;;67528;666236.31;1149802.00;2013-12-04T00:00:00
18675875;591319;Opatov;;;;;111473;Opatov;;;и.p.;23;;;67528;666286.06;1149752.50;2013-12-04T00:00:00
18675891;591319;Opatov;;;;;111473;Opatov;;;и.p.;25;;;67528;666320.00;1149768.88;2013-12-04T00:00:00
18675905;591319;Opatov;;;;;111473;Opatov;;;и.p.;26;;;67528;666338.31;1149764.75;2013-12-04T00:00:00
18675913;591319;Opatov;;;;;111473;Opatov;;;и.p.;27;;;67528;666359.44;1149752.75;2013-12-04T00:00:00
