Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
419419;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;1;;;68304;579049.00;1147893.26;2013-12-05T00:00:00
419427;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;2;;;68304;579060.77;1147870.73;2013-12-05T00:00:00
419435;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;3;;;68304;579092.49;1147848.08;2013-12-05T00:00:00
419443;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;4;;;68304;579115.71;1147833.59;2013-12-05T00:00:00
419451;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;5;;;68304;579175.07;1147793.41;2013-12-05T00:00:00
419460;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;6;;;68304;579176.96;1147774.96;2013-12-05T00:00:00
419478;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;7;;;68304;579240.06;1147694.67;2013-12-05T00:00:00
419486;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;8;;;68304;579228.28;1147660.61;2013-12-05T00:00:00
419494;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;9;;;68304;579227.59;1147611.81;2013-12-05T00:00:00
419508;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;10;;;68304;579232.60;1147563.09;2013-12-05T00:00:00
419516;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;11;;;68304;579198.55;1147607.92;2013-12-05T00:00:00
419524;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;12;;;68304;579181.84;1147685.49;2013-12-05T00:00:00
419532;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;13;;;68304;579163.28;1147699.31;2013-12-05T00:00:00
419541;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;14;;;68304;579145.80;1147712.36;2013-12-05T00:00:00
419559;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;15;;;68304;579116.38;1147718.42;2013-12-05T00:00:00
419567;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;16;;;68304;579082.60;1147758.84;2013-12-05T00:00:00
419575;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;17;;;68304;578950.85;1148193.36;2013-12-05T00:00:00
419583;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;18;;;68304;578991.86;1147811.31;2013-12-05T00:00:00
419591;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;19;;;68304;578947.46;1147828.55;2013-12-05T00:00:00
419605;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;20;;;68304;578881.94;1147873.49;2013-12-05T00:00:00
419613;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;21;;;68304;578858.25;1147920.81;2013-12-05T00:00:00
419621;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;22;;;68304;578775.69;1147900.60;2013-12-05T00:00:00
419630;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;23;;;68304;578772.58;1147962.20;2013-12-05T00:00:00
419648;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;24;;;68304;578729.05;1148064.24;2013-12-05T00:00:00
419656;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;25;;;68304;578711.58;1148072.20;2013-12-05T00:00:00
419664;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;26;;;68304;578713.77;1148084.35;2013-12-05T00:00:00
419672;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;27;;;68304;578706.25;1148092.40;2013-12-05T00:00:00
419681;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;28;;;68304;578684.45;1148105.35;2013-12-05T00:00:00
419699;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;29;;;68304;578658.88;1148120.42;2013-12-05T00:00:00
419702;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;30;;;68304;578586.84;1148145.99;2013-12-05T00:00:00
419711;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;31;;;68304;578641.17;1148116.79;2013-12-05T00:00:00
419729;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;32;;;68304;578651.50;1148093.38;2013-12-05T00:00:00
419737;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;33;;;68304;578663.38;1148076.95;2013-12-05T00:00:00
419745;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;34;;;68304;578689.40;1148080.94;2013-12-05T00:00:00
419753;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;35;;;68304;578690.12;1148053.86;2013-12-05T00:00:00
419761;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;36;;;68304;578616.70;1147887.83;2013-12-05T00:00:00
419770;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;37;;;68304;578696.53;1148153.02;2013-12-05T00:00:00
419788;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;38;;;68304;578723.40;1148159.35;2013-12-05T00:00:00
419796;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;39;;;68304;578742.31;1148154.21;2013-12-05T00:00:00
419800;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;40;;;68304;578729.65;1148113.31;2013-12-05T00:00:00
419818;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;41;;;68304;578841.48;1147996.22;2013-12-05T00:00:00
419826;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;42;;;68304;578870.38;1147960.60;2013-12-05T00:00:00
419834;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;43;;;68304;578943.03;1147919.48;2013-12-05T00:00:00
419842;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;44;;;68304;578999.27;1147922.56;2013-12-05T00:00:00
419869;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;46;;;68304;579057.20;1147827.27;2013-12-05T00:00:00
419877;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;47;;;68304;578925.30;1147777.18;2013-12-05T00:00:00
419885;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;48;;;68304;578998.40;1148096.27;2013-12-05T00:00:00
419893;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;49;;;68304;578731.95;1147771.79;2013-12-05T00:00:00
419907;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;50;;;68304;579189.05;1147733.95;2013-12-05T00:00:00
419915;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;51;;;68304;578631.84;1148203.13;2013-12-05T00:00:00
419923;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;52;;;68304;578698.50;1148040.19;2013-12-05T00:00:00
419931;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;53;;;68304;578774.31;1148182.25;2013-12-05T00:00:00
419940;593567;Ruprechtov;;;;;143642;Ruprechtov;;;и.p.;54;;;68304;578651.31;1148181.03;2013-12-05T00:00:00
