Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;Инslo domovnн;Инslo orientaиnн;Znak инsla orientaиnнho;PSИ;Souшadnice Y;Souшadnice X;Platн Od
13755692;587516;Meziшниko;;;;;93751;Meziшниko;;;и.p.;1;;;58827;650927.13;1131319.13;2013-11-29T00:00:00
13755706;587516;Meziшниko;;;;;93751;Meziшниko;;;и.p.;2;;;58827;650936.88;1131328.38;2013-11-29T00:00:00
13755714;587516;Meziшниko;;;;;93751;Meziшниko;;;и.p.;3;;;58827;650951.06;1131338.25;2013-11-29T00:00:00
13755722;587516;Meziшниko;;;;;93751;Meziшниko;;;и.p.;4;;;58827;650739.63;1131264.75;2013-11-29T00:00:00
13755731;587516;Meziшниko;;;;;93751;Meziшниko;;;и.p.;5;;;58827;650976.50;1131335.88;2013-11-29T00:00:00
13755749;587516;Meziшниko;;;;;93751;Meziшниko;;;и.p.;6;;;58827;650984.94;1131327.88;2013-11-29T00:00:00
13755757;587516;Meziшниko;;;;;93751;Meziшниko;;;и.p.;7;;;58827;650937.50;1131283.38;2013-11-29T00:00:00
13755765;587516;Meziшниko;;;;;93751;Meziшниko;;;и.p.;8;;;58827;650941.38;1131300.38;2013-11-29T00:00:00
13755773;587516;Meziшниko;;;;;93751;Meziшниko;;;и.p.;9;;;58827;650923.13;1131272.00;2013-11-29T00:00:00
13755781;587516;Meziшниko;;;;;93751;Meziшниko;;;и.p.;10;;;58827;650911.78;1131252.76;2022-11-16T00:00:00
13755790;587516;Meziшниko;;;;;93751;Meziшниko;;;и.p.;11;;;58827;650937.13;1131257.63;2013-11-29T00:00:00
13755803;587516;Meziшниko;;;;;93751;Meziшниko;;;и.p.;12;;;58827;650975.44;1131260.63;2013-11-29T00:00:00
13755811;587516;Meziшниko;;;;;93751;Meziшниko;;;и.p.;13;;;58827;650990.31;1131235.63;2013-11-29T00:00:00
13755820;587516;Meziшниko;;;;;93751;Meziшниko;;;и.p.;14;;;58827;650888.44;1131281.75;2013-11-29T00:00:00
13755838;587516;Meziшниko;;;;;93751;Meziшниko;;;и.p.;15;;;58827;650880.63;1131260.50;2013-11-29T00:00:00
