KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
23053275;550965;»ÌËenice;;;;;23485;»ÌËenice;;;Ë.p.;1;;;38771;770716.74;1143771.23;2024-02-12T00:00:00
23053283;550965;»ÌËenice;;;;;23485;»ÌËenice;;;Ë.p.;2;;;38771;770764.04;1143786.25;2013-11-29T00:00:00
23053291;550965;»ÌËenice;;;;;23485;»ÌËenice;;;Ë.p.;3;;;38771;770774.41;1143812.33;2013-11-29T00:00:00
23053305;550965;»ÌËenice;;;;;23485;»ÌËenice;;;Ë.p.;4;;;38771;770787.34;1143842.46;2013-11-29T00:00:00
23053313;550965;»ÌËenice;;;;;23485;»ÌËenice;;;Ë.p.;5;;;38771;771318.23;1144306.66;2013-11-29T00:00:00
23053321;550965;»ÌËenice;;;;;23485;»ÌËenice;;;Ë.p.;6;;;38771;770802.55;1143884.72;2013-11-29T00:00:00
23053330;550965;»ÌËenice;;;;;23485;»ÌËenice;;;Ë.p.;7;;;38771;770815.11;1143917.49;2013-11-29T00:00:00
23053348;550965;»ÌËenice;;;;;23485;»ÌËenice;;;Ë.p.;8;;;38771;770820.78;1143940.50;2013-11-29T00:00:00
23053356;550965;»ÌËenice;;;;;23485;»ÌËenice;;;Ë.p.;9;;;38771;770831.45;1143959.23;2013-11-29T00:00:00
23053364;550965;»ÌËenice;;;;;23485;»ÌËenice;;;Ë.p.;10;;;38771;770838.78;1143985.41;2013-11-29T00:00:00
23053372;550965;»ÌËenice;;;;;23485;»ÌËenice;;;Ë.p.;11;;;38771;770778.07;1144000.83;2013-11-29T00:00:00
23053381;550965;»ÌËenice;;;;;23485;»ÌËenice;;;Ë.p.;12;;;38771;770758.42;1143867.71;2013-11-29T00:00:00
23053399;550965;»ÌËenice;;;;;23485;»ÌËenice;;;Ë.p.;13;;;38771;770812.26;1144104.65;2013-11-29T00:00:00
