KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
162752;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.ev.;1;;;40752;719991.79;954785.16;2013-12-01T00:00:00
162761;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.p.;2;;;40752;719804.79;954001.82;2013-12-01T00:00:00
162817;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.ev.;6;;;40752;720753.90;953450.62;2013-12-01T00:00:00
162833;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.ev.;8;;;40752;720305.42;953745.71;2013-12-01T00:00:00
162841;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.ev.;9;;;40752;720495.54;953812.72;2013-12-01T00:00:00
162850;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.ev.;10;;;40752;719938.64;954313.34;2013-12-01T00:00:00
162868;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.ev.;11;;;40752;720592.66;954418.12;2013-12-01T00:00:00
162876;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.ev.;12;;;40752;719703.86;954651.91;2013-12-01T00:00:00
162884;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.ev.;13;;;40752;719386.79;955222.99;2014-05-15T00:00:00
162906;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.ev.;15;;;40752;720039.85;954536.47;2013-12-01T00:00:00
162914;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.ev.;16;;;40752;720265.62;954133.16;2014-05-16T00:00:00
162922;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.p.;546;;;40752;720568.42;953181.64;2013-12-01T00:00:00
162931;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.ev.;18;;;40752;720900.01;953238.64;2013-12-01T00:00:00
162949;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.ev.;19;;;40752;720783.30;953327.80;2013-12-01T00:00:00
162965;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.ev.;20;;;40752;720667.24;954418.12;2013-12-01T00:00:00
162973;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.ev.;21;;;40752;719908.96;954366.56;2013-12-01T00:00:00
162981;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.ev.;22;;;40752;720639.72;952987.96;2013-12-01T00:00:00
162990;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.p.;23;;;40752;720087.75;953845.48;2013-12-01T00:00:00
163007;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.ev.;23;;;40752;720632.06;953108.09;2013-12-01T00:00:00
163015;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.p.;24;;;40752;720102.19;953874.33;2018-09-14T00:00:00
163023;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.ev.;24;;;40752;719256.63;955274.74;2014-05-15T00:00:00
163040;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.ev.;25;;;40752;720168.29;954031.13;2013-12-01T00:00:00
163058;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.p.;26;;;40752;720125.78;953953.18;2013-12-01T00:00:00
163066;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.ev.;26;;;40752;720557.16;953124.62;2013-12-01T00:00:00
163074;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.ev.;27;;;40752;719903.90;954864.08;2013-12-01T00:00:00
163082;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.ev.;28;;;40752;720602.45;953438.68;2013-12-01T00:00:00
163091;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.p.;29;;;40752;719771.92;954299.54;2013-12-01T00:00:00
163104;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.ev.;29;;;40752;720431.23;954621.89;2013-12-01T00:00:00
163112;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.p.;30;;;40752;719675.36;954505.36;2013-12-01T00:00:00
163121;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.ev.;30;;;40752;720328.94;953558.67;2013-12-01T00:00:00
163139;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.p.;31;;;40752;719663.47;954556.39;2013-12-01T00:00:00
163147;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.p.;32;;;40752;719645.13;954578.64;2013-12-01T00:00:00
163155;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.ev.;38;;;40752;719638.07;954720.49;2015-04-30T00:00:00
163163;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.ev.;43;;;40752;720311.13;953664.08;2019-10-23T00:00:00
163171;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.ev.;49;;;40752;719934.16;953967.59;2013-12-01T00:00:00
163180;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.ev.;41;;;40752;719970.08;954798.90;2018-09-14T00:00:00
163198;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.ev.;55;;;40752;719921.87;955023.61;2013-12-01T00:00:00
163201;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.p.;56;;;40752;719820.74;954793.70;2014-05-15T00:00:00
163210;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.p.;57;;;40752;719837.48;954768.81;2020-09-23T00:00:00
163236;562882;Varnsdorf;;;;;158186;Stud·nka;;;Ë.p.;553;;;40752;720185.27;954294.16;2016-04-22T00:00:00
