Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
11186810;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;1;;;75201;546567.95;1146317.20;2013-12-01T00:00:00
11186828;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;2;;;75201;546573.99;1146293.61;2013-12-01T00:00:00
11186836;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;3;;;75201;546585.82;1146263.12;2013-12-01T00:00:00
11186844;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;4;;;75201;546589.19;1146251.41;2013-12-01T00:00:00
11186852;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;5;;;75201;546592.34;1146243.14;2013-12-01T00:00:00
11186861;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;6;;;75201;546876.71;1146225.62;2013-12-01T00:00:00
11186879;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;7;;;75201;546602.01;1146221.13;2013-12-01T00:00:00
11186887;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;8;;;75201;546607.76;1146208.43;2013-12-01T00:00:00
11186895;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;9;;;75201;546615.29;1146190.97;2013-12-01T00:00:00
11186909;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;10;;;75201;546619.24;1146178.72;2013-12-01T00:00:00
11186917;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;11;;;75201;546623.60;1146170.98;2013-12-01T00:00:00
11186925;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;12;;;75201;546632.92;1146155.17;2013-12-01T00:00:00
11186933;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;13;;;75201;546637.09;1146142.08;2013-12-01T00:00:00
11186941;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;14;;;75201;546641.25;1146129.78;2013-12-01T00:00:00
11186950;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;15;;;75201;546644.01;1146113.57;2013-12-01T00:00:00
11186968;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;16;;;75201;546645.20;1146095.32;2013-12-01T00:00:00
11186976;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;17;;;75201;546652.31;1146083.31;2013-12-01T00:00:00
11186984;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;18;;;75201;546652.90;1146071.21;2013-12-01T00:00:00
11186992;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;19;;;75201;546646.58;1146064.50;2013-12-01T00:00:00
11187000;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;20;;;75201;546622.68;1146062.44;2013-12-01T00:00:00
11187018;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;21;;;75201;546896.83;1146227.62;2013-12-01T00:00:00
11187026;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;22;;;75201;546615.63;1146114.17;2013-12-01T00:00:00
11187034;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;23;;;75201;546611.78;1146122.59;2013-12-01T00:00:00
11187042;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;24;;;75201;546610.45;1146131.72;2013-12-01T00:00:00
11187051;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;25;;;75201;546578.73;1146184.96;2013-12-01T00:00:00
11187069;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;26;;;75201;546739.96;1146312.39;2013-12-01T00:00:00
11187077;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;27;;;75201;546572.91;1146208.46;2013-12-01T00:00:00
11187085;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;28;;;75201;546569.94;1146217.19;2013-12-01T00:00:00
11187093;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;30;;;75201;546553.55;1146241.29;2013-12-01T00:00:00
11187107;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;31;;;75201;546552.53;1146255.52;2013-12-01T00:00:00
11187115;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;32;;;75201;546539.17;1146283.92;2013-12-01T00:00:00
11187123;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;33;;;75201;546532.16;1146307.58;2013-12-01T00:00:00
11187131;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;34;;;75201;546528.96;1146320.91;2013-12-01T00:00:00
11187140;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;35;;;75201;546523.43;1146339.14;2013-12-01T00:00:00
11187158;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;36;;;75201;546514.19;1146382.41;2013-12-01T00:00:00
11187166;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;37;;;75201;546498.27;1146416.19;2013-12-01T00:00:00
11187174;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;38;;;75201;546494.33;1146445.92;2013-12-01T00:00:00
11187182;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;39;;;75201;546484.97;1146466.39;2013-12-01T00:00:00
11187191;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;40;;;75201;546872.97;1146300.32;2013-12-01T00:00:00
11187204;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;41;;;75201;546460.56;1146457.96;2013-12-01T00:00:00
11187212;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;42;;;75201;546861.42;1146306.30;2013-12-01T00:00:00
11187221;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;43;;;75201;546878.94;1146295.93;2013-12-01T00:00:00
11187239;552879;Uhøièice;;;;;173380;Uhøièice;;;è.p.;45;;;75201;546473.70;1146497.16;2013-12-01T00:00:00
