Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;Инslo domovnн;Инslo orientaиnн;Znak инsla orientaиnнho;PSИ;Souшadnice Y;Souшadnice X;Platн Od
16017889;549720;Pшнlepy;;;;;136051;Pшнlepy;;;и.p.;1;;;76901;524006.29;1154217.61;2013-12-05T00:00:00
16017897;549720;Pшнlepy;;;;;136051;Pшнlepy;;;и.p.;2;;;76901;523981.22;1154248.43;2013-12-05T00:00:00
16017901;549720;Pшнlepy;;;;;136051;Pшнlepy;;;и.p.;3;;;76901;523972.94;1154242.00;2013-12-05T00:00:00
16017919;549720;Pшнlepy;;;;;136051;Pшнlepy;;;и.p.;4;;;76901;523945.11;1154289.38;2013-12-05T00:00:00
16017927;549720;Pшнlepy;;;;;136051;Pшнlepy;;;и.p.;5;;;76901;523913.79;1154295.65;2013-12-05T00:00:00
16017935;549720;Pшнlepy;;;;;136051;Pшнlepy;;;и.p.;6;;;76901;523906.33;1154305.05;2013-12-05T00:00:00
16017943;549720;Pшнlepy;;;;;136051;Pшнlepy;;;и.p.;7;;;76901;523880.38;1154329.40;2013-12-05T00:00:00
16017951;549720;Pшнlepy;;;;;136051;Pшнlepy;;;и.p.;8;;;76901;523099.88;1155046.38;2013-12-05T00:00:00
16017960;549720;Pшнlepy;;;;;136051;Pшнlepy;;;и.p.;9;;;76901;523477.25;1154569.74;2013-12-05T00:00:00
16017978;549720;Pшнlepy;;;;;136051;Pшнlepy;;;и.p.;10;;;76901;523677.64;1154378.25;2013-12-05T00:00:00
16017986;549720;Pшнlepy;;;;;136051;Pшнlepy;;;и.p.;11;;;76901;523721.78;1154325.15;2013-12-05T00:00:00
16017994;549720;Pшнlepy;;;;;136051;Pшнlepy;;;и.p.;12;;;76901;523727.99;1154337.49;2013-12-05T00:00:00
16018001;549720;Pшнlepy;;;;;136051;Pшнlepy;;;и.p.;13;;;76901;523751.41;1154313.12;2013-12-05T00:00:00
16018010;549720;Pшнlepy;;;;;136051;Pшнlepy;;;и.p.;14;;;76901;522990.42;1154764.10;2013-12-05T00:00:00
16018028;549720;Pшнlepy;;;;;136051;Pшнlepy;;;и.p.;15;;;76901;523899.56;1154256.03;2013-12-05T00:00:00
16018036;549720;Pшнlepy;;;;;136051;Pшнlepy;;;и.p.;16;;;76901;523887.04;1154238.08;2013-12-05T00:00:00
16018044;549720;Pшнlepy;;;;;136051;Pшнlepy;;;и.p.;17;;;76901;523875.31;1154224.42;2013-12-05T00:00:00
16018052;549720;Pшнlepy;;;;;136051;Pшнlepy;;;и.p.;18;;;76901;523846.60;1154225.08;2013-12-05T00:00:00
16018061;549720;Pшнlepy;;;;;136051;Pшнlepy;;;и.p.;19;;;76901;523850.14;1154198.82;2013-12-05T00:00:00
16018079;549720;Pшнlepy;;;;;136051;Pшнlepy;;;и.p.;20;;;76901;523815.73;1154183.98;2013-12-05T00:00:00
16018087;549720;Pшнlepy;;;;;136051;Pшнlepy;;;и.p.;21;;;76901;523808.44;1154163.29;2013-12-05T00:00:00
16018109;549720;Pшнlepy;;;;;136051;Pшнlepy;;;и.p.;23;;;76901;523773.06;1154141.46;2013-12-05T00:00:00
16018117;549720;Pшнlepy;;;;;136051;Pшнlepy;;;и.p.;24;;;76901;523825.33;1154152.99;2013-12-05T00:00:00
16018125;549720;Pшнlepy;;;;;136051;Pшнlepy;;;и.p.;25;;;76901;523822.88;1154360.42;2016-10-11T00:00:00
16018133;549720;Pшнlepy;;;;;136051;Pшнlepy;;;и.p.;26;;;76901;523513.49;1154602.78;2013-12-05T00:00:00
16018141;549720;Pшнlepy;;;;;136051;Pшнlepy;;;и.p.;27;;;76901;523873.55;1154135.05;2013-12-05T00:00:00
16018150;549720;Pшнlepy;;;;;136051;Pшнlepy;;;и.p.;28;;;76901;523887.56;1154161.08;2013-12-05T00:00:00
16018168;549720;Pшнlepy;;;;;136051;Pшнlepy;;;и.p.;29;;;76901;523901.53;1154184.40;2013-12-05T00:00:00
16018176;549720;Pшнlepy;;;;;136051;Pшнlepy;;;и.p.;30;;;76901;523934.02;1153942.34;2013-12-05T00:00:00
16018184;549720;Pшнlepy;;;;;136051;Pшнlepy;;;и.p.;31;;;76901;523917.20;1154207.47;2013-12-05T00:00:00
16018192;549720;Pшнlepy;;;;;136051;Pшнlepy;;;и.p.;32;;;76901;523050.14;1154787.40;2013-12-05T00:00:00
16018206;549720;Pшнlepy;;;;;136051;Pшнlepy;;;и.p.;33;;;76901;524076.29;1154075.14;2013-12-05T00:00:00
16018214;549720;Pшнlepy;;;;;136051;Pшнlepy;;;и.p.;34;;;76901;524088.88;1154064.05;2013-12-05T00:00:00
16018222;549720;Pшнlepy;;;;;136051;Pшнlepy;;;и.p.;35;;;76901;523843.30;1154187.22;2023-03-06T00:00:00
16018231;549720;Pшнlepy;;;;;136051;Pшнlepy;;;и.p.;36;;;76901;523700.23;1154335.34;2025-06-03T00:00:00
