Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;Инslo domovnн;Инslo orientaиnн;Znak инsla orientaиnнho;PSИ;Souшadnice Y;Souшadnice X;Platн Od
1163132;537560;Okшнnek;;;;;109754;Okшнnek;;;и.p.;1;;;29001;686989.00;1041594.25;2013-12-03T00:00:00
1163141;537560;Okшнnek;;;;;109754;Okшнnek;;;и.p.;2;;;29001;687003.69;1041620.25;2013-12-03T00:00:00
1163159;537560;Okшнnek;;;;;109754;Okшнnek;;;и.p.;3;;;29001;687024.39;1041671.52;2022-10-17T00:00:00
1163167;537560;Okшнnek;;;;;109754;Okшнnek;;;и.p.;4;;;29001;687025.38;1041700.44;2013-12-03T00:00:00
1163175;537560;Okшнnek;;;;;109754;Okшнnek;;;и.p.;5;;;29001;687094.75;1041680.50;2013-12-03T00:00:00
1163183;537560;Okшнnek;;;;;109754;Okшнnek;;;и.p.;6;;;29001;687138.12;1041733.33;2022-10-17T00:00:00
1163191;537560;Okшнnek;;;;;109754;Okшнnek;;;и.p.;7;;;29001;687150.18;1041775.42;2023-10-17T00:00:00
1163205;537560;Okшнnek;;;;;109754;Okшнnek;;;и.p.;8;;;29001;687193.13;1041749.44;2013-12-03T00:00:00
1163213;537560;Okшнnek;;;;;109754;Okшнnek;;;и.p.;9;;;29001;687213.50;1041736.44;2013-12-03T00:00:00
1163221;537560;Okшнnek;;;;;109754;Okшнnek;;;и.p.;10;;;29001;686966.88;1041557.44;2013-12-03T00:00:00
1163230;537560;Okшнnek;;;;;109754;Okшнnek;;;и.p.;11;;;29001;686983.75;1041579.13;2013-12-03T00:00:00
1163248;537560;Okшнnek;;;;;109754;Okшнnek;;;и.p.;12;;;29001;686976.81;1041567.38;2013-12-03T00:00:00
1163256;537560;Okшнnek;;;;;109754;Okшнnek;;;и.p.;13;;;29001;686960.81;1041545.75;2013-12-03T00:00:00
1163264;537560;Okшнnek;;;;;109754;Okшнnek;;;и.p.;14;;;29001;687048.57;1041739.96;2022-10-17T00:00:00
1163272;537560;Okшнnek;;;;;109754;Okшнnek;;;и.p.;15;;;29001;687061.38;1041752.06;2013-12-03T00:00:00
1163281;537560;Okшнnek;;;;;109754;Okшнnek;;;и.p.;16;;;29001;687070.00;1041763.31;2013-12-03T00:00:00
1163299;537560;Okшнnek;;;;;109754;Okшнnek;;;и.p.;17;;;29001;687080.88;1041771.56;2013-12-03T00:00:00
1163302;537560;Okшнnek;;;;;109754;Okшнnek;;;и.p.;18;;;29001;687206.28;1041786.46;2022-10-17T00:00:00
1163311;537560;Okшнnek;;;;;109754;Okшнnek;;;и.p.;19;;;29001;687219.13;1041797.56;2013-12-03T00:00:00
1163329;537560;Okшнnek;;;;;109754;Okшнnek;;;и.p.;20;;;29001;687228.03;1041799.66;2022-10-17T00:00:00
1163337;537560;Okшнnek;;;;;109754;Okшнnek;;;и.p.;21;;;29001;687243.00;1041809.69;2013-12-03T00:00:00
