KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
289523;549258;Albrechtice nad Vltavou;;;;;221;Albrechtice nad Vltavou;;;Ë.p.;1;;;39816;764035.06;1133911.00;2013-12-05T00:00:00
289531;549258;Albrechtice nad Vltavou;;;;;221;Albrechtice nad Vltavou;;;Ë.p.;2;;;39816;764008.06;1133870.13;2013-12-05T00:00:00
289540;549258;Albrechtice nad Vltavou;;;;;221;Albrechtice nad Vltavou;;;Ë.p.;3;;;39816;764043.13;1133813.38;2013-12-05T00:00:00
289558;549258;Albrechtice nad Vltavou;;;;;221;Albrechtice nad Vltavou;;;Ë.p.;4;;;39816;764013.25;1133783.25;2013-12-05T00:00:00
289566;549258;Albrechtice nad Vltavou;;;;;221;Albrechtice nad Vltavou;;;Ë.p.;5;;;39816;764100.69;1133760.00;2013-12-05T00:00:00
289574;549258;Albrechtice nad Vltavou;;;;;221;Albrechtice nad Vltavou;;;Ë.p.;6;;;39816;763996.44;1133721.00;2013-12-05T00:00:00
289582;549258;Albrechtice nad Vltavou;;;;;221;Albrechtice nad Vltavou;;;Ë.p.;7;;;39816;763973.63;1133695.75;2013-12-05T00:00:00
289591;549258;Albrechtice nad Vltavou;;;;;221;Albrechtice nad Vltavou;;;Ë.p.;8;;;39816;763971.06;1133667.50;2013-12-05T00:00:00
289604;549258;Albrechtice nad Vltavou;;;;;221;Albrechtice nad Vltavou;;;Ë.p.;9;;;39816;764014.88;1133667.63;2013-12-05T00:00:00
289612;549258;Albrechtice nad Vltavou;;;;;221;Albrechtice nad Vltavou;;;Ë.p.;10;;;39816;764004.56;1133578.38;2013-12-05T00:00:00
289621;549258;Albrechtice nad Vltavou;;;;;221;Albrechtice nad Vltavou;;;Ë.p.;11;;;39816;763970.69;1133554.38;2013-12-05T00:00:00
289639;549258;Albrechtice nad Vltavou;;;;;221;Albrechtice nad Vltavou;;;Ë.p.;12;;;39816;763900.32;1133551.35;2013-12-05T00:00:00
289647;549258;Albrechtice nad Vltavou;;;;;221;Albrechtice nad Vltavou;;;Ë.p.;13;;;39816;763804.63;1133534.63;2013-12-05T00:00:00
289655;549258;Albrechtice nad Vltavou;;;;;221;Albrechtice nad Vltavou;;;Ë.p.;14;;;39816;763757.38;1133545.38;2013-12-05T00:00:00
289663;549258;Albrechtice nad Vltavou;;;;;221;Albrechtice nad Vltavou;;;Ë.p.;15;;;39816;763711.00;1133533.00;2013-12-05T00:00:00
289671;549258;Albrechtice nad Vltavou;;;;;221;Albrechtice nad Vltavou;;;Ë.p.;16;;;39816;763598.31;1133448.63;2013-12-05T00:00:00
289680;549258;Albrechtice nad Vltavou;;;;;221;Albrechtice nad Vltavou;;;Ë.p.;17;;;39816;763560.58;1133431.65;2019-03-06T00:00:00
289698;549258;Albrechtice nad Vltavou;;;;;221;Albrechtice nad Vltavou;;;Ë.p.;18;;;39816;763537.88;1133488.00;2013-12-05T00:00:00
289701;549258;Albrechtice nad Vltavou;;;;;221;Albrechtice nad Vltavou;;;Ë.p.;19;;;39816;763545.94;1133553.00;2013-12-05T00:00:00
289710;549258;Albrechtice nad Vltavou;;;;;221;Albrechtice nad Vltavou;;;Ë.p.;20;;;39816;763584.88;1133561.00;2013-12-05T00:00:00
