Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
15948218;578631;Pustá Kamenice;;;;;136824;Pustá Kamenice;;;è.p.;1;;;56982;628893.56;1094545.27;2013-12-01T00:00:00
15948226;578631;Pustá Kamenice;;;;;136824;Pustá Kamenice;;;è.p.;2;;;56982;628861.69;1094553.36;2013-12-01T00:00:00
15948234;578631;Pustá Kamenice;;;;;136824;Pustá Kamenice;;;è.p.;3;;;56982;628862.81;1094526.18;2013-12-01T00:00:00
15948242;578631;Pustá Kamenice;;;;;136824;Pustá Kamenice;;;è.p.;4;;;56982;628852.01;1094494.32;2013-12-01T00:00:00
15948251;578631;Pustá Kamenice;;;;;136824;Pustá Kamenice;;;è.p.;5;;;56982;629000.62;1094456.68;2019-08-02T00:00:00
15948269;578631;Pustá Kamenice;;;;;136824;Pustá Kamenice;;;è.p.;6;;;56982;629048.75;1094433.35;2013-12-01T00:00:00
15948277;578631;Pustá Kamenice;;;;;136824;Pustá Kamenice;;;è.p.;7;;;56982;629029.57;1094619.32;2022-11-01T00:00:00
15948285;578631;Pustá Kamenice;;;;;136824;Pustá Kamenice;;;è.p.;8;;;56982;629110.50;1094385.10;2023-02-03T00:00:00
15948293;578631;Pustá Kamenice;;;;;136824;Pustá Kamenice;;;è.p.;9;;;56982;629148.75;1094281.51;2013-12-01T00:00:00
15948307;578631;Pustá Kamenice;;;;;136824;Pustá Kamenice;;;è.p.;10;;;56982;629452.00;1094118.51;2013-12-01T00:00:00
15948315;578631;Pustá Kamenice;;;;;136824;Pustá Kamenice;;;è.p.;11;;;56982;629197.19;1094201.65;2013-12-01T00:00:00
15948323;578631;Pustá Kamenice;;;;;136824;Pustá Kamenice;;;è.p.;12;;;56982;629180.25;1094128.93;2022-11-01T00:00:00
