KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
363715;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;1;;;39853;750810.51;1105250.20;2013-12-03T00:00:00
363723;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;2;;;39853;750811.17;1105369.28;2013-12-03T00:00:00
363731;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;3;;;39853;750769.05;1105453.47;2013-12-03T00:00:00
363740;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;4;;;39853;750833.31;1105259.14;2013-12-03T00:00:00
363758;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;5;;;39853;750768.85;1105397.55;2013-12-03T00:00:00
363766;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;6;;;39853;750755.21;1105419.79;2013-12-03T00:00:00
363774;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;7;;;39853;750748.60;1105432.73;2013-12-03T00:00:00
363782;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;8;;;39853;750801.03;1105424.64;2020-08-18T00:00:00
363791;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;9;;;39853;750838.89;1105406.31;2013-12-03T00:00:00
363804;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;10;;;39853;750907.29;1105390.60;2013-12-03T00:00:00
363812;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;11;;;39853;750849.46;1105264.14;2013-12-03T00:00:00
363821;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;12;;;39853;750946.19;1105381.37;2013-12-03T00:00:00
363839;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;13;;;39853;751025.51;1105391.69;2013-12-03T00:00:00
363847;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;14;;;39853;750958.03;1105314.60;2013-12-03T00:00:00
363855;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;15;;;39853;750877.78;1105264.50;2013-12-03T00:00:00
363863;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;16;;;39853;750894.36;1105257.42;2013-12-03T00:00:00
363871;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;17;;;39853;750901.94;1105229.25;2013-12-03T00:00:00
363880;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;18;;;39853;750956.61;1105295.69;2023-09-15T00:00:00
363898;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;19;;;39853;750662.46;1105516.47;2013-12-03T00:00:00
363901;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;20;;;39853;750974.06;1105284.54;2013-12-03T00:00:00
363910;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;21;;;39853;750932.07;1105303.71;2019-03-25T00:00:00
363928;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;22;;;39853;750973.36;1105066.28;2013-12-03T00:00:00
363936;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;23;;;39853;750982.17;1105052.57;2013-12-03T00:00:00
363944;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;24;;;39853;750942.68;1105358.72;2013-12-03T00:00:00
363952;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;25;;;39853;750751.69;1105132.02;2013-12-03T00:00:00
363961;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;26;;;39853;750928.93;1105276.96;2013-12-03T00:00:00
363979;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;27;;;39853;750910.25;1105258.59;2013-12-03T00:00:00
363987;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;28;;;39853;750960.84;1105224.84;2013-12-03T00:00:00
363995;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;29;;;39853;750888.49;1105212.10;2013-12-03T00:00:00
364002;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;30;;;39853;750937.39;1105209.18;2013-12-03T00:00:00
364011;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;31;;;39853;750899.68;1105168.28;2013-12-03T00:00:00
364029;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;32;;;39853;750938.88;1105164.01;2013-12-03T00:00:00
364037;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;33;;;39853;750963.00;1105174.62;2013-12-03T00:00:00
364045;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;34;;;39853;751023.11;1105157.96;2013-12-03T00:00:00
364053;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;35;;;39853;750984.62;1105126.97;2013-12-03T00:00:00
364061;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;36;;;39853;750926.79;1105074.31;2013-12-03T00:00:00
364070;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;37;;;39853;750943.70;1105142.41;2013-12-03T00:00:00
364088;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;38;;;39853;750882.66;1105032.04;2013-12-03T00:00:00
364096;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;39;;;39853;750888.13;1105014.42;2013-12-03T00:00:00
364100;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;40;;;39853;750870.84;1104975.59;2013-12-03T00:00:00
364118;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;41;;;39853;750812.96;1105008.02;2013-12-03T00:00:00
364126;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;42;;;39853;750827.86;1105037.05;2023-05-18T00:00:00
364134;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;43;;;39853;750813.01;1105105.97;2013-12-03T00:00:00
364142;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;44;;;39853;750820.60;1105129.30;2013-12-03T00:00:00
364151;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;45;;;39853;750826.82;1105123.91;2013-12-03T00:00:00
364169;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;46;;;39853;750841.65;1105122.82;2013-12-03T00:00:00
364177;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;47;;;39853;750845.23;1105126.88;2013-12-03T00:00:00
364185;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;48;;;39853;750835.20;1105134.93;2013-12-03T00:00:00
364193;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;49;;;39853;750827.61;1105140.86;2013-12-03T00:00:00
364207;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;50;;;39853;750796.46;1105085.04;2013-12-03T00:00:00
364215;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;51;;;39853;750789.67;1105072.18;2013-12-03T00:00:00
364223;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;52;;;39853;750831.59;1105342.24;2013-12-03T00:00:00
364231;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;53;;;39853;750897.98;1105323.44;2013-12-03T00:00:00
364240;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;54;;;39853;750799.69;1105026.74;2013-12-03T00:00:00
364258;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;55;;;39853;751015.63;1105113.13;2013-12-03T00:00:00
364266;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;56;;;39853;750827.17;1105170.56;2013-12-03T00:00:00
364274;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;57;;;39853;750765.57;1104987.12;2013-12-03T00:00:00
364282;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;58;;;39853;750777.30;1105013.73;2013-12-03T00:00:00
364291;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;59;;;39853;750880.46;1105374.54;2013-12-03T00:00:00
364304;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;60;;;39853;751064.72;1105081.31;2013-12-03T00:00:00
364312;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;61;;;39853;750850.63;1105039.33;2013-12-03T00:00:00
364321;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;62;;;39853;750916.10;1105372.02;2017-09-20T00:00:00
364339;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;63;;;39853;750917.20;1105285.15;2013-12-03T00:00:00
364347;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;64;;;39853;750899.39;1105295.29;2013-12-03T00:00:00
364355;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;65;;;39853;750852.18;1105370.07;2013-12-03T00:00:00
364363;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;66;;;39853;750791.79;1105385.19;2013-12-03T00:00:00
364371;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;67;;;39853;750685.47;1105514.05;2013-12-03T00:00:00
364380;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;68;;;39853;750694.07;1105512.07;2013-12-03T00:00:00
364398;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;69;;;39853;750735.70;1105466.71;2013-12-03T00:00:00
364401;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;70;;;39853;750845.84;1105160.11;2013-12-03T00:00:00
364410;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;71;;;39853;750885.92;1105095.95;2013-12-03T00:00:00
364428;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;72;;;39853;750927.53;1105355.34;2013-12-03T00:00:00
364436;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;73;;;39853;750983.05;1105355.03;2013-12-03T00:00:00
364444;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;74;;;39853;750724.70;1105488.66;2013-12-03T00:00:00
364452;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;75;;;39853;750714.64;1105501.13;2013-12-03T00:00:00
364461;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;76;;;39853;750869.61;1105166.08;2013-12-03T00:00:00
364479;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;77;;;39853;750777.70;1105057.12;2013-12-03T00:00:00
364487;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;78;;;39853;750833.15;1105189.48;2013-12-03T00:00:00
364495;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;79;;;39853;750581.92;1104976.79;2013-12-03T00:00:00
364509;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;80;;;39853;750855.26;1105170.52;2013-12-03T00:00:00
364517;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;81;;;39853;750796.05;1105129.95;2013-12-03T00:00:00
364525;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;82;;;39853;750780.50;1105184.22;2013-12-03T00:00:00
364533;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;83;;;39853;750749.60;1105063.03;2013-12-03T00:00:00
364541;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;84;;;39853;750612.54;1104978.32;2013-12-03T00:00:00
364550;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;85;;;39853;750894.72;1105453.45;2013-12-03T00:00:00
364568;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;86;;;39853;750762.75;1105080.57;2013-12-03T00:00:00
364576;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;87;;;39853;750861.57;1105210.26;2013-12-03T00:00:00
364584;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;88;;;39853;750804.50;1105165.13;2013-12-03T00:00:00
364592;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;89;;;39853;750739.09;1105048.70;2013-12-03T00:00:00
364606;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;90;;;39853;750762.91;1105039.93;2013-12-03T00:00:00
364614;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;91;;;39853;750713.21;1105013.46;2013-12-03T00:00:00
364622;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;92;;;39853;750730.47;1105036.93;2013-12-03T00:00:00
364631;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;93;;;39853;750926.65;1105178.23;2013-12-03T00:00:00
364649;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;94;;;39853;750714.25;1104996.93;2013-12-03T00:00:00
364657;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;95;;;39853;751058.78;1105353.97;2013-12-03T00:00:00
364665;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;96;;;39853;750696.56;1105191.92;2013-12-03T00:00:00
364673;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;97;;;39853;750692.86;1105120.08;2013-12-03T00:00:00
364681;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;98;;;39853;750841.27;1105315.57;2013-12-03T00:00:00
364690;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;99;;;39853;750788.76;1105165.41;2013-12-03T00:00:00
364703;549452;Chyöky;;;;;55638;Chyöky;;;Ë.p.;100;;;39853;751102.21;1105072.11;2013-12-03T00:00:00
