Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
5201047;571962;Orel;;;;;112089;Orel;;;и.p.;1;;;53821;644353.31;1074363.48;2013-12-05T00:00:00
5201055;571962;Orel;;;;;112089;Orel;;;и.p.;2;;;53821;644374.94;1074359.45;2013-12-05T00:00:00
5201063;571962;Orel;;;;;112089;Orel;;;и.p.;3;;;53821;644389.39;1074353.77;2013-12-05T00:00:00
5201071;571962;Orel;;;;;112089;Orel;;;и.p.;4;;;53821;644368.23;1074302.22;2013-12-05T00:00:00
5201080;571962;Orel;;;;;112089;Orel;;;и.p.;5;;;53821;644373.22;1074295.90;2022-10-30T00:00:00
5201098;571962;Orel;;;;;112089;Orel;;;и.p.;6;;;53821;644391.17;1074317.70;2022-10-30T00:00:00
5201101;571962;Orel;;;;;112089;Orel;;;и.p.;7;;;53821;644405.56;1074343.38;2013-12-05T00:00:00
5201110;571962;Orel;;;;;112089;Orel;;;и.p.;8;;;53821;644423.30;1074312.61;2022-10-30T00:00:00
5201128;571962;Orel;;;;;112089;Orel;;;и.p.;9;;;53821;644440.90;1074306.90;2022-10-30T00:00:00
5201136;571962;Orel;;;;;112089;Orel;;;и.p.;11;;;53821;644480.98;1074280.69;2013-12-05T00:00:00
5201144;571962;Orel;;;;;112089;Orel;;;и.p.;12;;;53821;644438.63;1074604.27;2013-12-05T00:00:00
5201152;571962;Orel;;;;;112089;Orel;;;и.p.;14;;;53821;644457.26;1074350.66;2013-12-05T00:00:00
5201161;571962;Orel;;;;;112089;Orel;;;и.p.;15;;;53821;644442.75;1074380.83;2013-12-05T00:00:00
5201179;571962;Orel;;;;;112089;Orel;;;и.p.;16;;;53821;644477.49;1074368.42;2013-12-05T00:00:00
5201187;571962;Orel;;;;;112089;Orel;;;и.p.;17;;;53821;644525.16;1074376.70;2013-12-05T00:00:00
5201195;571962;Orel;;;;;112089;Orel;;;и.p.;18;;;53821;644443.41;1074662.30;2013-12-05T00:00:00
