Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;Инslo domovnн;Инslo orientaиnн;Znak инsla orientaиnнho;PSИ;Souшadnice Y;Souшadnice X;Platн Od
15370755;552674;Stшнteћ;;;;;157937;Stшнteћ;;;и.p.;1;;;73959;451031.69;1118846.70;2013-11-29T00:00:00
15370763;552674;Stшнteћ;;;;;157937;Stшнteћ;;;и.p.;2;;;73959;451062.34;1119088.89;2013-11-29T00:00:00
15370780;552674;Stшнteћ;;;;;157937;Stшнteћ;;;и.p.;4;;;73959;451108.14;1119230.59;2019-02-25T00:00:00
15370798;552674;Stшнteћ;;;;;157937;Stшнteћ;;;и.p.;5;;;73959;452094.13;1120176.11;2013-11-29T00:00:00
15370801;552674;Stшнteћ;;;;;157937;Stшнteћ;;;и.p.;6;;;73959;451106.29;1119372.00;2023-06-22T00:00:00
15370810;552674;Stшнteћ;;;;;157937;Stшнteћ;;;и.p.;7;;;73959;451105.38;1119444.78;2013-11-29T00:00:00
15370828;552674;Stшнteћ;;;;;157937;Stшнteћ;;;и.p.;8;;;73959;451487.49;1121077.81;2013-11-29T00:00:00
15370836;552674;Stшнteћ;;;;;157937;Stшнteћ;;;и.p.;9;;;73959;451210.41;1119881.06;2013-11-29T00:00:00
15370844;552674;Stшнteћ;;;;;157937;Stшнteћ;;;и.p.;10;;;73959;451478.86;1120166.47;2013-11-29T00:00:00
15370852;552674;Stшнteћ;;;;;157937;Stшнteћ;;;и.p.;11;;;73959;451624.33;1120398.48;2013-11-29T00:00:00
15370861;552674;Stшнteћ;;;;;157937;Stшнteћ;;;и.p.;12;;;73959;451534.70;1120019.28;2013-11-29T00:00:00
15370879;552674;Stшнteћ;;;;;157937;Stшнteћ;;;и.p.;13;;;73959;452300.14;1120033.29;2023-05-19T00:00:00
15370887;552674;Stшнteћ;;;;;157937;Stшнteћ;;;и.p.;14;;;73959;452338.75;1120170.77;2013-11-29T00:00:00
15370895;552674;Stшнteћ;;;;;157937;Stшнteћ;;;и.p.;15;;;73959;452388.73;1120387.97;2022-11-03T00:00:00
15370909;552674;Stшнteћ;;;;;157937;Stшнteћ;;;и.p.;16;;;73959;452262.71;1120308.15;2013-11-29T00:00:00
15370925;552674;Stшнteћ;;;;;157937;Stшнteћ;;;и.p.;18;;;73959;452273.20;1121112.83;2016-11-25T00:00:00
15370933;552674;Stшнteћ;;;;;157937;Stшнteћ;;;и.p.;19;;;73959;451914.12;1121314.12;2013-11-29T00:00:00
15370941;552674;Stшнteћ;;;;;157937;Stшнteћ;;;и.p.;20;;;73959;451776.81;1121180.47;2013-11-29T00:00:00
15370950;552674;Stшнteћ;;;;;157937;Stшнteћ;;;и.p.;21;;;73959;451565.59;1120555.13;2022-01-14T00:00:00
15370968;552674;Stшнteћ;;;;;157937;Stшнteћ;;;и.p.;22;;;73959;451078.86;1118889.72;2013-11-29T00:00:00
15370976;552674;Stшнteћ;;;;;157937;Stшнteћ;;;и.p.;23;;;73959;451190.24;1119659.77;2013-11-29T00:00:00
15370984;552674;Stшнteћ;;;;;157937;Stшнteћ;;;и.p.;24;;;73959;451273.64;1120679.16;2013-11-29T00:00:00
15370992;552674;Stшнteћ;;;;;157937;Stшнteћ;;;и.p.;25;;;73959;450885.22;1120873.32;2013-11-29T00:00:00
15371000;552674;Stшнteћ;;;;;157937;Stшнteћ;;;и.p.;26;;;73959;450983.32;1120655.59;2013-11-29T00:00:00
15371018;552674;Stшнteћ;;;;;157937;Stшнteћ;;;и.p.;27;;;73959;451086.60;1120502.93;2022-11-03T00:00:00
15371026;552674;Stшнteћ;;;;;157937;Stшнteћ;;;и.p.;28;;;73959;450832.20;1120286.71;2013-11-29T00:00:00
15371034;552674;Stшнteћ;;;;;157937;Stшнteћ;;;и.p.;29;;;73959;450787.41;1120100.76;2013-11-29T00:00:00
15371042;552674;Stшнteћ;;;;;157937;Stшнteћ;;;и.p.;30;;;73959;450563.60;1120023.42;2022-11-03T00:00:00
15371051;552674;Stшнteћ;;;;;157937;Stшнteћ;;;и.p.;31;;;73959;449951.57;1119651.29;2022-11-03T00:00:00
15371069;552674;Stшнteћ;;;;;157937;Stшнteћ;;;и.p.;32;;;73959;449860.10;1119491.99;2013-11-29T00:00:00
15371077;552674;Stшнteћ;;;;;157937;Stшнteћ;;;и.p.;33;;;73959;449753.53;1119406.15;2022-11-03T00:00:00
15371085;552674;Stшнteћ;;;;;157937;Stшнteћ;;;и.p.;34;;;73959;449517.73;1119311.79;2023-01-20T00:00:00
15371093;552674;Stшнteћ;;;;;157937;Stшнteћ;;;и.p.;35;;;73959;449447.24;1119305.22;2013-11-29T00:00:00
15371107;552674;Stшнteћ;;;;;157937;Stшнteћ;;;и.p.;36;;;73959;449342.22;1119276.71;2013-11-29T00:00:00
15371115;552674;Stшнteћ;;;;;157937;Stшнteћ;;;и.p.;37;;;73959;450915.57;1119457.91;2013-11-29T00:00:00
