KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
668982;559211;MÏsto Touökov;;;;;19445;K˘ötÌ;;;Ë.p.;1;;;33033;828388.25;1062659.50;2013-12-03T00:00:00
668991;559211;MÏsto Touökov;;;;;19445;K˘ötÌ;;;Ë.p.;2;;;33033;828328.44;1062658.63;2013-12-03T00:00:00
669008;559211;MÏsto Touökov;;;;;19445;K˘ötÌ;;;Ë.ev.;14;;;33033;828358.56;1062679.88;2017-03-02T00:00:00
669016;559211;MÏsto Touökov;;;;;19445;K˘ötÌ;;;Ë.p.;4;;;33033;828355.13;1062665.88;2013-12-03T00:00:00
669024;559211;MÏsto Touökov;;;;;19445;K˘ötÌ;;;Ë.p.;5;;;33033;828327.69;1062688.38;2013-12-03T00:00:00
669032;559211;MÏsto Touökov;;;;;19445;K˘ötÌ;;;Ë.p.;6;;;33033;828306.00;1062718.13;2013-12-03T00:00:00
669041;559211;MÏsto Touökov;;;;;19445;K˘ötÌ;;;Ë.p.;7;;;33033;828294.56;1062763.88;2013-12-03T00:00:00
669059;559211;MÏsto Touökov;;;;;19445;K˘ötÌ;;;Ë.p.;8;;;33033;828290.79;1062774.74;2022-10-26T00:00:00
669067;559211;MÏsto Touökov;;;;;19445;K˘ötÌ;;;Ë.p.;9;;;33033;828270.94;1062807.25;2013-12-03T00:00:00
669075;559211;MÏsto Touökov;;;;;19445;K˘ötÌ;;;Ë.p.;10;;;33033;828268.06;1062860.50;2013-12-03T00:00:00
669083;559211;MÏsto Touökov;;;;;19445;K˘ötÌ;;;Ë.p.;12;;;33033;828290.38;1062863.63;2013-12-03T00:00:00
669091;559211;MÏsto Touökov;;;;;19445;K˘ötÌ;;;Ë.p.;13;;;33033;828327.31;1062880.88;2013-12-03T00:00:00
669105;559211;MÏsto Touökov;;;;;19445;K˘ötÌ;;;Ë.p.;14;;;33033;828327.31;1062845.75;2013-12-03T00:00:00
669113;559211;MÏsto Touökov;;;;;19445;K˘ötÌ;;;Ë.p.;15;;;33033;828350.56;1062826.38;2013-12-03T00:00:00
669121;559211;MÏsto Touökov;;;;;19445;K˘ötÌ;;;Ë.p.;20;;;33033;828407.13;1062635.75;2013-12-03T00:00:00
669130;559211;MÏsto Touökov;;;;;19445;K˘ötÌ;;;Ë.p.;21;;;33033;828419.13;1062652.63;2013-12-03T00:00:00
669148;559211;MÏsto Touökov;;;;;19445;K˘ötÌ;;;Ë.p.;22;;;33033;828416.50;1062614.88;2013-12-03T00:00:00
669156;559211;MÏsto Touökov;;;;;19445;K˘ötÌ;;;Ë.p.;23;;;33033;828428.69;1062634.25;2013-12-03T00:00:00
669164;559211;MÏsto Touökov;;;;;19445;K˘ötÌ;;;Ë.p.;26;;;33033;828465.63;1062613.75;2013-12-03T00:00:00
669172;559211;MÏsto Touökov;;;;;19445;K˘ötÌ;;;Ë.p.;27;;;33033;828470.65;1062621.68;2022-10-26T00:00:00
669181;559211;MÏsto Touökov;;;;;19445;K˘ötÌ;;;Ë.p.;28;;;33033;828357.06;1062614.13;2013-12-03T00:00:00
669199;559211;MÏsto Touökov;;;;;19445;K˘ötÌ;;;Ë.p.;29;;;33033;828484.31;1062576.75;2013-12-03T00:00:00
669202;559211;MÏsto Touökov;;;;;19445;K˘ötÌ;;;Ë.p.;30;;;33033;828491.25;1062512.38;2013-12-03T00:00:00
669211;559211;MÏsto Touökov;;;;;19445;K˘ötÌ;;;Ë.ev.;2;;;33033;828390.88;1062727.75;2013-12-03T00:00:00
669229;559211;MÏsto Touökov;;;;;19445;K˘ötÌ;;;Ë.ev.;3;;;33033;828348.31;1062787.00;2013-12-03T00:00:00
669237;559211;MÏsto Touökov;;;;;19445;K˘ötÌ;;;Ë.ev.;4;;;33033;828400.50;1062504.38;2013-12-03T00:00:00
669245;559211;MÏsto Touökov;;;;;19445;K˘ötÌ;;;Ë.ev.;5;;;33033;828406.19;1062536.75;2013-12-03T00:00:00
669253;559211;MÏsto Touökov;;;;;19445;K˘ötÌ;;;Ë.ev.;7;;;33033;828407.69;1062749.38;2013-12-03T00:00:00
669261;559211;MÏsto Touökov;;;;;19445;K˘ötÌ;;;Ë.p.;33;;;33033;828368.06;1062745.50;2018-10-31T00:00:00
669270;559211;MÏsto Touökov;;;;;19445;K˘ötÌ;;;Ë.ev.;234;;;33033;828365.81;1062530.25;2013-12-03T00:00:00
669288;559211;MÏsto Touökov;;;;;19445;K˘ötÌ;;;Ë.ev.;235;;;33033;828373.44;1062546.63;2013-12-03T00:00:00
669296;559211;MÏsto Touökov;;;;;19445;K˘ötÌ;;;Ë.ev.;236;;;33033;828381.06;1062563.00;2013-12-03T00:00:00
669300;559211;MÏsto Touökov;;;;;19445;K˘ötÌ;;;Ë.ev.;237;;;33033;828402.85;1062567.80;2022-10-26T00:00:00
669318;559211;MÏsto Touökov;;;;;93432;MÏsto Touökov;403881;DolnÌ n·mÏstÌ;Ë.p.;1;;;33033;831082.99;1065341.05;2015-02-18T00:00:00
669326;559211;MÏsto Touökov;;;;;93432;MÏsto Touökov;403881;DolnÌ n·mÏstÌ;Ë.p.;3;;;33033;831039.75;1065339.38;2013-12-03T00:00:00
669334;559211;MÏsto Touökov;;;;;93432;MÏsto Touökov;404063;äkolnÌ n·mÏstÌ;Ë.p.;4;;;33033;831004.94;1065232.13;2013-12-03T00:00:00
669342;559211;MÏsto Touökov;;;;;93432;MÏsto Touökov;403881;DolnÌ n·mÏstÌ;Ë.p.;5;;;33033;831031.75;1065339.06;2019-10-03T00:00:00
669351;559211;MÏsto Touökov;;;;;93432;MÏsto Touökov;403865;»emÌnsk·;Ë.p.;6;;;33033;830993.44;1065320.88;2013-12-03T00:00:00
669369;559211;MÏsto Touökov;;;;;93432;MÏsto Touökov;403865;»emÌnsk·;Ë.p.;7;;;33033;830987.56;1065313.38;2013-12-03T00:00:00
669377;559211;MÏsto Touökov;;;;;93432;MÏsto Touökov;403865;»emÌnsk·;Ë.p.;8;;;33033;831002.63;1065296.63;2013-12-03T00:00:00
669385;559211;MÏsto Touökov;;;;;93432;MÏsto Touökov;403865;»emÌnsk·;Ë.p.;9;;;33033;830974.31;1065304.38;2013-12-03T00:00:00
669393;559211;MÏsto Touökov;;;;;93432;MÏsto Touökov;403865;»emÌnsk·;Ë.p.;11;;;33033;830970.63;1065291.63;2013-12-03T00:00:00
669407;559211;MÏsto Touökov;;;;;93432;MÏsto Touökov;403865;»emÌnsk·;Ë.p.;12;;;33033;830969.69;1065278.63;2013-12-03T00:00:00
669415;559211;MÏsto Touökov;;;;;93432;MÏsto Touökov;403865;»emÌnsk·;Ë.p.;13;;;33033;830950.88;1065256.25;2013-12-03T00:00:00
669423;559211;MÏsto Touökov;;;;;93432;MÏsto Touökov;403865;»emÌnsk·;Ë.p.;14;;;33033;830946.75;1065240.13;2013-12-03T00:00:00
669431;559211;MÏsto Touökov;;;;;93432;MÏsto Touökov;403865;»emÌnsk·;Ë.p.;17;;;33033;830948.38;1065170.75;2013-12-03T00:00:00
669440;559211;MÏsto Touökov;;;;;93432;MÏsto Touökov;403865;»emÌnsk·;Ë.p.;18;;;33033;830952.31;1065120.13;2013-12-03T00:00:00
669458;559211;MÏsto Touökov;;;;;93432;MÏsto Touökov;403989;Partyz·nsk·;Ë.p.;19;;;33033;830954.13;1065040.50;2013-12-03T00:00:00
669466;559211;MÏsto Touökov;;;;;93432;MÏsto Touökov;403865;»emÌnsk·;Ë.p.;21;;;33033;830920.00;1065149.25;2013-12-03T00:00:00
669474;559211;MÏsto Touökov;;;;;93432;MÏsto Touökov;403865;»emÌnsk·;Ë.p.;23;;;33033;830915.06;1065196.88;2013-12-03T00:00:00
669482;559211;MÏsto Touökov;;;;;93432;MÏsto Touökov;404128;Vlk˝ösk·;Ë.p.;24;;;33033;830890.63;1065193.50;2013-12-03T00:00:00
669491;559211;MÏsto Touökov;;;;;93432;MÏsto Touökov;403865;»emÌnsk·;Ë.p.;26;;;33033;830906.44;1065223.50;2013-12-03T00:00:00
669504;559211;MÏsto Touökov;;;;;93432;MÏsto Touökov;403938;KvÏtn·;Ë.p.;28;;;33033;830889.00;1065298.38;2013-12-03T00:00:00
669512;559211;MÏsto Touökov;;;;;93432;MÏsto Touökov;403938;KvÏtn·;Ë.p.;29;;;33033;830917.81;1065241.75;2013-12-03T00:00:00
669521;559211;MÏsto Touökov;;;;;93432;MÏsto Touökov;403865;»emÌnsk·;Ë.p.;30;;;33033;830922.75;1065255.63;2013-12-03T00:00:00
669539;559211;MÏsto Touökov;;;;;93432;MÏsto Touökov;403865;»emÌnsk·;Ë.p.;33;;;33033;830940.69;1065291.75;2013-12-03T00:00:00
669547;559211;MÏsto Touökov;;;;;93432;MÏsto Touökov;403865;»emÌnsk·;Ë.p.;34;;;33033;830950.44;1065306.63;2013-12-03T00:00:00
669555;559211;MÏsto Touökov;;;;;93432;MÏsto Touökov;403865;»emÌnsk·;Ë.p.;35;;;33033;830960.63;1065320.38;2013-12-03T00:00:00
669563;559211;MÏsto Touökov;;;;;93432;MÏsto Touökov;403954;Malesick·;Ë.p.;36;;;33033;830941.69;1065329.88;2013-12-03T00:00:00
669571;559211;MÏsto Touökov;;;;;93432;MÏsto Touökov;403954;Malesick·;Ë.p.;37;;;33033;830922.50;1065333.00;2013-12-03T00:00:00
669580;559211;MÏsto Touökov;;;;;93432;MÏsto Touökov;403954;Malesick·;Ë.p.;38;;;33033;830903.00;1065346.38;2013-12-03T00:00:00
