KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
7102658;559822;Hr·dek;;;;;47309;Hr·dek;536873;Hutnick·;Ë.p.;2;;;33842;803316.25;1076560.47;2013-12-07T00:00:00
7102666;559822;Hr·dek;;;;;47309;Hr·dek;536873;Hutnick·;Ë.p.;3;;;33842;803293.39;1076501.62;2013-12-07T00:00:00
7102674;559822;Hr·dek;;;;;47309;Hr·dek;537179;Zahr·dk·¯sk·;Ë.p.;4;;;33842;803227.74;1076670.37;2013-12-07T00:00:00
7102682;559822;Hr·dek;;;;;47309;Hr·dek;536873;Hutnick·;Ë.p.;5;;;33842;803144.09;1076371.84;2013-12-07T00:00:00
7102691;559822;Hr·dek;;;;;47309;Hr·dek;536873;Hutnick·;Ë.p.;6;;;33842;803272.86;1076433.69;2013-12-07T00:00:00
7102704;559822;Hr·dek;;;;;47309;Hr·dek;536873;Hutnick·;Ë.p.;8;;;33842;803216.84;1076324.02;2013-12-07T00:00:00
7102712;559822;Hr·dek;;;;;47309;Hr·dek;536873;Hutnick·;Ë.p.;9;;;33842;803254.97;1076275.63;2013-12-07T00:00:00
7102721;559822;Hr·dek;;;;;47309;Hr·dek;536946;Na ovËÌnÏ;Ë.p.;10;;;33842;803400.15;1076306.60;2013-12-07T00:00:00
7102739;559822;Hr·dek;;;;;47309;Hr·dek;536946;Na ovËÌnÏ;Ë.p.;11;;;33842;803452.46;1076249.90;2013-12-07T00:00:00
7102747;559822;Hr·dek;;;;;47309;Hr·dek;537098;U koupaliötÏ;Ë.p.;12;;;33842;802578.82;1076375.13;2013-12-07T00:00:00
7102755;559822;Hr·dek;;;;;47309;Hr·dek;537098;U koupaliötÏ;Ë.p.;13;;;33842;802580.55;1076251.74;2013-12-07T00:00:00
7102763;559822;Hr·dek;;;;;47309;Hr·dek;536873;Hutnick·;Ë.p.;14;;;33842;802968.69;1076069.45;2013-12-07T00:00:00
7102771;559822;Hr·dek;;;;;47309;Hr·dek;537080;U h¯iötÏ;Ë.p.;15;;;33842;803070.54;1076129.78;2013-12-07T00:00:00
7102780;559822;Hr·dek;;;;;47309;Hr·dek;536873;Hutnick·;Ë.p.;17;;;33842;803096.56;1076062.90;2013-12-07T00:00:00
7102798;559822;Hr·dek;;;;;47309;Hr·dek;537179;Zahr·dk·¯sk·;Ë.p.;18;;;33842;803256.64;1076721.19;2013-12-07T00:00:00
7102801;559822;Hr·dek;;;;;47309;Hr·dek;536946;Na ovËÌnÏ;Ë.p.;19;;;33842;803291.34;1076330.80;2013-12-07T00:00:00
7102810;559822;Hr·dek;;;;;47309;Hr·dek;536873;Hutnick·;Ë.p.;20;;;33842;803266.79;1076720.97;2013-12-07T00:00:00
