Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
7233931;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;1;;;54921;610499.97;1024667.32;2013-12-04T00:00:00
7233949;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;2;;;54921;610519.81;1024601.69;2013-12-04T00:00:00
7233957;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;4;;;54921;610521.46;1024490.86;2013-12-04T00:00:00
7233965;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;5;;;54921;610467.78;1024463.14;2013-12-04T00:00:00
7233973;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;6;;;54921;610478.27;1024429.03;2013-12-04T00:00:00
7233981;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;7;;;54921;610469.42;1024358.13;2013-12-04T00:00:00
7233990;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;8;;;54921;610474.91;1024319.96;2013-12-04T00:00:00
7234007;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;9;;;54921;610470.38;1024272.48;2013-12-04T00:00:00
7234015;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;10;;;54921;610526.38;1024181.41;2013-12-04T00:00:00
7234023;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;11;;;54921;610560.13;1024128.18;2013-12-04T00:00:00
7234031;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;12;;;54921;610594.11;1024172.54;2013-12-04T00:00:00
7234040;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;13;;;54921;610718.35;1023938.35;2013-12-04T00:00:00
7234058;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;14;;;54921;610553.61;1024220.94;2013-12-04T00:00:00
7234066;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;15;;;54921;610619.54;1024231.18;2013-12-04T00:00:00
7234074;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;16;;;54921;610664.62;1024310.51;2019-04-15T00:00:00
7234082;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;17;;;54921;610578.60;1024386.94;2013-12-04T00:00:00
7234091;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;18;;;54921;610563.75;1024410.94;2013-12-04T00:00:00
7234104;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;19;;;54921;610556.17;1024454.78;2013-12-04T00:00:00
7234112;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;20;;;54921;610577.07;1024474.00;2013-12-04T00:00:00
7234121;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;21;;;54921;610554.44;1024533.56;2013-12-04T00:00:00
7234139;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;22;;;54921;610556.57;1024562.83;2013-12-04T00:00:00
7234147;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;23;;;54921;610571.80;1024584.47;2013-12-04T00:00:00
7234155;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;24;;;54921;610589.35;1024665.76;2013-12-04T00:00:00
7234163;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;25;;;54921;610546.70;1024730.51;2013-12-04T00:00:00
7234171;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;26;;;54921;610556.71;1024762.96;2013-12-04T00:00:00
7234180;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;27;;;54921;610556.71;1024803.40;2013-12-04T00:00:00
7234198;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;28;;;54921;610511.41;1024890.48;2013-12-04T00:00:00
7234201;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;29;;;54921;610526.91;1024801.66;2013-12-04T00:00:00
7234210;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;30;;;54921;610693.07;1024056.37;2013-12-04T00:00:00
7234228;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;31;;;54921;610539.73;1024259.07;2013-12-04T00:00:00
7234236;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;32;;;54921;610532.40;1024365.35;2013-12-04T00:00:00
7234244;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;33;;;54921;610530.02;1024393.74;2013-12-04T00:00:00
7234252;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;34;;;54921;610684.35;1023600.85;2013-12-04T00:00:00
7234261;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;35;;;54921;610520.45;1024452.59;2013-12-04T00:00:00
7234279;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;36;;;54921;610514.07;1024213.90;2013-12-04T00:00:00
7234287;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;37;;;54921;610476.13;1024615.38;2013-12-04T00:00:00
7234295;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;38;;;54921;610445.82;1024341.67;2013-12-04T00:00:00
7234309;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;39;;;54921;610693.25;1024431.88;2013-12-04T00:00:00
7234317;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;40;;;54921;610558.09;1024291.99;2013-12-04T00:00:00
7234325;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;41;;;54921;610511.73;1024567.10;2013-12-04T00:00:00
7234333;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;42;;;54921;610517.13;1024763.07;2013-12-04T00:00:00
7234341;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;43;;;54921;610532.50;1024574.41;2013-12-04T00:00:00
7234350;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;44;;;54921;610562.17;1024642.86;2013-12-04T00:00:00
7234368;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;45;;;54921;610585.49;1024146.42;2013-12-04T00:00:00
7234376;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;46;;;54921;610518.59;1024408.41;2013-12-04T00:00:00
7234384;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;47;;;54921;610535.71;1024629.98;2013-12-04T00:00:00
7234392;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;48;;;54921;610539.78;1024695.23;2013-12-04T00:00:00
7234406;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;49;;;54921;610626.36;1024676.09;2013-12-04T00:00:00
7234414;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;50;;;54921;610658.41;1023652.53;2013-12-04T00:00:00
7234422;573973;Èeská Èermná;;;;;21261;Èeská Èermná;;;è.p.;51;;;54921;610774.82;1023752.85;2013-12-04T00:00:00
