Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
18087710;581127;Vlèkov;;;;;183831;Vlèkov;;;è.p.;1;;;56002;608039.31;1079889.45;2013-12-04T00:00:00
18087728;581127;Vlèkov;;;;;183831;Vlèkov;;;è.p.;2;;;56002;608040.50;1079954.45;2013-12-04T00:00:00
18087736;581127;Vlèkov;;;;;183831;Vlèkov;;;è.p.;3;;;56002;607897.25;1080078.73;2013-12-04T00:00:00
18087744;581127;Vlèkov;;;;;183831;Vlèkov;;;è.p.;4;;;56002;607983.63;1080074.90;2013-12-04T00:00:00
18087752;581127;Vlèkov;;;;;183831;Vlèkov;;;è.p.;5;;;56002;608019.36;1080062.63;2013-12-04T00:00:00
18087761;581127;Vlèkov;;;;;183831;Vlèkov;;;è.p.;6;;;56002;608050.81;1080059.43;2013-12-04T00:00:00
18087779;581127;Vlèkov;;;;;183831;Vlèkov;;;è.p.;7;;;56002;608152.50;1079960.78;2013-12-04T00:00:00
18087787;581127;Vlèkov;;;;;183831;Vlèkov;;;è.p.;8;;;56002;608120.69;1080109.36;2013-12-04T00:00:00
18087795;581127;Vlèkov;;;;;183831;Vlèkov;;;è.p.;9;;;56002;608112.56;1080048.15;2013-12-04T00:00:00
18087809;581127;Vlèkov;;;;;183831;Vlèkov;;;è.p.;10;;;56002;608163.90;1079990.34;2022-11-02T00:00:00
18087817;581127;Vlèkov;;;;;183831;Vlèkov;;;è.p.;11;;;56002;608184.75;1079913.63;2022-11-02T00:00:00
18087825;581127;Vlèkov;;;;;183831;Vlèkov;;;è.p.;12;;;56002;608149.00;1079928.20;2013-12-04T00:00:00
18087833;581127;Vlèkov;;;;;183831;Vlèkov;;;è.p.;13;;;56002;608079.88;1079911.89;2013-12-04T00:00:00
