Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;Инslo domovnн;Инslo orientaиnн;Znak инsla orientaиnнho;PSИ;Souшadnice Y;Souшadnice X;Platн Od
17659833;529753;Dнvин Kopy;;;;;105295;Dнvин Kopy;;;и.p.;1;;;37842;710129.03;1140122.48;2013-12-01T00:00:00
17659841;529753;Dнvин Kopy;;;;;105295;Dнvин Kopy;;;и.p.;2;;;37842;710158.37;1140063.23;2013-12-01T00:00:00
17659850;529753;Dнvин Kopy;;;;;105295;Dнvин Kopy;;;и.p.;3;;;37842;710247.28;1140117.49;2013-12-01T00:00:00
17659868;529753;Dнvин Kopy;;;;;105295;Dнvин Kopy;;;и.p.;4;;;37842;710276.61;1140127.29;2013-12-01T00:00:00
17659876;529753;Dнvин Kopy;;;;;105295;Dнvин Kopy;;;и.p.;5;;;37842;710247.75;1140178.98;2013-12-01T00:00:00
17659884;529753;Dнvин Kopy;;;;;105295;Dнvин Kopy;;;и.p.;6;;;37842;710269.25;1140205.98;2013-12-01T00:00:00
17659892;529753;Dнvин Kopy;;;;;105295;Dнvин Kopy;;;и.p.;7;;;37842;710310.47;1140146.95;2013-12-01T00:00:00
17659906;529753;Dнvин Kopy;;;;;105295;Dнvин Kopy;;;и.p.;8;;;37842;710307.36;1140186.14;2013-12-01T00:00:00
17659922;529753;Dнvин Kopy;;;;;105295;Dнvин Kopy;;;и.p.;10;;;37842;710367.07;1140179.99;2013-12-01T00:00:00
17659931;529753;Dнvин Kopy;;;;;105295;Dнvин Kopy;;;и.p.;11;;;37842;710337.55;1140294.04;2013-12-01T00:00:00
17659949;529753;Dнvин Kopy;;;;;105295;Dнvин Kopy;;;и.p.;12;;;37842;710432.51;1140320.70;2013-12-01T00:00:00
17659957;529753;Dнvин Kopy;;;;;105295;Dнvин Kopy;;;и.p.;13;;;37842;710470.80;1140285.56;2013-12-01T00:00:00
17659965;529753;Dнvин Kopy;;;;;105295;Dнvин Kopy;;;и.p.;14;;;37842;710672.08;1140407.59;2013-12-01T00:00:00
17659973;529753;Dнvин Kopy;;;;;105295;Dнvин Kopy;;;и.p.;15;;;37842;710846.53;1140541.06;2013-12-01T00:00:00
17659981;529753;Dнvин Kopy;;;;;105295;Dнvин Kopy;;;и.p.;16;;;37842;710170.56;1140029.97;2013-12-01T00:00:00
