KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
16330692;500526;BÏlkovice-Laöùany;;;;;413666;BÏlkovice-Laöùany;;;Ë.p.;2;;;78316;541729.86;1113871.15;2013-12-01T00:00:00
16330706;500526;BÏlkovice-Laöùany;;;;;413666;BÏlkovice-Laöùany;;;Ë.p.;3;;;78316;541716.89;1113867.99;2013-12-01T00:00:00
16330714;500526;BÏlkovice-Laöùany;;;;;413666;BÏlkovice-Laöùany;;;Ë.p.;4;;;78316;541712.18;1113833.07;2013-12-01T00:00:00
16330722;500526;BÏlkovice-Laöùany;;;;;413666;BÏlkovice-Laöùany;;;Ë.p.;5;;;78316;541695.69;1113820.57;2013-12-01T00:00:00
16330731;500526;BÏlkovice-Laöùany;;;;;413666;BÏlkovice-Laöùany;;;Ë.p.;6;;;78316;540859.80;1113568.74;2013-12-01T00:00:00
16330749;500526;BÏlkovice-Laöùany;;;;;413666;BÏlkovice-Laöùany;;;Ë.p.;7;;;78316;541650.86;1113774.92;2013-12-01T00:00:00
16330757;500526;BÏlkovice-Laöùany;;;;;413666;BÏlkovice-Laöùany;;;Ë.p.;8;;;78316;541632.38;1113765.85;2013-12-01T00:00:00
16330765;500526;BÏlkovice-Laöùany;;;;;413666;BÏlkovice-Laöùany;;;Ë.p.;9;;;78316;541579.82;1113802.23;2013-12-01T00:00:00
16330773;500526;BÏlkovice-Laöùany;;;;;413666;BÏlkovice-Laöùany;;;Ë.p.;10;;;78316;541574.49;1113765.64;2013-12-01T00:00:00
16330781;500526;BÏlkovice-Laöùany;;;;;413666;BÏlkovice-Laöùany;;;Ë.p.;11;;;78316;541603.49;1113711.49;2013-12-01T00:00:00
16330790;500526;BÏlkovice-Laöùany;;;;;413666;BÏlkovice-Laöùany;;;Ë.p.;12;;;78316;541540.52;1113687.11;2013-12-01T00:00:00
16330811;500526;BÏlkovice-Laöùany;;;;;413666;BÏlkovice-Laöùany;;;Ë.p.;14;;;78316;541460.41;1113673.91;2013-12-01T00:00:00
16330820;500526;BÏlkovice-Laöùany;;;;;413666;BÏlkovice-Laöùany;;;Ë.p.;15;;;78316;541429.43;1113668.60;2013-12-01T00:00:00
16330838;500526;BÏlkovice-Laöùany;;;;;413666;BÏlkovice-Laöùany;;;Ë.p.;16;;;78316;541411.77;1113665.00;2013-12-01T00:00:00
16330846;500526;BÏlkovice-Laöùany;;;;;413666;BÏlkovice-Laöùany;;;Ë.p.;17;;;78316;541372.80;1113644.17;2013-12-01T00:00:00
16330854;500526;BÏlkovice-Laöùany;;;;;413666;BÏlkovice-Laöùany;;;Ë.p.;18;;;78316;541335.78;1113622.79;2013-12-01T00:00:00
16330862;500526;BÏlkovice-Laöùany;;;;;413666;BÏlkovice-Laöùany;;;Ë.p.;19;;;78316;541306.74;1113635.98;2013-12-01T00:00:00
16330871;500526;BÏlkovice-Laöùany;;;;;413666;BÏlkovice-Laöùany;;;Ë.p.;20;;;78316;541288.29;1113640.39;2013-12-01T00:00:00
16330889;500526;BÏlkovice-Laöùany;;;;;413666;BÏlkovice-Laöùany;;;Ë.p.;21;;;78316;541267.93;1113673.74;2013-12-01T00:00:00
16330897;500526;BÏlkovice-Laöùany;;;;;413666;BÏlkovice-Laöùany;;;Ë.p.;22;;;78316;541245.99;1113653.49;2013-12-01T00:00:00
16330901;500526;BÏlkovice-Laöùany;;;;;413666;BÏlkovice-Laöùany;;;Ë.p.;23;;;78316;541226.09;1113622.93;2013-12-01T00:00:00
16330919;500526;BÏlkovice-Laöùany;;;;;413666;BÏlkovice-Laöùany;;;Ë.p.;24;;;78316;541296.50;1113619.96;2013-12-01T00:00:00
16330927;500526;BÏlkovice-Laöùany;;;;;413666;BÏlkovice-Laöùany;;;Ë.p.;25;;;78316;541299.61;1113603.65;2013-12-01T00:00:00
16330935;500526;BÏlkovice-Laöùany;;;;;413666;BÏlkovice-Laöùany;;;Ë.p.;26;;;78316;541327.10;1113554.84;2013-12-01T00:00:00
