KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
12988561;559792;Ejpovice;;;;;34347;Ejpovice;981893;HlavnÌ;Ë.p.;1;;;33701;812705.76;1071271.17;2013-12-01T00:00:00
12988570;559792;Ejpovice;;;;;34347;Ejpovice;981893;HlavnÌ;Ë.p.;2;;;33701;812682.00;1071209.24;2013-12-01T00:00:00
12988588;559792;Ejpovice;;;;;34347;Ejpovice;981893;HlavnÌ;Ë.p.;3;;;33701;812667.60;1071187.53;2013-12-01T00:00:00
12988596;559792;Ejpovice;;;;;34347;Ejpovice;981931;Za Humny;Ë.p.;4;;;33701;812743.38;1071205.31;2013-12-01T00:00:00
12988600;559792;Ejpovice;;;;;34347;Ejpovice;981893;HlavnÌ;Ë.p.;5;;;33701;812622.57;1071165.15;2013-12-01T00:00:00
12988618;559792;Ejpovice;;;;;34347;Ejpovice;981893;HlavnÌ;Ë.p.;6;;;33701;812591.25;1071023.58;2013-12-01T00:00:00
12988626;559792;Ejpovice;;;;;34347;Ejpovice;981893;HlavnÌ;Ë.p.;7;;;33701;812622.38;1071086.18;2013-12-01T00:00:00
12988634;559792;Ejpovice;;;;;34347;Ejpovice;981893;HlavnÌ;Ë.p.;8;;;33701;812635.77;1071075.99;2013-12-01T00:00:00
12988642;559792;Ejpovice;;;;;34347;Ejpovice;982091;V Brance;Ë.p.;9;;;33701;812676.43;1071047.74;2013-12-01T00:00:00
12988651;559792;Ejpovice;;;;;34347;Ejpovice;981931;Za Humny;Ë.p.;10;;;33701;812692.60;1071044.53;2013-12-01T00:00:00
12988669;559792;Ejpovice;;;;;34347;Ejpovice;981931;Za Humny;Ë.p.;11;;;33701;812697.53;1071022.60;2013-12-01T00:00:00
12988677;559792;Ejpovice;;;;;34347;Ejpovice;981893;HlavnÌ;Ë.p.;12;;;33701;812626.57;1071049.92;2013-12-01T00:00:00
12988685;559792;Ejpovice;;;;;34347;Ejpovice;981893;HlavnÌ;Ë.p.;13;;;33701;812617.70;1071030.59;2013-12-01T00:00:00
12988693;559792;Ejpovice;;;;;34347;Ejpovice;981893;HlavnÌ;Ë.p.;14;;;33701;812618.51;1071008.29;2023-09-19T00:00:00
12988707;559792;Ejpovice;;;;;34347;Ejpovice;981893;HlavnÌ;Ë.p.;15;;;33701;812643.31;1070979.67;2013-12-01T00:00:00
12988715;559792;Ejpovice;;;;;34347;Ejpovice;981893;HlavnÌ;Ë.p.;16;;;33701;812581.89;1071061.32;2013-12-01T00:00:00
12988723;559792;Ejpovice;;;;;34347;Ejpovice;982113;Slep·;Ë.p.;17;;;33701;812675.43;1070952.18;2013-12-01T00:00:00
12988731;559792;Ejpovice;;;;;34347;Ejpovice;981877;K Zast·vce;Ë.p.;18;;;33701;812704.77;1070824.80;2013-12-01T00:00:00
12988740;559792;Ejpovice;;;;;34347;Ejpovice;981893;HlavnÌ;Ë.p.;19;;;33701;812611.37;1070971.27;2013-12-01T00:00:00
12988758;559792;Ejpovice;;;;;34347;Ejpovice;981893;HlavnÌ;Ë.p.;20;;;33701;812600.98;1070969.15;2013-12-01T00:00:00
12988766;559792;Ejpovice;;;;;34347;Ejpovice;981893;HlavnÌ;Ë.p.;21;;;33701;812585.03;1070989.04;2013-12-01T00:00:00
12988774;559792;Ejpovice;;;;;34347;Ejpovice;982156;Na PaleË·ku;Ë.p.;22;;;33701;812615.89;1071222.03;2013-12-01T00:00:00
12988782;559792;Ejpovice;;;;;34347;Ejpovice;981893;HlavnÌ;Ë.p.;23;;;33701;812578.98;1071051.36;2013-12-01T00:00:00
12988791;559792;Ejpovice;;;;;34347;Ejpovice;981893;HlavnÌ;Ë.p.;24;;;33701;812618.08;1071195.46;2013-12-01T00:00:00
12988804;559792;Ejpovice;;;;;34347;Ejpovice;981958;Pod H˘rkou;Ë.p.;25;;;33701;812491.68;1071009.59;2013-12-01T00:00:00
12988812;559792;Ejpovice;;;;;34347;Ejpovice;981958;Pod H˘rkou;Ë.p.;26;;;33701;812498.45;1071029.30;2013-12-01T00:00:00
12988821;559792;Ejpovice;;;;;34347;Ejpovice;981893;HlavnÌ;Ë.p.;27;;;33701;812627.89;1071141.32;2013-12-01T00:00:00
12988839;559792;Ejpovice;;;;;34347;Ejpovice;981958;Pod H˘rkou;Ë.p.;28;;;33701;812538.34;1071085.08;2013-12-01T00:00:00
12988847;559792;Ejpovice;;;;;34347;Ejpovice;982016;SpojovacÌ;Ë.p.;29;;;33701;812551.60;1071122.70;2013-12-01T00:00:00
12988855;559792;Ejpovice;;;;;34347;Ejpovice;981567;Na Doroù·ku;Ë.p.;30;;;33701;812514.69;1071202.17;2013-12-01T00:00:00
12988863;559792;Ejpovice;;;;;34347;Ejpovice;981567;Na Doroù·ku;Ë.p.;31;;;33701;812542.04;1071182.56;2013-12-01T00:00:00
12988871;559792;Ejpovice;;;;;34347;Ejpovice;981583;Pod »ilinou;Ë.p.;32;;;33701;812674.45;1071462.72;2013-12-01T00:00:00
12988880;559792;Ejpovice;;;;;34347;Ejpovice;982032;Ke äkolce;Ë.p.;33;;;33701;812621.24;1071316.27;2013-12-01T00:00:00
12988898;559792;Ejpovice;;;;;34347;Ejpovice;981893;HlavnÌ;Ë.p.;34;;;33701;812681.19;1071336.04;2013-12-01T00:00:00
12988901;559792;Ejpovice;;;;;34347;Ejpovice;981583;Pod »ilinou;Ë.p.;35;;;33701;812699.44;1071529.89;2013-12-01T00:00:00
12988910;559792;Ejpovice;;;;;34347;Ejpovice;981974;Pod Kov·rnou;Ë.p.;36;;;33701;812774.30;1071340.77;2013-12-01T00:00:00
12988928;559792;Ejpovice;;;;;34347;Ejpovice;981877;K Zast·vce;Ë.p.;37;;;33701;812705.50;1070851.25;2013-12-01T00:00:00
12988936;559792;Ejpovice;;;;;34347;Ejpovice;981893;HlavnÌ;Ë.p.;38;;;33701;812703.41;1071298.57;2013-12-01T00:00:00
12988944;559792;Ejpovice;;;;;34347;Ejpovice;982156;Na PaleË·ku;Ë.p.;39;;;33701;812653.36;1071237.86;2013-12-01T00:00:00
12988952;559792;Ejpovice;;;;;34347;Ejpovice;982130;Na Zelence;Ë.p.;40;;;33701;812471.41;1071252.86;2013-12-01T00:00:00
12988961;559792;Ejpovice;;;;;34347;Ejpovice;982032;Ke äkolce;Ë.p.;41;;;33701;812495.51;1071261.11;2013-12-01T00:00:00
12988979;559792;Ejpovice;;;;;34347;Ejpovice;981974;Pod Kov·rnou;Ë.p.;42;;;33701;812779.40;1071363.99;2022-05-13T00:00:00
12988987;559792;Ejpovice;;;;;34347;Ejpovice;981877;K Zast·vce;Ë.p.;43;;;33701;812656.00;1070850.92;2013-12-01T00:00:00
12988995;559792;Ejpovice;;;;;34347;Ejpovice;981877;K Zast·vce;Ë.p.;44;;;33701;812646.29;1070857.70;2013-12-01T00:00:00
12989002;559792;Ejpovice;;;;;34347;Ejpovice;981877;K Zast·vce;Ë.p.;45;;;33701;812637.67;1070863.04;2013-12-01T00:00:00
12989011;559792;Ejpovice;;;;;34347;Ejpovice;981877;K Zast·vce;Ë.p.;46;;;33701;812621.76;1070869.63;2013-12-01T00:00:00
12989029;559792;Ejpovice;;;;;34347;Ejpovice;981877;K Zast·vce;Ë.p.;47;;;33701;812624.16;1070898.75;2013-12-01T00:00:00
12989037;559792;Ejpovice;;;;;34347;Ejpovice;981877;K Zast·vce;Ë.p.;48;;;33701;812643.36;1070914.63;2013-12-01T00:00:00
12989045;559792;Ejpovice;;;;;34347;Ejpovice;982113;Slep·;Ë.p.;49;;;33701;812707.69;1070940.83;2013-12-01T00:00:00
12989053;559792;Ejpovice;;;;;34347;Ejpovice;981931;Za Humny;Ë.p.;50;;;33701;812701.97;1070982.21;2013-12-01T00:00:00
12989061;559792;Ejpovice;;;;;34347;Ejpovice;982172;Domk·¯sk·;Ë.p.;51;;;33701;812750.35;1070870.07;2013-12-01T00:00:00
12989088;559792;Ejpovice;;;;;34347;Ejpovice;981893;HlavnÌ;Ë.p.;53;;;33701;812573.26;1070963.77;2013-12-01T00:00:00
