KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
15184544;581381;Brùov-JeneË;;;;;13005;Brùov u »ernÈ Hory;16594;LuËnÌ;Ë.p.;1;;;67921;602354.20;1135732.77;2013-12-03T00:00:00
15184552;581381;Brùov-JeneË;;;;;13005;Brùov u »ernÈ Hory;16594;LuËnÌ;Ë.p.;2;;;67921;602474.53;1135797.13;2013-12-03T00:00:00
15184561;581381;Brùov-JeneË;;;;;13005;Brùov u »ernÈ Hory;16594;LuËnÌ;Ë.p.;3;;;67921;602494.51;1135793.22;2013-12-03T00:00:00
15184579;581381;Brùov-JeneË;;;;;13005;Brùov u »ernÈ Hory;16594;LuËnÌ;Ë.p.;4;;;67921;602514.99;1135790.52;2013-12-03T00:00:00
15184587;581381;Brùov-JeneË;;;;;13005;Brùov u »ernÈ Hory;16594;LuËnÌ;Ë.p.;5;;;67921;602366.50;1135782.72;2013-12-03T00:00:00
15184595;581381;Brùov-JeneË;;;;;13005;Brùov u »ernÈ Hory;16608;Na N·vsi;Ë.p.;6;;;67921;602335.53;1135744.07;2013-12-03T00:00:00
15184609;581381;Brùov-JeneË;;;;;13005;Brùov u »ernÈ Hory;16608;Na N·vsi;Ë.p.;7;;;67921;602324.03;1135751.02;2013-12-03T00:00:00
15184617;581381;Brùov-JeneË;;;;;13005;Brùov u »ernÈ Hory;16608;Na N·vsi;Ë.p.;8;;;67921;602311.26;1135753.86;2013-12-03T00:00:00
15184625;581381;Brùov-JeneË;;;;;13005;Brùov u »ernÈ Hory;16608;Na N·vsi;Ë.p.;9;;;67921;602299.18;1135758.54;2013-12-03T00:00:00
15184633;581381;Brùov-JeneË;;;;;13005;Brùov u »ernÈ Hory;16608;Na N·vsi;Ë.p.;10;;;67921;602285.97;1135766.20;2013-12-03T00:00:00
