KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
11484462;534323;Petrovice II;;;;;120251;Boötice;;;Ë.p.;2;;;28504;700812.56;1078096.00;2013-12-05T00:00:00
11484471;534323;Petrovice II;;;;;120251;Boötice;;;Ë.p.;3;;;28504;700798.00;1078099.75;2013-12-05T00:00:00
11484489;534323;Petrovice II;;;;;120251;Boötice;;;Ë.p.;4;;;28504;700783.94;1078104.00;2013-12-05T00:00:00
11484497;534323;Petrovice II;;;;;120251;Boötice;;;Ë.p.;5;;;28504;700772.63;1078114.88;2013-12-05T00:00:00
11484501;534323;Petrovice II;;;;;120251;Boötice;;;Ë.p.;6;;;28504;700759.19;1078117.50;2013-12-05T00:00:00
11484519;534323;Petrovice II;;;;;120251;Boötice;;;Ë.p.;7;;;28504;700737.06;1078126.63;2013-12-05T00:00:00
11484527;534323;Petrovice II;;;;;120251;Boötice;;;Ë.p.;8;;;28504;700714.12;1078127.98;2013-12-05T00:00:00
11484535;534323;Petrovice II;;;;;120251;Boötice;;;Ë.p.;9;;;28504;701014.69;1078134.25;2013-12-05T00:00:00
11484543;534323;Petrovice II;;;;;120251;Boötice;;;Ë.p.;10;;;28504;700834.63;1078020.00;2013-12-05T00:00:00
11484551;534323;Petrovice II;;;;;120251;Boötice;;;Ë.p.;11;;;28504;700857.76;1078091.46;2022-10-15T00:00:00
11484578;534323;Petrovice II;;;;;120251;Boötice;;;Ë.p.;13;;;28504;701034.18;1078084.91;2013-12-05T00:00:00
11484586;534323;Petrovice II;;;;;120251;Boötice;;;Ë.p.;14;;;28504;700976.94;1078073.88;2013-12-05T00:00:00
11484594;534323;Petrovice II;;;;;120251;Boötice;;;Ë.p.;15;;;28504;700885.13;1078691.13;2013-12-05T00:00:00
11484608;534323;Petrovice II;;;;;120260;Losiny;;;Ë.p.;1;;;28522;702158.58;1081119.78;2013-12-05T00:00:00
11484616;534323;Petrovice II;;;;;120260;Losiny;;;Ë.p.;2;;;28522;702158.95;1081072.32;2022-10-15T00:00:00
11484624;534323;Petrovice II;;;;;120260;Losiny;;;Ë.p.;3;;;28522;702112.47;1081002.67;2022-10-15T00:00:00
11484632;534323;Petrovice II;;;;;120260;Losiny;;;Ë.p.;5;;;28522;701936.14;1081025.61;2013-12-05T00:00:00
11484641;534323;Petrovice II;;;;;120260;Losiny;;;Ë.p.;6;;;28522;701981.77;1081003.21;2013-12-05T00:00:00
11484659;534323;Petrovice II;;;;;120260;Losiny;;;Ë.p.;7;;;28522;701884.97;1080978.24;2013-12-05T00:00:00
11484667;534323;Petrovice II;;;;;120260;Losiny;;;Ë.p.;8;;;28522;701971.10;1081048.11;2022-10-15T00:00:00
11484675;534323;Petrovice II;;;;;120260;Losiny;;;Ë.p.;9;;;28522;701990.31;1081070.80;2022-10-15T00:00:00
11484683;534323;Petrovice II;;;;;120260;Losiny;;;Ë.p.;10;;;28522;702230.18;1081148.06;2013-12-05T00:00:00
11484691;534323;Petrovice II;;;;;120260;Losiny;;;Ë.p.;12;;;28522;701889.77;1081079.63;2013-12-05T00:00:00
11484705;534323;Petrovice II;;;;;120260;Losiny;;;Ë.p.;14;;;28522;702104.02;1081096.22;2013-12-05T00:00:00
11484713;534323;Petrovice II;;;;;120260;Losiny;;;Ë.p.;16;;;28522;701866.45;1081000.79;2013-12-05T00:00:00
11484721;534323;Petrovice II;;;;;120260;Losiny;;;Ë.p.;17;;;28522;701885.67;1081029.49;2013-12-05T00:00:00
11484730;534323;Petrovice II;;;;;120260;Losiny;;;Ë.p.;18;;;28522;701891.65;1081067.83;2022-10-15T00:00:00
11484748;534323;Petrovice II;;;;;120260;Losiny;;;Ë.p.;19;;;28522;701882.45;1081102.40;2013-12-05T00:00:00
11484756;534323;Petrovice II;;;;;120260;Losiny;;;Ë.p.;20;;;28522;701949.95;1080986.27;2022-10-15T00:00:00
11484764;534323;Petrovice II;;;;;120260;Losiny;;;Ë.p.;21;;;28522;701915.79;1080979.48;2013-12-05T00:00:00
11484772;534323;Petrovice II;;;;;120260;Losiny;;;Ë.p.;22;;;28522;702014.57;1081113.72;2013-12-05T00:00:00
11484781;534323;Petrovice II;;;;;120260;Losiny;;;Ë.p.;23;;;28522;701886.55;1081129.34;2013-12-05T00:00:00
11484799;534323;Petrovice II;;;;;120260;Losiny;;;Ë.p.;24;;;28522;701929.17;1080929.16;2013-12-05T00:00:00
11484802;534323;Petrovice II;;;;;120260;Losiny;;;Ë.p.;25;;;28522;701929.17;1080897.04;2013-12-05T00:00:00
11484811;534323;Petrovice II;;;;;120260;Losiny;;;Ë.p.;26;;;28522;701927.38;1080941.65;2013-12-05T00:00:00
11484829;534323;Petrovice II;;;;;120260;Losiny;;;Ë.p.;27;;;28522;701897.78;1081182.52;2013-12-05T00:00:00
11484837;534323;Petrovice II;;;;;120260;Losiny;;;Ë.p.;28;;;28522;701893.15;1081161.82;2013-12-05T00:00:00
11484845;534323;Petrovice II;;;;;120260;Losiny;;;Ë.p.;29;;;28522;702046.05;1080948.03;2022-10-15T00:00:00
11484853;534323;Petrovice II;;;;;120260;Losiny;;;Ë.p.;31;;;28522;702031.13;1081061.06;2013-12-05T00:00:00
11484861;534323;Petrovice II;;;;;120260;Losiny;;;Ë.p.;32;;;28522;702021.15;1081060.51;2013-12-05T00:00:00
11484870;534323;Petrovice II;;;;;120260;Losiny;;;Ë.p.;33;;;28522;701929.95;1081190.04;2022-10-15T00:00:00
11484888;534323;Petrovice II;;;;;120260;Losiny;;;Ë.p.;35;;;28522;701918.13;1081227.20;2013-12-05T00:00:00
11484896;534323;Petrovice II;;;;;120260;Losiny;;;Ë.ev.;1;;;28522;701161.46;1079909.65;2022-10-15T00:00:00
11484900;534323;Petrovice II;;;;;120278;NovÈ Nespe¯ice;;;Ë.p.;1;;;28504;700513.98;1077122.66;2022-10-15T00:00:00
11484918;534323;Petrovice II;;;;;120278;NovÈ Nespe¯ice;;;Ë.p.;2;;;28504;700527.15;1077277.64;2013-12-05T00:00:00
11484926;534323;Petrovice II;;;;;120278;NovÈ Nespe¯ice;;;Ë.p.;3;;;28504;700682.13;1077384.25;2013-12-05T00:00:00
11484934;534323;Petrovice II;;;;;120278;NovÈ Nespe¯ice;;;Ë.p.;4;;;28504;700671.81;1077473.63;2013-12-05T00:00:00
