Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
4374959;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;1;;;74755;508223.00;1090575.88;2013-12-04T00:00:00
4374967;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;2;;;74755;508150.47;1090587.50;2013-12-04T00:00:00
4374975;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;3;;;74755;508137.00;1090635.88;2013-12-04T00:00:00
4374983;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;4;;;74755;508111.00;1090649.63;2013-12-04T00:00:00
4374991;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;5;;;74755;508092.65;1090685.62;2022-10-12T00:00:00
4375009;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;6;;;74755;508066.13;1090685.11;2013-12-04T00:00:00
4375025;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;8;;;74755;508040.00;1090661.88;2013-12-04T00:00:00
4375033;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;9;;;74755;508041.25;1090692.25;2013-12-04T00:00:00
4375041;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;10;;;74755;508023.19;1090699.50;2013-12-04T00:00:00
4375050;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;11;;;74755;507989.22;1090730.75;2013-12-04T00:00:00
4375068;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;12;;;74755;507973.91;1090741.50;2013-12-04T00:00:00
4375076;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;13;;;74755;507953.41;1090758.63;2013-12-04T00:00:00
4375084;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;14;;;74755;507937.81;1090777.25;2013-12-04T00:00:00
4375092;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;15;;;74755;507908.78;1090803.25;2013-12-04T00:00:00
4375106;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;16;;;74755;507892.13;1090822.50;2013-12-04T00:00:00
4375114;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;17;;;74755;507879.97;1090775.75;2013-12-04T00:00:00
4375122;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;18;;;74755;507913.63;1090713.63;2013-12-04T00:00:00
4375131;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;19;;;74755;507809.91;1090677.25;2013-12-04T00:00:00
4375149;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;20;;;74755;507785.89;1090593.95;2013-12-04T00:00:00
4375157;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;21;;;74755;507819.69;1090515.00;2013-12-04T00:00:00
4375165;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;22;;;74755;507870.50;1090586.63;2013-12-04T00:00:00
4375173;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;23;;;74755;507836.84;1090568.63;2013-12-04T00:00:00
4375181;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;24;;;74755;507899.56;1090600.13;2013-12-04T00:00:00
4375190;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;25;;;74755;507911.19;1090584.75;2013-12-04T00:00:00
4375203;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;26;;;74755;507944.53;1090621.25;2013-12-04T00:00:00
4375211;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;27;;;74755;507966.81;1090604.23;2025-07-03T00:00:00
4375220;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;28;;;74755;508049.50;1090826.25;2013-12-04T00:00:00
4375238;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;29;;;74755;508088.66;1090663.50;2013-12-04T00:00:00
4375246;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;30;;;74755;508000.12;1090665.12;2022-10-12T00:00:00
4375254;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;31;;;74755;508013.09;1090630.75;2013-12-04T00:00:00
4375262;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;32;;;74755;507944.53;1090573.13;2013-12-04T00:00:00
4375271;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;33;;;74755;507960.47;1090561.88;2013-12-04T00:00:00
4375289;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;34;;;74755;507989.84;1090609.88;2013-12-04T00:00:00
4375297;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;35;;;74755;507985.25;1090548.38;2013-12-04T00:00:00
4375301;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;36;;;74755;508004.22;1090525.13;2013-12-04T00:00:00
4375319;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;37;;;74755;508023.50;1090533.75;2013-12-04T00:00:00
4375327;507920;Litultovice;;;;;86011;Litultovice;;;и.p.;38;;;74755;508042.47;1090522.13;2013-12-04T00:00:00
