Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
16906349;577197;Jilemnice;;;;;59978;Hrabaèov;700550;Døevaøská;è.p.;701;;;51401;658076.50;993772.00;2015-10-21T00:00:00
16906357;577197;Jilemnice;;;;;59978;Hrabaèov;700584;Nad Jarmarou;è.p.;702;;;51401;658159.00;993805.00;2013-12-02T00:00:00
16906365;577197;Jilemnice;;;;;59978;Hrabaèov;700584;Nad Jarmarou;è.p.;703;;;51401;658185.00;993839.00;2013-12-02T00:00:00
16906373;577197;Jilemnice;;;;;59978;Hrabaèov;700631;U Jizerky;è.p.;704;;;51401;658226.00;993879.00;2013-12-02T00:00:00
16906381;577197;Jilemnice;;;;;59978;Hrabaèov;700584;Nad Jarmarou;è.p.;705;;;51401;658116.00;993897.00;2013-12-02T00:00:00
16906390;577197;Jilemnice;;;;;59978;Hrabaèov;700649;U Potoka;è.p.;706;;;51401;658270.64;993917.64;2020-02-26T00:00:00
16906403;577197;Jilemnice;;;;;59978;Hrabaèov;700631;U Jizerky;è.p.;707;;;51401;658417.00;993979.00;2013-12-02T00:00:00
16906411;577197;Jilemnice;;;;;59978;Hrabaèov;700631;U Jizerky;è.p.;708;;;51401;658429.44;993981.09;2022-11-01T00:00:00
16906420;577197;Jilemnice;;;;;59978;Hrabaèov;700584;Nad Jarmarou;è.p.;709;;;51401;658124.00;993865.00;2013-12-02T00:00:00
16906438;577197;Jilemnice;;;;;59978;Hrabaèov;545562;Na Kozinci;è.p.;710;;;51401;658690.00;994857.00;2013-12-02T00:00:00
16906446;577197;Jilemnice;;;;;59978;Hrabaèov;545562;Na Kozinci;è.p.;711;;;51401;658681.00;994823.00;2013-12-02T00:00:00
16906454;577197;Jilemnice;;;;;59978;Hrabaèov;545503;Krkonošská;è.p.;712;;;51401;658437.19;994099.03;2022-11-01T00:00:00
16906462;577197;Jilemnice;;;;;59978;Hrabaèov;545503;Krkonošská;è.p.;713;;;51401;658431.69;994144.00;2013-12-02T00:00:00
16906471;577197;Jilemnice;;;;;59978;Hrabaèov;700550;Døevaøská;è.p.;714;;;51401;658139.25;993802.31;2013-12-02T00:00:00
16906489;577197;Jilemnice;;;;;59978;Hrabaèov;545503;Krkonošská;è.p.;715;;;51401;658478.00;994221.00;2013-12-02T00:00:00
16906497;577197;Jilemnice;;;;;59978;Hrabaèov;700665;Valteøická;è.p.;716;;;51401;658414.00;994189.00;2013-12-02T00:00:00
16906501;577197;Jilemnice;;;;;59978;Hrabaèov;545503;Krkonošská;è.p.;717;;;51401;658539.39;994294.10;2022-11-01T00:00:00
16906519;577197;Jilemnice;;;;;59978;Hrabaèov;545503;Krkonošská;è.p.;718;;;51401;658527.00;994282.00;2013-12-02T00:00:00
16906527;577197;Jilemnice;;;;;59978;Hrabaèov;545503;Krkonošská;è.p.;719;;;51401;658494.00;994303.00;2013-12-02T00:00:00
16906535;577197;Jilemnice;;;;;59978;Hrabaèov;545503;Krkonošská;è.p.;720;;;51401;658506.00;994335.00;2013-12-02T00:00:00
16906551;577197;Jilemnice;;;;;59978;Hrabaèov;545503;Krkonošská;è.p.;722;;;51401;658499.38;994419.75;2022-11-01T00:00:00
16906560;577197;Jilemnice;;;;;59978;Hrabaèov;545503;Krkonošská;è.p.;723;;;51401;658475.69;994401.38;2013-12-02T00:00:00
16906578;577197;Jilemnice;;;;;59978;Hrabaèov;700592;Pod Hatí;è.p.;724;;;51401;658450.00;994485.00;2013-12-02T00:00:00
16906586;577197;Jilemnice;;;;;59978;Hrabaèov;545503;Krkonošská;è.p.;725;;;51401;658581.30;994624.99;2013-12-02T00:00:00
16906608;577197;Jilemnice;;;;;59978;Hrabaèov;545503;Krkonošská;è.p.;727;;;51401;658609.50;994673.75;2013-12-02T00:00:00
16906616;577197;Jilemnice;;;;;59978;Hrabaèov;545503;Krkonošská;è.p.;728;;;51401;658582.00;994940.00;2013-12-02T00:00:00
16906632;577197;Jilemnice;;;;;59978;Hrabaèov;700606;Pod Lomem;è.p.;730;;;51401;658517.13;994936.88;2013-12-02T00:00:00
16906659;577197;Jilemnice;;;;;59978;Hrabaèov;700541;Do Žlábku;è.p.;732;;;51401;658462.00;995104.00;2013-12-02T00:00:00
16906667;577197;Jilemnice;;;;;59978;Hrabaèov;700541;Do Žlábku;è.p.;733;;;51401;658297.75;995007.73;2018-03-14T00:00:00
16906675;577197;Jilemnice;;;;;59978;Hrabaèov;545694;Valdštejnská;è.p.;734;;;51401;658630.63;994969.81;2013-12-02T00:00:00
16906683;577197;Jilemnice;;;;;59978;Hrabaèov;545562;Na Kozinci;è.p.;735;;;51401;658666.00;994949.00;2013-12-02T00:00:00
16906691;577197;Jilemnice;;;;;59978;Hrabaèov;545350;Hanèe a Vrbaty;è.p.;736;;;51401;658646.69;994901.88;2013-12-02T00:00:00
16906705;577197;Jilemnice;;;;;59978;Hrabaèov;545350;Hanèe a Vrbaty;è.p.;737;;;51401;658672.00;994735.00;2013-12-02T00:00:00
16906713;577197;Jilemnice;;;;;59978;Hrabaèov;700614;Skautská;è.p.;738;;;51401;658212.20;994829.07;2025-07-31T00:00:00
16906721;577197;Jilemnice;;;;;59978;Hrabaèov;700606;Pod Lomem;è.p.;739;;;51401;658526.94;994873.66;2022-11-01T00:00:00
16906730;577197;Jilemnice;;;;;59978;Hrabaèov;545350;Hanèe a Vrbaty;è.p.;740;;;51401;658617.75;994471.81;2013-12-02T00:00:00
16906748;577197;Jilemnice;;;;;59978;Hrabaèov;545350;Hanèe a Vrbaty;è.p.;741;;;51401;658586.34;994452.53;2022-11-01T00:00:00
16906756;577197;Jilemnice;;;;;59978;Hrabaèov;700673;Víchovská;è.p.;742;;;51401;658857.00;994509.00;2013-12-02T00:00:00
16906764;577197;Jilemnice;;;;;59978;Hrabaèov;;;è.p.;743;;;51401;658756.81;994526.44;2013-12-02T00:00:00
16906772;577197;Jilemnice;;;;;59978;Hrabaèov;;;è.p.;744;;;51401;658701.00;994459.00;2013-12-02T00:00:00
16906781;577197;Jilemnice;;;;;59978;Hrabaèov;;;è.p.;745;;;51401;658745.43;994406.19;2022-11-01T00:00:00
16906799;577197;Jilemnice;;;;;59978;Hrabaèov;545350;Hanèe a Vrbaty;è.p.;746;;;51401;658575.59;994414.20;2022-11-01T00:00:00
16906802;577197;Jilemnice;;;;;59978;Hrabaèov;545350;Hanèe a Vrbaty;è.p.;747;;;51401;658573.00;994348.00;2013-12-02T00:00:00
16906811;577197;Jilemnice;;;;;59978;Hrabaèov;545350;Hanèe a Vrbaty;è.p.;748;;;51401;658601.13;994331.31;2013-12-02T00:00:00
16906829;577197;Jilemnice;;;;;59978;Hrabaèov;545350;Hanèe a Vrbaty;è.p.;749;;;51401;658619.50;994247.63;2013-12-02T00:00:00
16906837;577197;Jilemnice;;;;;59978;Hrabaèov;;;è.p.;750;;;51401;658691.38;994200.69;2013-12-02T00:00:00
16906845;577197;Jilemnice;;;;;59978;Hrabaèov;545350;Hanèe a Vrbaty;è.p.;751;;;51401;658566.50;994169.33;2022-11-01T00:00:00
16906853;577197;Jilemnice;;;;;59978;Hrabaèov;700576;Na Stráni;è.p.;752;;;51401;658454.81;994250.10;2022-11-01T00:00:00
16906861;577197;Jilemnice;;;;;59978;Hrabaèov;700681;Vodárenská;è.p.;753;;;51401;658514.24;993966.12;2019-05-28T00:00:00
16906870;577197;Jilemnice;;;;;59978;Hrabaèov;700681;Vodárenská;è.p.;754;;;51401;658501.39;993945.47;2022-10-26T00:00:00
16906896;577197;Jilemnice;;;;;59978;Hrabaèov;545406;Jizerská;è.p.;756;;;51401;659042.00;993634.00;2013-12-02T00:00:00
16906900;577197;Jilemnice;;;;;59978;Hrabaèov;700657;V Lipkách;è.p.;757;;;51401;658583.00;993759.00;2013-12-02T00:00:00
16906918;577197;Jilemnice;;;;;59978;Hrabaèov;700657;V Lipkách;è.p.;758;;;51401;658449.00;993760.00;2013-12-02T00:00:00
16906926;577197;Jilemnice;;;;;59978;Hrabaèov;700657;V Lipkách;è.p.;759;;;51401;658441.00;993766.00;2013-12-02T00:00:00
16906934;577197;Jilemnice;;;;;59978;Hrabaèov;545708;Vrchlabská;è.p.;760;;;51401;658250.00;994082.00;2013-12-02T00:00:00
16906942;577197;Jilemnice;;;;;59978;Hrabaèov;545350;Hanèe a Vrbaty;è.p.;761;;;51401;658573.54;994393.40;2022-11-01T00:00:00
16906951;577197;Jilemnice;;;;;59978;Hrabaèov;545503;Krkonošská;è.p.;762;;;51401;658597.19;994555.19;2013-12-02T00:00:00
16906969;577197;Jilemnice;;;;;59978;Hrabaèov;;;è.p.;763;;;51401;658782.00;994623.00;2013-12-02T00:00:00
16906977;577197;Jilemnice;;;;;59978;Hrabaèov;545350;Hanèe a Vrbaty;è.p.;764;;;51401;658632.53;994528.97;2022-11-01T00:00:00
16906985;577197;Jilemnice;;;;;59978;Hrabaèov;545503;Krkonošská;è.p.;765;;;51401;658616.00;994757.00;2013-12-02T00:00:00
16907001;577197;Jilemnice;;;;;59978;Hrabaèov;700592;Pod Hatí;è.p.;767;;;51401;658487.75;994554.85;2013-12-02T00:00:00
16907019;577197;Jilemnice;;;;;59978;Hrabaèov;700541;Do Žlábku;è.p.;768;;;51401;658478.19;995110.44;2013-12-02T00:00:00
16907027;577197;Jilemnice;;;;;59978;Hrabaèov;545350;Hanèe a Vrbaty;è.p.;769;;;51401;658604.00;994406.00;2013-12-02T00:00:00
16907035;577197;Jilemnice;;;;;59978;Hrabaèov;545708;Vrchlabská;è.p.;770;;;51401;658230.00;994078.00;2013-12-02T00:00:00
16907043;577197;Jilemnice;;;;;59978;Hrabaèov;545350;Hanèe a Vrbaty;è.p.;771;;;51401;658589.00;994478.88;2013-12-02T00:00:00
16907051;577197;Jilemnice;;;;;59978;Hrabaèov;545350;Hanèe a Vrbaty;è.p.;772;;;51401;658597.40;994203.31;2022-11-01T00:00:00
16907060;577197;Jilemnice;;;;;59978;Hrabaèov;700592;Pod Hatí;è.p.;773;;;51401;658520.92;994555.61;2022-11-01T00:00:00
16907078;577197;Jilemnice;;;;;59978;Hrabaèov;545708;Vrchlabská;è.p.;774;;;51401;658300.00;994083.00;2013-12-02T00:00:00
16907094;577197;Jilemnice;;;;;59978;Hrabaèov;700649;U Potoka;è.p.;776;;;51401;658243.00;993950.00;2013-12-02T00:00:00
16907108;577197;Jilemnice;;;;;59978;Hrabaèov;700541;Do Žlábku;è.p.;777;;;51401;658440.00;995108.00;2013-12-02T00:00:00
16907116;577197;Jilemnice;;;;;59978;Hrabaèov;700631;U Jizerky;è.p.;778;;;51401;658366.00;993919.00;2013-12-02T00:00:00
16907124;577197;Jilemnice;;;;;59978;Hrabaèov;545503;Krkonošská;è.p.;779;;;51401;658009.00;993609.00;2013-12-02T00:00:00
16907132;577197;Jilemnice;;;;;59978;Hrabaèov;700631;U Jizerky;è.p.;780;;;51401;658301.00;993939.00;2013-12-02T00:00:00
16907141;577197;Jilemnice;;;;;59978;Hrabaèov;545716;Za Láznìmi;è.p.;781;;;51401;658032.56;995144.19;2013-12-02T00:00:00
16907159;577197;Jilemnice;;;;;59978;Hrabaèov;700631;U Jizerky;è.p.;782;;;51401;658344.18;993976.80;2020-07-22T00:00:00
