Kσd ADM;Kσd obce;Nαzev obce;Kσd MOMC;Nαzev MOMC;Kσd obvodu Prahy;Nαzev obvodu Prahy;Kσd θαsti obce;Nαzev θαsti obce;Kσd ulice;Nαzev ulice;Typ SO;Θνslo domovnν;Θνslo orientaθnν;Znak θνsla orientaθnνho;PSΘ;Souψadnice Y;Souψadnice X;Platν Od
16819985;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;46;;;41201;759731.91;989353.60;2013-12-04T00:00:00
16819993;542491;Malνθ;;;;;179434;Malνθ;767859;Knobloka;θ.p.;47;;;41201;759232.46;989595.28;2013-12-04T00:00:00
16820002;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;49;;;41201;759169.43;989509.01;2013-12-04T00:00:00
16820011;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;50;;;41201;759161.99;989492.74;2013-12-04T00:00:00
16820029;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;51;;;41201;759176.65;989475.03;2013-12-04T00:00:00
16820037;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;54;;;41201;759138.18;989482.41;2013-12-04T00:00:00
16820045;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;55;;;41201;759131.37;989498.57;2013-12-04T00:00:00
16820053;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;56;;;41201;759133.60;989512.83;2013-12-04T00:00:00
16820061;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;57;;;41201;759681.90;989518.38;2013-12-04T00:00:00
16820070;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;58;;;41201;759142.08;989384.47;2013-12-04T00:00:00
16820088;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;59;;;41201;759135.78;989435.41;2013-12-04T00:00:00
16820096;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;61;;;41201;759134.66;989413.58;2013-12-04T00:00:00
16820100;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;62;;;41201;759119.00;989419.94;2013-12-04T00:00:00
16820118;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;63;;;41201;759721.88;989298.93;2013-12-04T00:00:00
16820126;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;64;;;41201;759706.27;989300.16;2013-12-04T00:00:00
16820134;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;65;;;41201;759749.14;989332.16;2013-12-04T00:00:00
16820142;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;67;;;41201;759698.33;989276.31;2013-12-04T00:00:00
16820151;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;69;;;41201;759691.52;989298.76;2013-12-04T00:00:00
16820177;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;71;;;41201;759148.66;989576.91;2013-12-04T00:00:00
16820185;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;73;;;41201;759703.56;989343.87;2013-12-04T00:00:00
16820193;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;75;;;41201;759695.89;989546.13;2013-12-04T00:00:00
16820215;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;78;;;41201;759654.62;989439.23;2013-12-04T00:00:00
16820223;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;79;;;41201;759737.56;989308.70;2013-12-04T00:00:00
16820231;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;81;;;41201;759781.79;989502.30;2013-12-04T00:00:00
16820240;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;82;;;41201;759711.61;989320.76;2013-12-04T00:00:00
16820258;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;85;;;41201;759771.06;989306.82;2013-12-04T00:00:00
16820266;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;86;;;41201;759672.44;989423.45;2013-12-04T00:00:00
16820274;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;87;;;41201;759643.51;989435.90;2013-12-04T00:00:00
16820282;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;88;;;41201;759140.99;989368.94;2013-12-04T00:00:00
16820291;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;89;;;41201;759720.44;989406.93;2013-12-04T00:00:00
16820304;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;90;;;41201;759831.71;989566.46;2013-12-04T00:00:00
16820312;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;91;;;41201;759830.90;989573.76;2013-12-04T00:00:00
16820321;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;92;;;41201;759871.46;990045.94;2013-12-04T00:00:00
16820339;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;93;;;41201;759745.01;989366.36;2013-12-04T00:00:00
16820347;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;94;;;41201;759176.32;989462.07;2013-12-04T00:00:00
16820355;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;95;;;41201;759996.00;990035.66;2013-12-04T00:00:00
16820363;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;96;;;41201;759920.08;989875.09;2013-12-04T00:00:00
16820371;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;97;;;41201;759675.33;989439.05;2013-12-04T00:00:00
16820380;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;98;;;41201;759920.93;989886.33;2013-12-04T00:00:00
16820398;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;99;;;41201;759845.50;989585.21;2013-12-04T00:00:00
16820401;542491;Malνθ;;;;;179434;Malνθ;;;θ.ev.;100;;;41201;760034.59;990003.07;2013-12-04T00:00:00
16820410;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;101;;;41201;760048.88;989993.25;2013-12-04T00:00:00
16820428;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;103;;;41201;759749.02;989284.73;2013-12-04T00:00:00
16820436;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;104;;;41201;759122.80;989638.39;2013-12-04T00:00:00
16820444;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;105;;;41201;759642.64;989487.03;2013-12-04T00:00:00
16820452;542491;Malνθ;;;;;179434;Malνθ;;;θ.ev.;1;;;41201;759901.09;989625.80;2013-12-04T00:00:00
16820461;542491;Malνθ;;;;;179434;Malνθ;;;θ.ev.;4;;;41201;759374.93;989261.97;2013-12-04T00:00:00
16820479;542491;Malνθ;;;;;179434;Malνθ;;;θ.ev.;19;;;41201;759264.53;989325.00;2024-07-04T00:00:00
25390805;542491;Malνθ;;;;;179434;Malνθ;767859;Knobloka;θ.p.;106;;;41201;759106.88;989305.69;2013-12-04T00:00:00
25390813;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;107;;;41201;759136.23;989452.17;2013-12-04T00:00:00
26546914;542491;Malνθ;;;;;179434;Malνθ;767859;Knobloka;θ.p.;108;;;41201;759205.07;989342.85;2013-12-04T00:00:00
26575442;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;109;;;41201;759179.70;989558.19;2013-12-04T00:00:00
26732149;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;110;;;41201;759212.05;989663.71;2013-12-04T00:00:00
27636381;542491;Malνθ;;;;;179434;Malνθ;767859;Knobloka;θ.p.;111;;;41201;759175.43;989419.98;2013-12-04T00:00:00
27992799;542491;Malνθ;;;;;179434;Malνθ;767859;Knobloka;θ.ev.;7;;;41201;759295.00;989279.00;2013-12-04T00:00:00
30937663;542491;Malνθ;;;;;179434;Malνθ;;;θ.ev.;17;;;41201;759228.14;989304.36;2013-12-04T00:00:00
30937671;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;83;;;41201;759777.33;989464.75;2013-12-04T00:00:00
30937680;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;102;;;41201;759491.19;989379.01;2013-12-04T00:00:00
30937698;542491;Malνθ;;;;;179434;Malνθ;;;θ.ev.;8;;;41201;759762.98;989531.52;2013-12-04T00:00:00
30937701;542491;Malνθ;;;;;179434;Malνθ;;;θ.ev.;11;;;41201;759015.58;989128.61;2013-12-04T00:00:00
40901301;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;80;;;41201;759925.97;989963.56;2013-12-04T00:00:00
42352037;542491;Malνθ;;;;;179434;Malνθ;;;θ.ev.;12;;;41201;759195.14;989263.74;2013-12-04T00:00:00
42819105;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;40;;;41201;759858.75;989505.90;2013-12-04T00:00:00
72649879;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;68;;;41201;759704.73;989215.35;2014-05-12T00:00:00
73698768;542491;Malνθ;;;;;179434;Malνθ;;;θ.ev.;13;;;41201;759179.48;989295.93;2015-05-20T00:00:00
74582674;542491;Malνθ;;;;;179434;Malνθ;;;θ.ev.;10;;;41201;759324.79;989303.74;2016-02-12T00:00:00
74636693;542491;Malνθ;;;;;179434;Malνθ;;;θ.ev.;34;;;41201;759167.96;989531.23;2016-03-22T00:00:00
74636715;542491;Malνθ;;;;;179434;Malνθ;;;θ.ev.;14;;;41201;758993.48;989079.26;2016-02-24T00:00:00
74926233;542491;Malνθ;;;;;179434;Malνθ;;;θ.ev.;23;;;41201;759199.28;989446.75;2016-04-26T00:00:00
75450437;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;124;;;41201;759117.72;989331.09;2016-10-21T00:00:00
75584590;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;84;;;41201;759932.25;989915.04;2016-11-28T00:00:00
79627391;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;70;;;41201;759756.94;989325.10;2019-07-30T00:00:00
81238371;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;48;;;41201;759912.30;989487.07;2020-10-23T00:00:00
81896981;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;76;;;41201;759886.36;989890.70;2021-06-14T00:00:00
82138745;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;60;;;41201;759798.54;989559.67;2021-09-24T00:00:00
82164835;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;66;;;41201;760066.80;989988.39;2021-10-06T00:00:00
83243941;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;112;;;41201;759204.93;989699.52;2022-08-30T00:00:00
83248790;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;34;;;41201;759930.21;989477.30;2022-08-31T00:00:00
85981052;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;10;;;41201;759861.43;990059.46;2024-02-05T00:00:00
86191322;542491;Malνθ;;;;;179434;Malνθ;;;θ.p.;77;;;41201;759880.13;989928.18;2024-05-13T00:00:00
86567853;542491;Malνθ;;;;;179434;Malνθ;;;θ.ev.;113;;;41201;759244.77;989276.58;2024-10-11T00:00:00
