Kףd ADM;Kףd obce;Nבzev obce;Kףd MOMC;Nבzev MOMC;Kףd obvodu Prahy;Nבzev obvodu Prahy;Kףd טבsti obce;Nבzev טבsti obce;Kףd ulice;Nבzev ulice;Typ SO;ָםslo domovnם;ָםslo orientaטnם;Znak טםsla orientaטnםho;PSָ;Souרadnice Y;Souרadnice X;Platם Od
5658454;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;82;;;56601;621917.56;1067945.09;2013-11-29T00:00:00
5658462;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;83;;;56601;621837.20;1068117.17;2013-11-29T00:00:00
5658471;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;84;;;56601;621731.32;1068073.62;2022-11-02T00:00:00
5658489;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;85;;;56601;622238.75;1067784.19;2013-11-29T00:00:00
5658497;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;86;;;56601;621711.92;1068076.18;2022-11-02T00:00:00
5658501;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;87;;;56601;621671.53;1068068.34;2022-11-02T00:00:00
5658519;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;88;;;56601;622436.19;1067693.84;2013-11-29T00:00:00
5658527;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;89;;;56601;622583.28;1067589.00;2020-08-25T00:00:00
5658535;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;90;;;56601;622544.76;1067643.04;2013-11-29T00:00:00
5658543;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;91;;;56601;621633.93;1068068.91;2022-11-02T00:00:00
5658551;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;92;;;56601;622621.38;1067615.03;2013-11-29T00:00:00
5658560;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;93;;;56601;622276.81;1067845.21;2013-11-29T00:00:00
5658578;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;94;;;56601;621619.44;1068067.56;2013-11-29T00:00:00
5658586;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;95;;;56601;621540.75;1068005.06;2013-11-29T00:00:00
5658594;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;96;;;56601;621759.01;1068077.37;2022-11-02T00:00:00
5658608;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;97;;;56601;621619.25;1068042.27;2013-11-29T00:00:00
5658616;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;98;;;56601;622526.74;1067653.06;2013-11-29T00:00:00
5658624;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;99;;;56601;621593.50;1068056.71;2013-11-29T00:00:00
5658632;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;100;;;56601;621573.04;1068044.01;2022-11-02T00:00:00
5658641;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;101;;;56601;621893.32;1067930.17;2013-11-29T00:00:00
5658659;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;102;;;56601;622663.81;1067607.50;2013-11-29T00:00:00
5658667;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;103;;;56601;621562.13;1068040.71;2013-11-29T00:00:00
5658675;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;104;;;56601;622687.81;1067602.21;2013-11-29T00:00:00
5658683;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;105;;;56601;622710.63;1067595.08;2013-11-29T00:00:00
5658691;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;106;;;56601;622745.82;1067584.88;2022-11-02T00:00:00
5658705;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;107;;;56601;621687.81;1068121.29;2013-11-29T00:00:00
5658713;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;108;;;56601;622766.56;1067550.53;2013-11-29T00:00:00
5658721;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;109;;;56601;623048.87;1067481.47;2013-11-29T00:00:00
5658730;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;110;;;56601;621798.28;1068119.81;2022-11-02T00:00:00
5658748;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;111;;;56601;622150.00;1067570.91;2013-11-29T00:00:00
5658756;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;112;;;56601;622043.94;1067394.48;2022-11-02T00:00:00
5658764;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;113;;;56601;621214.69;1067886.57;2013-11-29T00:00:00
5658772;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;114;;;56601;622780.76;1067583.06;2013-11-29T00:00:00
5658781;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;115;;;56601;621670.87;1068074.71;2022-11-02T00:00:00
5658799;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;116;;;56601;621540.63;1068030.79;2013-11-29T00:00:00
5658802;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;117;;;56601;622090.25;1067544.32;2013-11-29T00:00:00
5658811;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;118;;;56601;621504.01;1068010.79;2022-11-02T00:00:00
5658829;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;119;;;56601;621474.79;1067997.38;2022-11-02T00:00:00
5658837;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;120;;;56601;622098.50;1067908.76;2022-11-02T00:00:00
5658845;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;121;;;56601;622472.00;1067684.74;2013-11-29T00:00:00
5658853;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;122;;;56601;621507.50;1067983.49;2013-11-29T00:00:00
5658861;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;123;;;56601;622111.12;1067486.04;2013-11-29T00:00:00
5658870;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;124;;;56601;622235.63;1067741.90;2013-11-29T00:00:00
5658888;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;125;;;56601;621993.25;1067618.86;2013-11-29T00:00:00
5658896;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;126;;;56601;622210.63;1067705.83;2013-11-29T00:00:00
5658900;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;127;;;56601;622631.75;1067577.77;2013-11-29T00:00:00
5658918;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;128;;;56601;623074.93;1067535.40;2013-11-29T00:00:00
5658926;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;129;;;56601;622668.50;1067567.31;2013-11-29T00:00:00
5658934;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;130;;;56601;622686.38;1067562.95;2013-11-29T00:00:00
5658942;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;131;;;56601;622705.06;1067558.06;2013-11-29T00:00:00
5658951;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;132;;;56601;622734.66;1067547.66;2013-11-29T00:00:00
5658969;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;133;;;56601;622142.29;1067536.04;2018-11-13T00:00:00
5658977;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;134;;;56601;622134.74;1067499.63;2022-11-02T00:00:00
5658985;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;135;;;56601;622094.29;1067446.63;2022-11-02T00:00:00
5658993;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;136;;;56601;622143.56;1067656.20;2022-11-02T00:00:00
5659001;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;137;;;56601;622144.13;1067651.46;2013-11-29T00:00:00
5659019;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;138;;;56601;622140.88;1067644.34;2013-11-29T00:00:00
5659027;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;139;;;56601;622138.25;1067635.37;2013-11-29T00:00:00
5659035;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;140;;;56601;622082.00;1067595.61;2013-11-29T00:00:00
5659043;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;141;;;56601;622085.16;1067624.43;2013-11-29T00:00:00
5659051;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;142;;;56601;622041.31;1067586.01;2013-11-29T00:00:00
5659060;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;143;;;56601;622089.89;1067644.86;2022-11-02T00:00:00
5659078;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;145;;;56601;622110.44;1067692.68;2013-11-29T00:00:00
5659086;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;146;;;56601;622114.88;1067717.44;2013-11-29T00:00:00
5659094;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;147;;;56601;622094.87;1067773.31;2013-11-29T00:00:00
5659108;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;148;;;56601;622010.94;1067604.06;2022-11-02T00:00:00
5659116;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;149;;;56601;621958.66;1067628.05;2022-11-02T00:00:00
5659124;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;150;;;56601;621934.85;1067645.34;2016-11-02T00:00:00
5659132;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;151;;;56601;621920.00;1067668.73;2013-11-29T00:00:00
5659141;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;152;;;56601;621891.02;1067677.20;2022-11-02T00:00:00
5659159;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;153;;;56601;621868.13;1067691.03;2022-11-02T00:00:00
5659167;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;154;;;56601;621850.21;1067705.43;2022-11-02T00:00:00
5659175;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;155;;;56601;621577.69;1067957.63;2013-11-29T00:00:00
5659183;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;156;;;56601;621941.35;1068009.26;2013-11-29T00:00:00
5659191;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;157;;;56601;621622.06;1068132.13;2013-11-29T00:00:00
5659205;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;158;;;56601;621800.50;1068093.24;2013-11-29T00:00:00
5659213;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;159;;;56601;622052.54;1067362.30;2022-11-02T00:00:00
5659221;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;160;;;56601;622056.65;1067574.80;2013-11-29T00:00:00
5659230;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;161;;;56601;622051.75;1067610.86;2013-11-29T00:00:00
5659248;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;162;;;56601;622056.62;1067632.92;2013-11-29T00:00:00
5659256;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;163;;;56601;622062.00;1067653.22;2013-11-29T00:00:00
5659264;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;165;;;56601;622072.82;1067694.33;2013-11-29T00:00:00
5659272;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;166;;;56601;622075.72;1067708.54;2022-11-02T00:00:00
5659281;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;167;;;56601;622085.70;1067734.20;2013-11-29T00:00:00
5659299;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;168;;;56601;622087.16;1067746.40;2022-11-02T00:00:00
5659302;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;169;;;56601;622026.69;1067625.73;2013-11-29T00:00:00
5659311;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.ev.;1;;;56601;622008.31;1067431.75;2022-11-02T00:00:00
5659329;580091;Dobרםkov;;;;;27871;Rzy;;;ט.p.;1;;;56601;623151.73;1067477.36;2013-11-29T00:00:00
5659337;580091;Dobרםkov;;;;;27871;Rzy;;;ט.p.;2;;;56601;623170.00;1067466.00;2013-11-29T00:00:00
5659345;580091;Dobרםkov;;;;;27871;Rzy;;;ט.p.;3;;;56601;623225.00;1067462.00;2013-11-29T00:00:00
5659353;580091;Dobרםkov;;;;;27871;Rzy;;;ט.p.;4;;;56601;623399.00;1067369.00;2013-11-29T00:00:00
5659361;580091;Dobרםkov;;;;;27871;Rzy;;;ט.p.;5;;;56601;623417.00;1067361.00;2013-11-29T00:00:00
5659370;580091;Dobרםkov;;;;;27871;Rzy;;;ט.p.;6;;;56601;623309.00;1067410.00;2013-11-29T00:00:00
5659388;580091;Dobרםkov;;;;;27871;Rzy;;;ט.p.;7;;;56601;623773.00;1067282.00;2013-11-29T00:00:00
5659396;580091;Dobרםkov;;;;;27871;Rzy;;;ט.p.;8;;;56601;623367.61;1067379.76;2021-02-16T00:00:00
5659400;580091;Dobרםkov;;;;;27871;Rzy;;;ט.p.;9;;;56601;623316.00;1067379.00;2013-11-29T00:00:00
5659418;580091;Dobרםkov;;;;;27871;Rzy;;;ט.p.;10;;;56601;623287.02;1067354.84;2022-11-02T00:00:00
5659426;580091;Dobרםkov;;;;;27871;Rzy;;;ט.p.;11;;;56601;623273.95;1067383.04;2013-11-29T00:00:00
5659434;580091;Dobרםkov;;;;;27871;Rzy;;;ט.p.;12;;;56601;623224.51;1067421.08;2013-11-29T00:00:00
5659442;580091;Dobרםkov;;;;;27871;Rzy;;;ט.p.;13;;;56601;623198.73;1067419.35;2022-11-02T00:00:00
5659451;580091;Dobרםkov;;;;;27871;Rzy;;;ט.p.;14;;;56601;623147.35;1067431.60;2013-11-29T00:00:00
5659469;580091;Dobרםkov;;;;;27871;Rzy;;;ט.p.;15;;;56601;623116.46;1067448.63;2013-11-29T00:00:00
5659477;580091;Dobרםkov;;;;;27871;Rzy;;;ט.p.;16;;;56601;623089.00;1067467.00;2013-11-29T00:00:00
5659485;580091;Dobרםkov;;;;;27871;Rzy;;;ט.p.;17;;;56601;623133.54;1067438.62;2022-11-02T00:00:00
5659493;580091;Dobרםkov;;;;;27871;Rzy;;;ט.p.;18;;;56601;623244.81;1067325.80;2013-11-29T00:00:00
5659507;580091;Dobרםkov;;;;;27871;Rzy;;;ט.p.;19;;;56601;623176.00;1067409.00;2013-11-29T00:00:00
5659515;580091;Dobרםkov;;;;;27871;Rzy;;;ט.p.;20;;;56601;623307.63;1067343.60;2013-11-29T00:00:00
5659523;580091;Dobרםkov;;;;;27871;Rzy;;;ט.p.;21;;;56601;623169.64;1067187.30;2022-11-02T00:00:00
5659531;580091;Dobרםkov;;;;;27871;Rzy;;;ט.p.;22;;;56601;623364.00;1067415.00;2013-11-29T00:00:00
5659540;580091;Dobרםkov;;;;;27871;Rzy;;;ט.p.;23;;;56601;623411.46;1067416.37;2013-11-29T00:00:00
5659558;580091;Dobרםkov;;;;;27871;Rzy;;;ט.p.;24;;;56601;623270.29;1067317.95;2013-11-29T00:00:00
5659566;580091;Dobרםkov;;;;;27871;Rzy;;;ט.p.;25;;;56601;623432.57;1067370.65;2013-11-29T00:00:00
5659574;580091;Dobרםkov;;;;;27871;Rzy;;;ט.p.;26;;;56601;623453.00;1067349.00;2013-11-29T00:00:00
5659582;580091;Dobרםkov;;;;;27871;Rzy;;;ט.p.;27;;;56601;623746.31;1067282.89;2013-11-29T00:00:00
5659591;580091;Dobרםkov;;;;;27871;Rzy;;;ט.p.;28;;;56601;623725.00;1067283.00;2013-11-29T00:00:00
5659604;580091;Dobרםkov;;;;;27871;Rzy;;;ט.p.;29;;;56601;623253.00;1067394.00;2013-11-29T00:00:00
5659612;580091;Dobרםkov;;;;;27871;Rzy;;;ט.p.;30;;;56601;623242.18;1067364.11;2022-11-02T00:00:00
5659621;580091;Dobרםkov;;;;;27871;Rzy;;;ט.p.;31;;;56601;623179.00;1067425.00;2013-11-29T00:00:00
5659639;580091;Dobרםkov;;;;;27871;Rzy;;;ט.p.;32;;;56601;623027.19;1066783.59;2013-11-29T00:00:00
5659647;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;144;;;56601;622097.59;1067668.15;2022-11-02T00:00:00
25304739;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;170;;;56601;622089.16;1067349.20;2013-11-29T00:00:00
25332341;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;171;;;56601;622032.85;1067808.36;2022-11-02T00:00:00
25468201;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;172;;;56601;623118.59;1067496.21;2013-11-29T00:00:00
25468219;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;173;;;56601;622028.58;1067992.15;2013-11-29T00:00:00
25480430;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;174;;;56601;622177.86;1067943.83;2013-11-29T00:00:00
26187302;580091;Dobרםkov;;;;;27863;Dobרםkov;;;ט.p.;176;;;56601;621725.94;1067966.82;2013-11-29T00:00:00
