Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;Инslo domovnн;Инslo orientaиnн;Znak инsla orientaиnнho;PSИ;Souшadnice Y;Souшadnice X;Platн Od
20940289;560464;Krбlovskй Poшнин;;;;;72681;Krбlovskй Poшнин;550884;Zahradnн;и.p.;1;;;35601;864394.48;1013458.53;2013-12-05T00:00:00
20940297;560464;Krбlovskй Poшнин;;;;;72681;Krбlovskй Poшнин;550876;U kostela;и.p.;2;;;35601;864767.51;1013609.26;2013-12-05T00:00:00
20940301;560464;Krбlovskй Poшнин;;;;;72681;Krбlovskй Poшнин;550876;U kostela;и.p.;3;;;35601;864766.16;1013591.95;2013-12-05T00:00:00
20940319;560464;Krбlovskй Poшнин;;;;;72681;Krбlovskй Poшнин;550817;Dlouhб;и.p.;4;;;35601;864201.67;1012918.89;2013-12-05T00:00:00
20940327;560464;Krбlovskй Poшнин;;;;;72681;Krбlovskй Poшнин;550833;Lesnн;и.p.;5;;;35601;864285.81;1013100.31;2013-12-05T00:00:00
20940343;560464;Krбlovskй Poшнин;;;;;72681;Krбlovskй Poшнин;550817;Dlouhб;и.p.;7;;;35601;864788.83;1013545.51;2013-12-05T00:00:00
20940351;560464;Krбlovskй Poшнин;;;;;72681;Krбlovskй Poшнин;550817;Dlouhб;и.p.;10;;;35601;864818.89;1013494.99;2013-12-05T00:00:00
20940360;560464;Krбlovskй Poшнин;;;;;72681;Krбlovskй Poшнин;550817;Dlouhб;и.p.;11;;;35601;864848.37;1013475.84;2013-12-05T00:00:00
20940386;560464;Krбlovskй Poшнин;;;;;72681;Krбlovskй Poшнин;550817;Dlouhб;и.p.;14;;;35601;864747.16;1013483.14;2013-12-05T00:00:00
20940394;560464;Krбlovskй Poшнин;;;;;72681;Krбlovskй Poшнин;550817;Dlouhб;и.p.;15;;;35601;864772.89;1013473.52;2013-12-05T00:00:00
20940408;560464;Krбlovskй Poшнин;;;;;72681;Krбlovskй Poшнин;550817;Dlouhб;и.p.;16;;;35601;864767.48;1013484.37;2013-12-05T00:00:00
20940416;560464;Krбlovskй Poшнин;;;;;72681;Krбlovskй Poшнин;550817;Dlouhб;и.p.;17;;;35601;864705.89;1013470.19;2013-12-05T00:00:00
20940424;560464;Krбlovskй Poшнин;;;;;72681;Krбlovskй Poшнин;550817;Dlouhб;и.p.;18;;;35601;864737.61;1013512.36;2013-12-05T00:00:00
20940432;560464;Krбlovskй Poшнин;;;;;72681;Krбlovskй Poшнин;550817;Dlouhб;и.p.;20;;;35601;864728.57;1013527.18;2013-12-05T00:00:00
20940441;560464;Krбlovskй Poшнин;;;;;72681;Krбlovskй Poшнин;550817;Dlouhб;и.p.;21;;;35601;864717.29;1013536.72;2013-12-05T00:00:00
20940459;560464;Krбlovskй Poшнин;;;;;72681;Krбlovskй Poшнин;550876;U kostela;и.p.;23;;;35601;864704.09;1013591.45;2013-12-05T00:00:00
20940467;560464;Krбlovskй Poшнин;;;;;72681;Krбlovskй Poшнин;550876;U kostela;и.p.;24;;;35601;864653.45;1013594.20;2013-12-05T00:00:00
20940475;560464;Krбlovskй Poшнин;;;;;72681;Krбlovskй Poшнин;550876;U kostela;и.p.;28;;;35601;864687.27;1013628.42;2013-12-05T00:00:00
20940483;560464;Krбlovskй Poшнин;;;;;72681;Krбlovskй Poшнин;550876;U kostela;и.p.;31;;;35601;864756.49;1013643.76;2013-12-05T00:00:00
20940505;560464;Krбlovskй Poшнин;;;;;72681;Krбlovskй Poшнин;550817;Dlouhб;и.p.;35;;;35601;864715.33;1013566.94;2013-12-05T00:00:00
20940513;560464;Krбlovskй Poшнин;;;;;72681;Krбlovskй Poшнин;550876;U kostela;и.p.;36;;;35601;864616.36;1013644.37;2013-12-05T00:00:00
20940521;560464;Krбlovskй Poшнин;;;;;72681;Krбlovskй Poшнин;550833;Lesnн;и.p.;37;;;35601;863930.05;1013137.62;2013-12-05T00:00:00
20940530;560464;Krбlovskй Poшнин;;;;;72681;Krбlovskй Poшнин;550825;Lбzeтskб;и.p.;42;;;35601;864185.85;1012931.94;2013-12-05T00:00:00
20940548;560464;Krбlovskй Poшнин;;;;;72681;Krбlovskй Poшнин;550817;Dlouhб;и.p.;43;;;35601;864166.04;1012870.79;2013-12-05T00:00:00
