Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;Инslo domovnн;Инslo orientaиnн;Znak инsla orientaиnнho;PSИ;Souшadnice Y;Souшadnice X;Platн Od
10558705;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;1;;;79857;564462.47;1122877.46;2013-12-04T00:00:00
10558713;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;2;;;79857;564460.88;1122862.67;2013-12-04T00:00:00
10558721;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;3;;;79857;564456.48;1122814.54;2013-12-04T00:00:00
10558730;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;4;;;79857;564453.88;1122806.90;2013-12-04T00:00:00
10558748;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;5;;;79857;564456.10;1122795.73;2013-12-04T00:00:00
10558756;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;6;;;79857;564466.72;1122782.60;2013-12-04T00:00:00
10558764;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;7;;;79857;564474.82;1122770.05;2018-10-15T00:00:00
10558772;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;8;;;79857;564510.67;1122766.14;2013-12-04T00:00:00
10558781;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;9;;;79857;564515.83;1122749.24;2013-12-04T00:00:00
10558799;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;10;;;79857;564519.70;1122739.88;2013-12-04T00:00:00
10558802;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;11;;;79857;564518.30;1122723.42;2013-12-04T00:00:00
10558811;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;14;;;79857;564530.95;1122715.84;2013-12-04T00:00:00
10558829;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;15;;;79857;564549.74;1122712.47;2013-12-04T00:00:00
10558837;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;17;;;79857;564568.34;1122690.68;2013-12-04T00:00:00
10558845;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;18;;;79857;564571.08;1122713.93;2013-12-04T00:00:00
10558861;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;21;;;79857;564585.06;1122784.24;2013-12-04T00:00:00
10558870;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;22;;;79857;564589.19;1122789.78;2013-12-04T00:00:00
10558888;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;23;;;79857;564595.74;1122795.20;2013-12-04T00:00:00
10558896;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;25;;;79857;564613.16;1122815.00;2013-12-04T00:00:00
10558900;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;26;;;79857;564611.86;1122788.85;2013-12-04T00:00:00
10558918;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;27;;;79857;564592.87;1122748.95;2013-12-04T00:00:00
10558926;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;28;;;79857;564599.40;1122732.93;2013-12-04T00:00:00
10558942;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;30;;;79857;564585.56;1122710.26;2013-12-04T00:00:00
10558951;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;31;;;79857;564598.09;1122706.21;2013-12-04T00:00:00
10558969;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;32;;;79857;564607.75;1122704.51;2013-12-04T00:00:00
10558977;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;33;;;79857;564629.43;1122702.47;2013-12-04T00:00:00
10558985;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;34;;;79857;564639.39;1122697.70;2013-12-04T00:00:00
10558993;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;35;;;79857;564653.65;1122691.10;2013-12-04T00:00:00
10559001;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;36;;;79857;564660.74;1122683.50;2019-10-07T00:00:00
10559019;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;37;;;79857;564693.12;1122671.02;2013-12-04T00:00:00
10559027;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;38;;;79857;564727.96;1122661.86;2013-12-04T00:00:00
10559035;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;39;;;79857;564741.29;1122648.11;2013-12-04T00:00:00
10559043;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;40;;;79857;564757.50;1122640.04;2013-12-04T00:00:00
10559051;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;41;;;79857;564783.10;1122652.18;2013-12-04T00:00:00
10559060;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;42;;;79857;564781.81;1122631.88;2013-12-04T00:00:00
10559078;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;43;;;79857;564794.48;1122626.52;2013-12-04T00:00:00
10559086;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;44;;;79857;564808.00;1122618.12;2013-12-04T00:00:00
10559094;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;45;;;79857;564819.78;1122614.86;2013-12-04T00:00:00
10559108;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;46;;;79857;564876.47;1122593.15;2013-12-04T00:00:00
10559116;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;47;;;79857;564885.02;1122589.22;2013-12-04T00:00:00
10559124;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;48;;;79857;564895.15;1122589.12;2013-12-04T00:00:00
10559132;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;49;;;79857;564911.32;1122591.25;2013-12-04T00:00:00
10559141;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;50;;;79857;564919.09;1122591.28;2013-12-04T00:00:00
10559159;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;51;;;79857;564926.70;1122593.22;2013-12-04T00:00:00
10559167;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;52;;;79857;564944.37;1122593.60;2013-12-04T00:00:00
10559175;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;53;;;79857;564928.94;1122603.50;2013-12-04T00:00:00
10559183;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;54;;;79857;564910.10;1122604.93;2013-12-04T00:00:00
10559191;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;55;;;79857;564863.42;1122619.24;2013-12-04T00:00:00
10559205;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;56;;;79857;564842.67;1122635.27;2023-01-12T00:00:00
10559221;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;58;;;79857;564818.47;1122663.35;2024-10-24T00:00:00
10559230;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;59;;;79857;564831.70;1122673.42;2013-12-04T00:00:00
10559248;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;60;;;79857;564838.08;1122668.74;2013-12-04T00:00:00
10559256;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;61;;;79857;564848.91;1122656.64;2013-12-04T00:00:00
10559264;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;62;;;79857;564855.88;1122647.47;2013-12-04T00:00:00
10559272;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;63;;;79857;564868.93;1122641.87;2013-12-04T00:00:00
10559281;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;64;;;79857;564873.60;1122633.42;2013-12-04T00:00:00
10559299;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;65;;;79857;564887.81;1122639.18;2013-12-04T00:00:00
10559302;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;66;;;79857;564910.63;1122623.59;2013-12-04T00:00:00
10559311;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;67;;;79857;564926.08;1122626.83;2013-12-04T00:00:00
10559329;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;68;;;79857;564930.47;1122623.01;2013-12-04T00:00:00
10559337;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;69;;;79857;564936.41;1122619.95;2013-12-04T00:00:00
10559345;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;70;;;79857;564955.34;1122616.05;2013-12-04T00:00:00
10559353;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;71;;;79857;564987.37;1122628.36;2013-12-04T00:00:00
10559361;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;72;;;79857;564979.83;1122586.47;2018-05-22T00:00:00
10559370;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;74;;;79857;564990.15;1122573.52;2013-12-04T00:00:00
10559388;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;75;;;79857;565016.52;1122581.21;2013-12-04T00:00:00
10559396;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;76;;;79857;565034.94;1122571.83;2013-12-04T00:00:00
10559400;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;77;;;79857;565044.45;1122582.81;2013-12-04T00:00:00
10559418;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;78;;;79857;565048.43;1122589.90;2013-12-04T00:00:00
10559434;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;80;;;79857;565093.48;1122634.24;2013-12-04T00:00:00
10559442;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;81;;;79857;565106.86;1122642.48;2013-12-04T00:00:00
10559451;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;82;;;79857;565122.40;1122651.78;2013-12-04T00:00:00
10559469;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;83;;;79857;565213.84;1122734.72;2013-12-04T00:00:00
10559477;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;84;;;79857;565282.47;1122756.00;2024-06-20T00:00:00
10559485;589870;Pмnинn;;;;;119202;Pмnинn;;;и.p.;85;;;79857;565280.71;1122696.94;2013-12-04T00:00:00
