KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
2174120;547280;Suchdol nad LuûnicÌ;;;;;7269;Bor;;;Ë.p.;1;;;37806;732162.40;1179507.47;2019-08-05T00:00:00
2174138;547280;Suchdol nad LuûnicÌ;;;;;7269;Bor;;;Ë.p.;2;;;37806;732194.06;1179539.38;2013-12-04T00:00:00
2174146;547280;Suchdol nad LuûnicÌ;;;;;7269;Bor;;;Ë.p.;3;;;37806;732223.25;1179565.25;2013-12-04T00:00:00
2174154;547280;Suchdol nad LuûnicÌ;;;;;7269;Bor;;;Ë.p.;4;;;37806;732231.81;1179583.13;2013-12-04T00:00:00
2174162;547280;Suchdol nad LuûnicÌ;;;;;7269;Bor;;;Ë.p.;5;;;37806;732250.19;1179621.00;2013-12-04T00:00:00
2174171;547280;Suchdol nad LuûnicÌ;;;;;7269;Bor;;;Ë.p.;6;;;37806;732398.38;1179830.25;2013-12-04T00:00:00
2174189;547280;Suchdol nad LuûnicÌ;;;;;7269;Bor;;;Ë.p.;7;;;37806;732285.13;1179561.63;2013-12-04T00:00:00
2174197;547280;Suchdol nad LuûnicÌ;;;;;7269;Bor;;;Ë.p.;8;;;37806;732298.85;1179542.48;2022-10-22T00:00:00
2174201;547280;Suchdol nad LuûnicÌ;;;;;7269;Bor;;;Ë.p.;9;;;37806;732280.69;1179492.25;2013-12-04T00:00:00
2174219;547280;Suchdol nad LuûnicÌ;;;;;7269;Bor;;;Ë.p.;10;;;37806;732340.94;1179525.50;2013-12-04T00:00:00
2174227;547280;Suchdol nad LuûnicÌ;;;;;7269;Bor;;;Ë.p.;11;;;37806;732373.68;1179484.98;2022-10-22T00:00:00
2174235;547280;Suchdol nad LuûnicÌ;;;;;7269;Bor;;;Ë.p.;12;;;37806;732425.06;1179430.00;2013-12-04T00:00:00
2174243;547280;Suchdol nad LuûnicÌ;;;;;7269;Bor;;;Ë.p.;13;;;37806;732381.40;1179468.34;2022-10-22T00:00:00
