Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
24663590;583847;Sentice;;;;;147583;Sentice;;;и.p.;1;;;66603;608332.35;1146565.49;2013-12-04T00:00:00
24663603;583847;Sentice;;;;;147583;Sentice;;;и.p.;2;;;66603;608372.43;1146541.63;2013-12-04T00:00:00
24663611;583847;Sentice;;;;;147583;Sentice;;;и.p.;3;;;66603;608425.67;1146618.61;2013-12-04T00:00:00
24663620;583847;Sentice;;;;;147583;Sentice;;;и.p.;4;;;66603;608443.31;1146638.95;2013-12-04T00:00:00
24663638;583847;Sentice;;;;;147583;Sentice;;;и.p.;5;;;66603;608484.10;1146691.89;2013-12-04T00:00:00
24663646;583847;Sentice;;;;;147583;Sentice;;;и.p.;6;;;66603;608503.10;1146706.14;2013-12-04T00:00:00
24663654;583847;Sentice;;;;;147583;Sentice;;;и.p.;7;;;66603;608545.28;1146718.36;2013-12-04T00:00:00
24663662;583847;Sentice;;;;;147583;Sentice;;;и.p.;8;;;66603;608564.53;1146724.55;2013-12-04T00:00:00
24663671;583847;Sentice;;;;;147583;Sentice;;;и.p.;9;;;66603;608574.33;1146737.35;2013-12-04T00:00:00
24663689;583847;Sentice;;;;;147583;Sentice;;;и.p.;10;;;66603;608552.97;1146760.05;2013-12-04T00:00:00
24663697;583847;Sentice;;;;;147583;Sentice;;;и.p.;11;;;66603;608668.47;1146847.66;2013-12-04T00:00:00
24663701;583847;Sentice;;;;;147583;Sentice;;;и.p.;12;;;66603;608691.17;1146841.33;2013-12-04T00:00:00
24663719;583847;Sentice;;;;;147583;Sentice;;;и.p.;13;;;66603;608681.06;1146859.11;2013-12-04T00:00:00
24663727;583847;Sentice;;;;;147583;Sentice;;;и.p.;14;;;66603;608676.57;1146879.24;2013-12-04T00:00:00
24663735;583847;Sentice;;;;;147583;Sentice;;;и.p.;15;;;66603;608695.19;1146922.16;2013-12-04T00:00:00
24663751;583847;Sentice;;;;;147583;Sentice;;;и.p.;17;;;66603;608645.81;1146995.31;2013-12-04T00:00:00
24663760;583847;Sentice;;;;;147583;Sentice;;;и.p.;18;;;66603;608616.54;1146966.23;2013-12-04T00:00:00
24663778;583847;Sentice;;;;;147583;Sentice;;;и.p.;19;;;66603;608592.10;1146924.45;2013-12-04T00:00:00
24663786;583847;Sentice;;;;;147583;Sentice;;;и.p.;20;;;66603;608574.50;1146894.40;2013-12-04T00:00:00
24663794;583847;Sentice;;;;;147583;Sentice;;;и.p.;21;;;66603;608529.31;1146799.60;2013-12-04T00:00:00
24663808;583847;Sentice;;;;;147583;Sentice;;;и.p.;22;;;66603;608515.97;1146747.94;2013-12-04T00:00:00
24663816;583847;Sentice;;;;;147583;Sentice;;;и.p.;23;;;66603;608502.53;1146739.57;2020-11-19T00:00:00
24663824;583847;Sentice;;;;;147583;Sentice;;;и.p.;24;;;66603;608456.20;1146711.51;2013-12-04T00:00:00
24663832;583847;Sentice;;;;;147583;Sentice;;;и.p.;25;;;66603;608442.00;1146694.98;2013-12-04T00:00:00
24663841;583847;Sentice;;;;;147583;Sentice;;;и.p.;26;;;66603;608430.08;1146664.47;2013-12-04T00:00:00
24663859;583847;Sentice;;;;;147583;Sentice;;;и.p.;27;;;66603;608418.93;1146655.93;2013-12-04T00:00:00
24663867;583847;Sentice;;;;;147583;Sentice;;;и.p.;28;;;66603;608403.54;1146642.31;2013-12-04T00:00:00
24663875;583847;Sentice;;;;;147583;Sentice;;;и.p.;30;;;66603;608365.79;1146611.77;2013-12-04T00:00:00
24663883;583847;Sentice;;;;;147583;Sentice;;;и.p.;31;;;66603;608298.65;1146580.24;2013-12-04T00:00:00
24663905;583847;Sentice;;;;;147583;Sentice;;;и.p.;33;;;66603;607925.14;1146324.61;2013-12-04T00:00:00
24663913;583847;Sentice;;;;;147583;Sentice;;;и.p.;34;;;66603;608292.19;1146723.90;2013-12-04T00:00:00
24663921;583847;Sentice;;;;;147583;Sentice;;;и.p.;36;;;66603;608553.44;1146836.22;2013-12-04T00:00:00
24663930;583847;Sentice;;;;;147583;Sentice;;;и.p.;37;;;66603;608653.20;1147055.38;2023-06-13T00:00:00
24663948;583847;Sentice;;;;;147583;Sentice;;;и.p.;38;;;66603;608472.20;1146722.77;2013-12-04T00:00:00
24663956;583847;Sentice;;;;;147583;Sentice;;;и.p.;39;;;66603;608644.55;1146882.80;2013-12-04T00:00:00
24663964;583847;Sentice;;;;;147583;Sentice;;;и.p.;40;;;66603;608630.83;1146917.12;2013-12-04T00:00:00
24663972;583847;Sentice;;;;;147583;Sentice;;;и.p.;41;;;66603;608656.42;1146871.49;2013-12-04T00:00:00
24663981;583847;Sentice;;;;;147583;Sentice;;;и.p.;42;;;66603;608346.64;1146440.01;2013-12-04T00:00:00
24663999;583847;Sentice;;;;;147583;Sentice;;;и.p.;43;;;66603;608447.62;1146481.54;2013-12-04T00:00:00
24664006;583847;Sentice;;;;;147583;Sentice;;;и.p.;44;;;66603;608275.84;1146368.43;2013-12-04T00:00:00
24664014;583847;Sentice;;;;;147583;Sentice;;;и.p.;45;;;66603;608366.04;1146405.80;2013-12-04T00:00:00
24664022;583847;Sentice;;;;;147583;Sentice;;;и.p.;46;;;66603;608662.01;1146906.08;2013-12-04T00:00:00
24664031;583847;Sentice;;;;;147583;Sentice;;;и.p.;47;;;66603;608334.54;1146374.34;2013-12-04T00:00:00
24664049;583847;Sentice;;;;;147583;Sentice;;;и.p.;48;;;66603;608539.72;1146780.20;2013-12-04T00:00:00
24664057;583847;Sentice;;;;;147583;Sentice;;;и.p.;49;;;66603;608624.96;1147015.96;2013-12-04T00:00:00
24664065;583847;Sentice;;;;;147583;Sentice;;;и.p.;50;;;66603;608662.29;1147075.17;2013-12-04T00:00:00
24664073;583847;Sentice;;;;;147583;Sentice;;;и.p.;51;;;66603;608618.09;1146929.78;2013-12-04T00:00:00
24664081;583847;Sentice;;;;;147583;Sentice;;;и.p.;52;;;66603;608650.68;1147021.22;2013-12-04T00:00:00
24664090;583847;Sentice;;;;;147583;Sentice;;;и.p.;53;;;66603;608681.78;1146907.99;2013-12-04T00:00:00
24664103;583847;Sentice;;;;;147583;Sentice;;;и.p.;54;;;66603;608613.81;1146988.72;2013-12-04T00:00:00
24664111;583847;Sentice;;;;;147583;Sentice;;;и.p.;55;;;66603;608385.33;1146626.86;2013-12-04T00:00:00
24664120;583847;Sentice;;;;;147583;Sentice;;;и.p.;56;;;66603;608326.96;1146594.90;2013-12-04T00:00:00
24664138;583847;Sentice;;;;;147583;Sentice;;;и.p.;57;;;66603;608578.24;1146908.01;2013-12-04T00:00:00
24664146;583847;Sentice;;;;;147583;Sentice;;;и.p.;58;;;66603;608609.43;1146979.92;2013-12-04T00:00:00
24664154;583847;Sentice;;;;;147583;Sentice;;;и.p.;59;;;66603;608609.57;1146877.67;2013-12-04T00:00:00
24664162;583847;Sentice;;;;;147583;Sentice;;;и.p.;60;;;66603;608512.86;1146537.18;2013-12-04T00:00:00
24664171;583847;Sentice;;;;;147583;Sentice;;;и.p.;61;;;66603;608684.43;1146946.00;2013-12-04T00:00:00
24664189;583847;Sentice;;;;;147583;Sentice;;;и.p.;62;;;66603;608673.22;1146937.41;2013-12-04T00:00:00
24664197;583847;Sentice;;;;;147583;Sentice;;;и.p.;63;;;66603;608599.65;1146934.52;2013-12-04T00:00:00
24664219;583847;Sentice;;;;;147583;Sentice;;;и.p.;65;;;66603;608675.30;1146868.04;2013-12-04T00:00:00
24664227;583847;Sentice;;;;;147583;Sentice;;;и.p.;66;;;66603;608619.36;1146998.07;2013-12-04T00:00:00
24664235;583847;Sentice;;;;;147583;Sentice;;;и.p.;67;;;66603;608285.89;1146572.62;2013-12-04T00:00:00
24664243;583847;Sentice;;;;;147583;Sentice;;;и.p.;68;;;66603;608592.02;1146793.68;2024-10-10T00:00:00
24664251;583847;Sentice;;;;;147583;Sentice;;;и.p.;69;;;66603;608766.10;1146736.02;2013-12-04T00:00:00
24664260;583847;Sentice;;;;;147583;Sentice;;;и.p.;70;;;66603;608567.50;1146868.08;2013-12-04T00:00:00
24664278;583847;Sentice;;;;;147583;Sentice;;;и.p.;71;;;66603;608399.56;1146591.28;2013-12-04T00:00:00
24664286;583847;Sentice;;;;;147583;Sentice;;;и.p.;72;;;66603;608652.85;1147039.28;2013-12-04T00:00:00
24664294;583847;Sentice;;;;;147583;Sentice;;;и.p.;73;;;66603;608452.26;1146653.39;2013-12-04T00:00:00
24664308;583847;Sentice;;;;;147583;Sentice;;;и.p.;74;;;66603;608562.59;1146747.74;2013-12-04T00:00:00
24664316;583847;Sentice;;;;;147583;Sentice;;;и.p.;75;;;66603;608379.16;1146563.67;2017-03-15T00:00:00
24664324;583847;Sentice;;;;;147583;Sentice;;;и.p.;76;;;66603;609873.86;1148709.86;2013-12-04T00:00:00
24664332;583847;Sentice;;;;;147583;Sentice;;;и.p.;77;;;66603;608594.66;1146864.68;2013-12-04T00:00:00
24664341;583847;Sentice;;;;;147583;Sentice;;;и.p.;78;;;66603;608459.45;1146668.64;2013-12-04T00:00:00
24664359;583847;Sentice;;;;;147583;Sentice;;;и.p.;79;;;66603;608591.48;1146827.36;2013-12-04T00:00:00
24664375;583847;Sentice;;;;;147583;Sentice;;;и.p.;81;;;66603;608474.00;1146678.63;2013-12-04T00:00:00
24664383;583847;Sentice;;;;;147583;Sentice;;;и.p.;82;;;66603;608569.08;1146780.98;2013-12-04T00:00:00
24664391;583847;Sentice;;;;;147583;Sentice;;;и.p.;83;;;66603;608651.42;1147008.87;2013-12-04T00:00:00
24664405;583847;Sentice;;;;;147583;Sentice;;;и.p.;84;;;66603;608594.59;1146900.90;2013-12-04T00:00:00
24664413;583847;Sentice;;;;;147583;Sentice;;;и.p.;85;;;66603;608616.72;1146791.58;2013-12-04T00:00:00
24664421;583847;Sentice;;;;;147583;Sentice;;;и.p.;86;;;66603;608435.43;1146477.76;2013-12-04T00:00:00
24664430;583847;Sentice;;;;;147583;Sentice;;;и.p.;87;;;66603;608440.13;1146499.66;2013-12-04T00:00:00
24664448;583847;Sentice;;;;;147583;Sentice;;;и.p.;88;;;66603;608637.15;1146811.64;2013-12-04T00:00:00
24664456;583847;Sentice;;;;;147583;Sentice;;;и.p.;89;;;66603;608646.23;1146979.18;2013-12-04T00:00:00
24664464;583847;Sentice;;;;;147583;Sentice;;;и.p.;90;;;66603;608098.88;1146477.66;2013-12-04T00:00:00
24664472;583847;Sentice;;;;;147583;Sentice;;;и.p.;91;;;66603;608157.85;1146509.66;2013-12-04T00:00:00
24664481;583847;Sentice;;;;;147583;Sentice;;;и.p.;92;;;66603;608707.74;1147054.60;2013-12-04T00:00:00
24664499;583847;Sentice;;;;;147583;Sentice;;;и.p.;93;;;66603;608085.02;1146428.09;2013-12-04T00:00:00
24664502;583847;Sentice;;;;;147583;Sentice;;;и.p.;94;;;66603;608629.34;1147034.30;2013-12-04T00:00:00
24664511;583847;Sentice;;;;;147583;Sentice;;;и.p.;95;;;66603;608539.73;1146823.71;2013-12-04T00:00:00
24664529;583847;Sentice;;;;;147583;Sentice;;;и.p.;96;;;66603;608702.41;1146801.90;2013-12-04T00:00:00
24664537;583847;Sentice;;;;;147583;Sentice;;;и.p.;97;;;66603;608623.25;1146808.50;2013-12-04T00:00:00
24664545;583847;Sentice;;;;;147583;Sentice;;;и.p.;98;;;66603;608173.21;1146489.98;2013-12-04T00:00:00
24664553;583847;Sentice;;;;;147583;Sentice;;;и.p.;99;;;66603;608172.87;1146656.96;2013-12-04T00:00:00
24664561;583847;Sentice;;;;;147583;Sentice;;;и.p.;100;;;66603;608083.63;1146464.77;2013-12-04T00:00:00
24664570;583847;Sentice;;;;;147583;Sentice;;;и.p.;101;;;66603;608652.03;1146814.08;2013-12-04T00:00:00
24664588;583847;Sentice;;;;;147583;Sentice;;;и.p.;102;;;66603;608072.46;1146411.92;2013-12-04T00:00:00
24664596;583847;Sentice;;;;;147583;Sentice;;;и.p.;103;;;66603;608663.73;1146819.06;2013-12-04T00:00:00
24664600;583847;Sentice;;;;;147583;Sentice;;;и.p.;104;;;66603;608027.85;1146394.49;2013-12-04T00:00:00
24664618;583847;Sentice;;;;;147583;Sentice;;;и.p.;105;;;66603;608378.31;1146579.57;2013-12-04T00:00:00
24664626;583847;Sentice;;;;;147583;Sentice;;;и.p.;106;;;66603;608420.29;1146465.69;2013-12-04T00:00:00
