Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;Инslo domovnн;Инslo orientaиnн;Znak инsla orientaиnнho;PSИ;Souшadnice Y;Souшadnice X;Platн Od
2550105;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;1;;;29477;717622.75;1023743.13;2013-12-01T00:00:00
2550121;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;3;;;29477;717613.13;1023652.00;2013-12-01T00:00:00
2550130;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;4;;;29477;717584.33;1023645.73;2022-10-28T00:00:00
2550148;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;5;;;29477;717584.50;1023621.63;2013-12-01T00:00:00
2550156;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;6;;;29477;717597.94;1023582.24;2013-12-01T00:00:00
2550164;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;7;;;29477;717573.18;1023566.00;2023-11-15T00:00:00
2550172;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;8;;;29477;717583.19;1023527.56;2013-12-01T00:00:00
2550181;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;9;;;29477;717601.13;1023512.52;2020-08-10T00:00:00
2550199;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;10;;;29477;717598.51;1023496.35;2020-03-30T00:00:00
2550202;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;11;;;29477;717626.81;1023516.44;2013-12-01T00:00:00
2550211;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;12;;;29477;717600.62;1023448.11;2016-07-27T00:00:00
2550229;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;13;;;29477;717572.88;1023469.75;2013-12-01T00:00:00
2550237;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;14;;;29477;717556.31;1023483.88;2013-12-01T00:00:00
2550245;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;15;;;29477;717498.50;1023498.50;2013-12-01T00:00:00
2550253;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;16;;;29477;717466.40;1023489.48;2024-02-12T00:00:00
2550261;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;17;;;29477;717410.95;1023521.41;2024-03-13T00:00:00
2550270;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;18;;;29477;717376.32;1023539.85;2022-06-15T00:00:00
2550288;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;19;;;29477;717359.22;1023550.85;2024-01-18T00:00:00
2550296;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;20;;;29477;717344.00;1023623.81;2013-12-01T00:00:00
2550300;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;21;;;29477;717537.31;1023521.00;2013-12-01T00:00:00
2550318;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;22;;;29477;717419.88;1023543.56;2013-12-01T00:00:00
2550326;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;23;;;29477;717417.31;1023617.06;2013-12-01T00:00:00
2550334;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;24;;;29477;717446.47;1023567.59;2024-01-18T00:00:00
2550342;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;25;;;29477;717490.38;1023530.81;2013-12-01T00:00:00
2550351;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;26;;;29477;717516.03;1023525.56;2013-12-01T00:00:00
2550369;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;27;;;29477;717549.40;1023540.07;2024-01-04T00:00:00
2550385;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;29;;;29477;717538.14;1023632.21;2024-05-10T00:00:00
2550393;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;30;;;29477;717524.20;1023631.90;2024-07-18T00:00:00
2550407;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;31;;;29477;717509.20;1023641.68;2023-09-13T00:00:00
2550423;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;33;;;29477;717472.63;1023646.38;2013-12-01T00:00:00
2550431;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;34;;;29477;717458.92;1023663.08;2024-02-16T00:00:00
2550440;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;35;;;29477;717428.13;1023674.19;2013-12-01T00:00:00
2550458;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;36;;;29477;717378.83;1023686.29;2024-01-18T00:00:00
2550466;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;37;;;29477;717343.81;1023679.38;2013-12-01T00:00:00
2550474;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;38;;;29477;717262.09;1023666.71;2024-02-15T00:00:00
2550482;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;39;;;29477;717250.81;1023647.71;2023-12-05T00:00:00
2550491;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;40;;;29477;717216.69;1023662.63;2013-12-01T00:00:00
2550504;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;41;;;29477;717202.42;1023690.46;2013-12-01T00:00:00
2550512;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;42;;;29477;717654.25;1023531.31;2013-12-01T00:00:00
2550521;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;43;;;29477;717375.44;1023713.81;2023-12-21T00:00:00
2550539;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;44;;;29477;717658.31;1023554.44;2013-12-01T00:00:00
2550547;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;45;;;29477;717452.31;1023708.25;2013-12-01T00:00:00
2550555;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;46;;;29477;717505.88;1023484.69;2013-12-01T00:00:00
2550563;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;47;;;29477;717491.75;1023784.56;2013-12-01T00:00:00
2550571;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;48;;;29477;717504.38;1023718.94;2013-12-01T00:00:00
2550580;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;49;;;29477;717527.81;1023732.75;2013-12-01T00:00:00
2550598;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;50;;;29477;717540.00;1023687.19;2013-12-01T00:00:00
2550601;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;51;;;29477;717555.03;1023723.38;2022-10-28T00:00:00
2550610;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;52;;;29477;717518.44;1023856.56;2013-12-01T00:00:00
2550628;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;53;;;29477;717476.00;1023844.06;2013-12-01T00:00:00
2550636;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;54;;;29477;717632.40;1023783.61;2022-10-28T00:00:00
2550644;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;55;;;29477;717591.06;1023790.13;2023-10-09T00:00:00
2550652;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;56;;;29477;717718.00;1023932.00;2013-12-01T00:00:00
2550661;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;57;;;29477;717630.88;1023480.06;2013-12-01T00:00:00
2550679;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;58;;;29477;717375.06;1023639.44;2013-12-01T00:00:00
2550687;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;59;;;29477;717468.45;1023522.69;2022-10-28T00:00:00
2550695;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;60;;;29477;717542.42;1023790.69;2022-10-28T00:00:00
2550709;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;61;;;29477;717392.25;1023563.29;2023-11-20T00:00:00
2550717;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;62;;;29477;717198.50;1023630.63;2013-12-01T00:00:00
2550725;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;63;;;29477;717134.29;1023594.42;2016-03-03T00:00:00
2550733;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;64;;;29477;717611.01;1023470.75;2022-04-21T00:00:00
2550741;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;65;;;29477;717776.13;1023423.31;2013-12-01T00:00:00
2550750;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;66;;;29477;717677.69;1023458.63;2013-12-01T00:00:00
2550768;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;67;;;29477;717295.38;1023720.38;2013-12-01T00:00:00
2550776;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;68;;;29477;717609.83;1023807.34;2019-06-24T00:00:00
2550784;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;69;;;29477;717581.82;1023434.70;2023-07-27T00:00:00
2550792;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;70;;;29477;717334.19;1023685.88;2013-12-01T00:00:00
2550814;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;72;;;29477;717345.84;1023559.83;2022-06-15T00:00:00
2550831;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;74;;;29477;717109.25;1023561.19;2013-12-01T00:00:00
2550849;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;75;;;29477;717323.39;1023583.42;2023-11-08T00:00:00
2550857;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;76;;;29477;717420.94;1023500.94;2013-12-01T00:00:00
2550865;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;77;;;29477;717623.34;1023822.98;2023-11-13T00:00:00
2550873;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;78;;;29477;717263.63;1023722.00;2013-12-01T00:00:00
2550881;565644;Meиeшнћ;;;;;92398;Meиeшнћ;;;и.p.;79;;;29477;717304.87;1023676.96;2022-10-28T00:00:00
