KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
1204548;537993;Vyk·Ú;;;;;187551;Vyk·Ú;;;Ë.p.;1;;;28915;714085.94;1043611.06;2013-12-01T00:00:00
1204556;537993;Vyk·Ú;;;;;187551;Vyk·Ú;;;Ë.p.;2;;;28915;714262.00;1043453.94;2013-12-01T00:00:00
1204564;537993;Vyk·Ú;;;;;187551;Vyk·Ú;;;Ë.p.;3;;;28915;714239.75;1043468.75;2013-12-01T00:00:00
1204572;537993;Vyk·Ú;;;;;187551;Vyk·Ú;;;Ë.p.;4;;;28915;714320.38;1043154.00;2013-12-01T00:00:00
1204581;537993;Vyk·Ú;;;;;187551;Vyk·Ú;;;Ë.p.;5;;;28915;714179.69;1043480.25;2013-12-01T00:00:00
1204599;537993;Vyk·Ú;;;;;187551;Vyk·Ú;;;Ë.p.;6;;;28915;714150.06;1043414.81;2013-12-01T00:00:00
1204602;537993;Vyk·Ú;;;;;187551;Vyk·Ú;;;Ë.p.;7;;;28915;714198.19;1043426.38;2013-12-01T00:00:00
1204611;537993;Vyk·Ú;;;;;187551;Vyk·Ú;;;Ë.p.;8;;;28915;714212.63;1043416.88;2013-12-01T00:00:00
1204629;537993;Vyk·Ú;;;;;187551;Vyk·Ú;;;Ë.p.;9;;;28915;714231.56;1043406.19;2013-12-01T00:00:00
1204637;537993;Vyk·Ú;;;;;187551;Vyk·Ú;;;Ë.p.;10;;;28915;714261.56;1043418.94;2013-12-01T00:00:00
1204645;537993;Vyk·Ú;;;;;187551;Vyk·Ú;;;Ë.p.;11;;;28915;714265.69;1043277.44;2013-12-01T00:00:00
1204653;537993;Vyk·Ú;;;;;187551;Vyk·Ú;;;Ë.p.;12;;;28915;714539.25;1043098.88;2013-12-01T00:00:00
