Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;Инslo domovnн;Инslo orientaиnн;Znak инsla orientaиnнho;PSИ;Souшadnice Y;Souшadnice X;Platн Od
18717187;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;1;;;67401;649895.28;1155321.59;2023-11-01T00:00:00
18717195;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;2;;;67401;649908.69;1155280.88;2013-12-07T00:00:00
18717209;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;3;;;67401;649915.19;1155337.25;2013-12-07T00:00:00
18717217;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;4;;;67401;649937.13;1155310.50;2013-12-07T00:00:00
18717225;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;5;;;67401;649961.56;1155292.00;2013-12-07T00:00:00
18717233;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;6;;;67401;649996.88;1155275.13;2013-12-07T00:00:00
18717241;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;7;;;67401;650023.13;1155269.38;2013-12-07T00:00:00
18717250;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;8;;;67401;650069.56;1155226.25;2013-12-07T00:00:00
18717268;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;9;;;67401;650092.88;1155240.56;2013-12-07T00:00:00
18717276;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;10;;;67401;650088.63;1155181.25;2013-12-07T00:00:00
18717284;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;11;;;67401;650195.13;1155182.13;2013-12-07T00:00:00
18717292;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;12;;;67401;650155.75;1155287.38;2013-12-07T00:00:00
18717306;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;13;;;67401;650082.94;1155311.75;2013-12-07T00:00:00
18717314;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;14;;;67401;650090.69;1155347.13;2013-12-07T00:00:00
18717322;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;15;;;67401;650058.13;1155335.00;2013-12-07T00:00:00
18717331;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;16;;;67401;650043.75;1155333.88;2013-12-07T00:00:00
18717349;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;17;;;67401;650043.50;1155382.38;2013-12-07T00:00:00
18717357;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;18;;;67401;650004.63;1155322.25;2013-12-07T00:00:00
18717365;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;19;;;67401;650014.75;1155358.25;2013-12-07T00:00:00
18717373;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;20;;;67401;649969.88;1155382.38;2013-12-07T00:00:00
18717381;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;21;;;67401;649900.31;1155389.25;2013-12-07T00:00:00
18717390;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;22;;;67401;649925.63;1155372.00;2013-12-07T00:00:00
18717403;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;23;;;67401;649965.31;1155338.13;2013-12-07T00:00:00
18717411;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;24;;;67401;649410.06;1155728.88;2013-12-07T00:00:00
18717420;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;25;;;67401;649379.13;1155987.75;2013-12-07T00:00:00
18717438;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;26;;;67401;650069.00;1155294.00;2013-12-07T00:00:00
18717446;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;27;;;67401;650074.76;1155261.35;2025-11-05T00:00:00
18717454;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;28;;;67401;649959.69;1155260.38;2013-12-07T00:00:00
18717462;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;29;;;67401;649424.63;1155763.00;2013-12-07T00:00:00
18717471;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;30;;;67401;649493.38;1155737.20;2013-12-07T00:00:00
18717489;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;31;;;67401;649885.13;1155423.88;2013-12-07T00:00:00
18717497;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;32;;;67401;649468.06;1155764.75;2013-12-07T00:00:00
18717501;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;33;;;67401;649854.81;1155397.13;2013-12-07T00:00:00
18717519;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;34;;;67401;650102.75;1155308.38;2013-12-07T00:00:00
18717527;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;35;;;67401;650192.00;1155111.00;2013-12-07T00:00:00
18717535;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;36;;;67401;649856.93;1155408.29;2019-11-19T00:00:00
18717543;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;37;;;67401;649938.81;1155347.63;2013-12-07T00:00:00
18717551;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;38;;;67401;649992.31;1155372.00;2013-12-07T00:00:00
18717560;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;39;;;67401;650185.31;1155154.88;2013-12-07T00:00:00
18717578;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;40;;;67401;649873.44;1155368.50;2013-12-07T00:00:00
18717586;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;41;;;67401;649914.69;1155378.13;2013-12-07T00:00:00
18717594;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;42;;;67401;649859.69;1155380.75;2013-12-07T00:00:00
18717608;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;43;;;67401;649833.44;1155428.38;2013-12-07T00:00:00
18717616;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;44;;;67401;650201.88;1155065.75;2013-12-07T00:00:00
18717624;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;45;;;67401;649412.00;1155777.13;2013-12-07T00:00:00
18717632;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;46;;;67401;649404.63;1155812.88;2013-12-07T00:00:00
18717641;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;47;;;67401;649958.38;1155384.75;2013-12-07T00:00:00
18717659;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;48;;;67401;650472.75;1154667.13;2013-12-07T00:00:00
18717667;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;49;;;67401;649938.25;1155399.00;2013-12-07T00:00:00
18717675;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;50;;;67401;649853.88;1155437.63;2013-12-07T00:00:00
18717683;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;51;;;67401;649818.13;1155443.13;2013-12-07T00:00:00
18717691;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;52;;;67401;649809.56;1155452.50;2013-12-07T00:00:00
18717705;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;53;;;67401;649803.20;1155464.87;2019-11-06T00:00:00
18717713;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;54;;;67401;649788.69;1155472.75;2013-12-07T00:00:00
18717721;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;55;;;67401;649817.88;1155476.13;2013-12-07T00:00:00
18717730;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;56;;;67401;649510.94;1155704.75;2013-12-07T00:00:00
18717748;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;57;;;67401;649828.06;1155464.75;2013-12-07T00:00:00
18717756;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;58;;;67401;649840.06;1155452.00;2013-12-07T00:00:00
18717764;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;59;;;67401;649377.94;1155871.13;2013-12-07T00:00:00
18717772;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;60;;;67401;649386.00;1155882.88;2013-12-07T00:00:00
18717781;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;61;;;67401;650052.00;1155160.00;2013-12-07T00:00:00
18717799;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;62;;;67401;649365.69;1155858.25;2013-12-07T00:00:00
18717802;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;63;;;67401;650140.38;1155223.00;2013-12-07T00:00:00
18717811;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;64;;;67401;650067.75;1155152.13;2013-12-07T00:00:00
18717829;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;65;;;67401;650143.94;1155116.25;2013-12-07T00:00:00
18717837;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;66;;;67401;649356.81;1155848.63;2013-12-07T00:00:00
18717845;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;67;;;67401;650165.94;1155109.88;2013-12-07T00:00:00
18717853;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;68;;;67401;649408.75;1155910.75;2013-12-07T00:00:00
18717861;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;69;;;67401;649419.94;1155920.63;2013-12-07T00:00:00
18717870;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;70;;;67401;650107.56;1155139.88;2013-12-07T00:00:00
18717888;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;71;;;67401;650184.13;1155104.38;2013-12-07T00:00:00
18717896;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;72;;;67401;649753.19;1155507.00;2013-12-07T00:00:00
18717900;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;73;;;67401;649794.16;1155496.07;2020-02-21T00:00:00
18717918;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;74;;;67401;649815.49;1155494.80;2015-12-03T00:00:00
18717934;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;76;;;67401;649884.88;1155450.88;2013-12-07T00:00:00
18717942;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;77;;;67401;649852.31;1155402.75;2013-12-07T00:00:00
18717951;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;78;;;67401;649841.88;1155413.88;2013-12-07T00:00:00
18717969;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;79;;;67401;649708.50;1155541.38;2013-12-07T00:00:00
18717977;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;80;;;67401;650199.50;1155098.50;2013-12-07T00:00:00
18717985;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;81;;;67401;649811.25;1155483.38;2013-12-07T00:00:00
18717993;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;82;;;67401;649370.56;1155991.63;2013-12-07T00:00:00
18718001;554871;Stшнteћ;;;;;157929;Stшнteћ;;;и.p.;83;;;67401;649700.50;1155546.63;2013-12-07T00:00:00
