Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
10817450;594431;Mikulovice;;;;;94391;Mikulovice;;;и.p.;1;;;67133;638671.14;1183080.74;2013-12-04T00:00:00
10817468;594431;Mikulovice;;;;;94391;Mikulovice;;;и.p.;2;;;67133;638540.05;1183034.56;2013-12-04T00:00:00
10817476;594431;Mikulovice;;;;;94391;Mikulovice;;;и.p.;3;;;67133;638550.15;1183027.02;2013-12-04T00:00:00
10817484;594431;Mikulovice;;;;;94391;Mikulovice;;;и.p.;4;;;67133;638550.90;1183008.33;2013-12-04T00:00:00
10817492;594431;Mikulovice;;;;;94391;Mikulovice;;;и.p.;5;;;67133;638554.27;1183004.51;2013-12-04T00:00:00
10817506;594431;Mikulovice;;;;;94391;Mikulovice;;;и.p.;6;;;67133;638561.26;1182977.35;2013-12-04T00:00:00
10817514;594431;Mikulovice;;;;;94391;Mikulovice;;;и.p.;7;;;67133;638567.74;1182974.21;2013-12-04T00:00:00
10817522;594431;Mikulovice;;;;;94391;Mikulovice;;;и.p.;8;;;67133;638577.55;1182960.44;2013-12-04T00:00:00
10817531;594431;Mikulovice;;;;;94391;Mikulovice;;;и.p.;9;;;67133;638596.33;1182934.37;2013-12-04T00:00:00
10817549;594431;Mikulovice;;;;;94391;Mikulovice;;;и.p.;10;;;67133;638618.26;1182917.70;2013-12-04T00:00:00
10817557;594431;Mikulovice;;;;;94391;Mikulovice;;;и.p.;11;;;67133;638595.82;1182901.18;2013-12-04T00:00:00
10817565;594431;Mikulovice;;;;;94391;Mikulovice;;;и.p.;12;;;67133;638579.32;1182907.30;2013-12-04T00:00:00
10817573;594431;Mikulovice;;;;;94391;Mikulovice;;;и.p.;13;;;67133;638572.16;1182902.52;2013-12-04T00:00:00
10817581;594431;Mikulovice;;;;;94391;Mikulovice;;;и.p.;14;;;67133;638533.22;1182902.70;2013-12-04T00:00:00
10817590;594431;Mikulovice;;;;;94391;Mikulovice;;;и.p.;15;;;67133;638557.30;1182897.11;2013-12-04T00:00:00
10817603;594431;Mikulovice;;;;;94391;Mikulovice;;;и.p.;16;;;67133;638545.57;1182879.10;2013-12-04T00:00:00
10817611;594431;Mikulovice;;;;;94391;Mikulovice;;;и.p.;17;;;67133;638532.20;1182864.40;2013-12-04T00:00:00
10817620;594431;Mikulovice;;;;;94391;Mikulovice;;;и.p.;18;;;67133;638520.77;1182847.20;2013-12-04T00:00:00
10817638;594431;Mikulovice;;;;;94391;Mikulovice;;;и.p.;19;;;67133;638506.90;1182892.67;2013-12-04T00:00:00
10817654;594431;Mikulovice;;;;;94391;Mikulovice;;;и.p.;21;;;67133;638492.38;1182839.50;2013-12-04T00:00:00
10817662;594431;Mikulovice;;;;;94391;Mikulovice;;;и.p.;22;;;67133;638474.51;1182842.29;2013-12-04T00:00:00
10817671;594431;Mikulovice;;;;;94391;Mikulovice;;;и.p.;23;;;67133;638496.68;1182823.99;2013-12-04T00:00:00
10817689;594431;Mikulovice;;;;;94391;Mikulovice;;;и.p.;24;;;67133;638610.29;1182797.62;2013-12-04T00:00:00
10817697;594431;Mikulovice;;;;;94391;Mikulovice;;;и.p.;25;;;67133;638483.41;1182786.64;2013-12-04T00:00:00
10817701;594431;Mikulovice;;;;;94391;Mikulovice;;;и.p.;26;;;67133;638681.07;1182965.77;2013-12-04T00:00:00
10817719;594431;Mikulovice;;;;;94391;Mikulovice;;;и.p.;27;;;67133;638481.90;1182778.33;2013-12-04T00:00:00
10817727;594431;Mikulovice;;;;;94391;Mikulovice;;;и.p.;28;;;67133;638455.98;1182743.62;2013-12-04T00:00:00
10817743;594431;Mikulovice;;;;;94391;Mikulovice;;;и.p.;30;;;67133;638437.88;1182744.49;2013-12-04T00:00:00
10817751;594431;Mikulovice;;;;;94391;Mikulovice;;;и.p.;31;;;67133;638418.62;1182756.80;2013-12-04T00:00:00
10817760;594431;Mikulovice;;;;;94391;Mikulovice;;;и.p.;32;;;67133;635945.55;1184204.44;2013-12-04T00:00:00
10817778;594431;Mikulovice;;;;;94391;Mikulovice;;;и.p.;33;;;67133;638611.41;1182754.68;2013-12-04T00:00:00
10817786;594431;Mikulovice;;;;;94391;Mikulovice;;;и.p.;34;;;67133;638437.12;1182783.15;2013-12-04T00:00:00
10817794;594431;Mikulovice;;;;;94391;Mikulovice;;;и.p.;35;;;67133;638693.62;1183052.01;2013-12-04T00:00:00
