Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;Инslo domovnн;Инslo orientaиnн;Znak инsla orientaиnнho;PSИ;Souшadnice Y;Souшadnice X;Platн Od
15534791;571032;Pмиice;;;;;118745;Pмиice;;;и.p.;1;;;29446;697714.00;1019671.94;2013-12-05T00:00:00
15534804;571032;Pмиice;;;;;118745;Pмиice;;;и.p.;4;;;29446;697615.88;1019656.81;2013-12-05T00:00:00
15534812;571032;Pмиice;;;;;118745;Pмиice;;;и.p.;9;;;29446;697678.64;1019337.03;2022-10-30T00:00:00
15534821;571032;Pмиice;;;;;118745;Pмиice;;;и.p.;10;;;29446;697557.69;1019345.45;2022-10-30T00:00:00
15534839;571032;Pмиice;;;;;118745;Pмиice;;;и.p.;15;;;29446;697736.93;1019211.80;2022-10-30T00:00:00
15534847;571032;Pмиice;;;;;118745;Pмиice;;;и.p.;16;;;29446;697757.56;1019231.44;2017-06-20T00:00:00
15534855;571032;Pмиice;;;;;118745;Pмиice;;;и.p.;18;;;29446;697746.00;1019296.69;2013-12-05T00:00:00
15534863;571032;Pмиice;;;;;118745;Pмиice;;;и.p.;19;;;29446;697762.88;1019320.69;2013-12-05T00:00:00
15534871;571032;Pмиice;;;;;118745;Pмиice;;;и.p.;20;;;29446;697749.56;1019352.13;2024-07-08T00:00:00
15534880;571032;Pмиice;;;;;118745;Pмиice;;;и.p.;22;;;29446;697734.22;1019394.75;2022-10-30T00:00:00
15534898;571032;Pмиice;;;;;118745;Pмиice;;;и.p.;25;;;29446;697767.16;1019499.70;2022-10-30T00:00:00
15534901;571032;Pмиice;;;;;118745;Pмиice;;;и.p.;26;;;29446;697637.50;1019914.69;2013-12-05T00:00:00
15534910;571032;Pмиice;;;;;118745;Pмиice;;;и.p.;28;;;29446;697829.20;1019609.54;2022-02-10T00:00:00
15534928;571032;Pмиice;;;;;118745;Pмиice;;;и.p.;30;;;29446;697757.56;1019955.56;2013-12-05T00:00:00
15534936;571032;Pмиice;;;;;118745;Pмиice;;;и.p.;31;;;29446;696860.94;1019692.06;2013-12-05T00:00:00
15534944;571032;Pмиice;;;;;118745;Pмиice;;;и.p.;39;;;29446;697735.00;1019454.94;2013-12-05T00:00:00
