Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
20246668;567876;Žalany;;;;;194301;Èernèice;;;è.p.;1;;;41501;771022.01;985695.99;2017-08-04T00:00:00
20246684;567876;Žalany;;;;;194301;Èernèice;;;è.p.;3;;;41501;770965.00;985707.00;2013-11-29T00:00:00
20246692;567876;Žalany;;;;;194301;Èernèice;;;è.p.;6;;;41501;771022.00;985726.00;2013-11-29T00:00:00
20246706;567876;Žalany;;;;;194301;Èernèice;;;è.p.;7;;;41501;771033.00;985724.00;2013-11-29T00:00:00
20246714;567876;Žalany;;;;;194301;Èernèice;;;è.p.;8;;;41501;771060.00;985707.00;2013-11-29T00:00:00
20246722;567876;Žalany;;;;;194301;Èernèice;;;è.p.;9;;;41501;771080.00;985702.00;2013-11-29T00:00:00
20246731;567876;Žalany;;;;;194301;Èernèice;;;è.p.;10;;;41501;771065.00;985691.00;2013-11-29T00:00:00
20246749;567876;Žalany;;;;;194301;Èernèice;;;è.p.;11;;;41501;771089.00;985660.00;2013-11-29T00:00:00
20246757;567876;Žalany;;;;;194301;Èernèice;;;è.p.;12;;;41501;771103.00;985638.00;2013-11-29T00:00:00
20246765;567876;Žalany;;;;;194301;Èernèice;;;è.p.;13;;;41501;771064.00;985642.00;2013-11-29T00:00:00
20246773;567876;Žalany;;;;;194301;Èernèice;;;è.p.;14;;;41501;771049.00;985626.00;2013-11-29T00:00:00
20246781;567876;Žalany;;;;;194301;Èernèice;;;è.p.;15;;;41501;771032.00;985651.00;2013-11-29T00:00:00
20246790;567876;Žalany;;;;;194301;Èernèice;;;è.p.;16;;;41501;771013.00;985661.00;2013-11-29T00:00:00
20246803;567876;Žalany;;;;;194301;Èernèice;;;è.p.;17;;;41501;771548.00;985794.00;2013-11-29T00:00:00
20246811;567876;Žalany;;;;;194301;Èernèice;;;è.p.;18;;;41501;771089.00;985879.00;2013-11-29T00:00:00
20246820;567876;Žalany;;;;;194301;Èernèice;;;è.p.;19;;;41501;771564.00;985881.00;2013-11-29T00:00:00
20246838;567876;Žalany;;;;;194301;Èernèice;;;è.p.;20;;;41501;770967.00;985766.00;2013-11-29T00:00:00
20246862;567876;Žalany;;;;;194301;Èernèice;;;è.ev.;22;;;41501;770920.00;985763.00;2013-11-29T00:00:00
20246871;567876;Žalany;;;;;194310;Lelov;592137;Èernèická;è.p.;1;;;41501;770899.30;983573.76;2013-11-29T00:00:00
20246889;567876;Žalany;;;;;194310;Lelov;592137;Èernèická;è.p.;2;;;41501;770921.21;983605.86;2013-11-29T00:00:00
20246897;567876;Žalany;;;;;194310;Lelov;592137;Èernèická;è.p.;3;;;41501;770948.69;983600.27;2013-11-29T00:00:00
20246901;567876;Žalany;;;;;194310;Lelov;592137;Èernèická;è.p.;6;;;41501;770966.84;983538.83;2013-11-29T00:00:00
20246919;567876;Žalany;;;;;194310;Lelov;592137;Èernèická;è.p.;7;;;41501;770928.21;983549.48;2013-11-29T00:00:00
20246927;567876;Žalany;;;;;194310;Lelov;592137;Èernèická;è.p.;8;;;41501;770919.13;983554.36;2013-11-29T00:00:00
20246935;567876;Žalany;;;;;194310;Lelov;592137;Èernèická;è.p.;10;;;41501;770888.63;983544.43;2013-11-29T00:00:00
