Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
14169185;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;1;;;73947;472219.54;1127653.22;2013-12-01T00:00:00
14169193;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;2;;;73947;472114.34;1127699.90;2013-12-01T00:00:00
14169207;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;3;;;73947;472126.26;1127797.60;2013-12-01T00:00:00
14169215;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;4;;;73947;472098.77;1127836.01;2013-12-01T00:00:00
14169223;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;5;;;73947;471951.42;1127859.81;2013-12-01T00:00:00
14169231;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;6;;;73947;471896.10;1127962.92;2013-12-01T00:00:00
14169240;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;7;;;73947;471819.59;1128041.22;2013-12-01T00:00:00
14169258;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;8;;;73947;471839.92;1128114.37;2013-12-01T00:00:00
14169266;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;9;;;73947;471766.96;1128117.62;2013-12-01T00:00:00
14169274;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;10;;;73947;471733.84;1128136.79;2013-12-01T00:00:00
14169291;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;12;;;73947;471700.14;1128163.63;2013-12-01T00:00:00
14169304;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;13;;;73947;471613.87;1128147.69;2013-12-01T00:00:00
14169312;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;14;;;73947;471628.64;1128200.06;2013-12-01T00:00:00
14169321;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;15;;;73947;471625.13;1128243.49;2013-12-01T00:00:00
14169339;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;16;;;73947;471603.65;1128229.06;2013-12-01T00:00:00
14169347;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;17;;;73947;471584.55;1128234.48;2013-12-01T00:00:00
14169355;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;18;;;73947;471551.94;1128281.04;2013-12-01T00:00:00
14169363;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;19;;;73947;471529.80;1128301.23;2013-12-01T00:00:00
14169371;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;20;;;73947;471480.84;1128277.02;2013-12-01T00:00:00
14169380;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;21;;;73947;471480.75;1128320.46;2013-12-01T00:00:00
14169398;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;22;;;73947;471474.80;1128351.07;2013-12-01T00:00:00
14169401;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;23;;;73947;471300.62;1128200.47;2013-12-01T00:00:00
14169410;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;24;;;73947;471210.24;1128296.24;2013-12-01T00:00:00
14169428;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;25;;;73947;471091.12;1128403.67;2013-12-01T00:00:00
14169436;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;26;;;73947;470830.95;1128360.53;2013-12-01T00:00:00
14169444;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;27;;;73947;470452.37;1128484.81;2013-12-01T00:00:00
14169452;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;28;;;73947;470701.97;1128657.03;2013-12-01T00:00:00
14169461;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;29;;;73947;470910.53;1128722.26;2013-12-01T00:00:00
14169479;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;30;;;73947;471052.58;1128616.68;2013-12-01T00:00:00
14169487;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;31;;;73947;471578.09;1128427.72;2013-12-01T00:00:00
14169495;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;32;;;73947;471382.84;1128364.25;2013-12-01T00:00:00
14169509;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;33;;;73947;471674.45;1128216.40;2013-12-01T00:00:00
14169517;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;34;;;73947;471721.09;1128270.41;2013-12-01T00:00:00
14169525;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;35;;;73947;471837.32;1128253.99;2013-12-01T00:00:00
14169533;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;36;;;73947;471898.29;1128197.27;2013-12-01T00:00:00
14169541;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;37;;;73947;471924.09;1128036.71;2013-12-01T00:00:00
14169550;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;38;;;73947;471983.27;1127955.89;2013-12-01T00:00:00
14169568;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;39;;;73947;471580.97;1128276.94;2013-12-01T00:00:00
14169576;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;41;;;73947;472137.01;1127904.65;2013-12-01T00:00:00
14169584;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;42;;;73947;472143.82;1127823.51;2013-12-01T00:00:00
14169592;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;43;;;73947;472152.19;1127799.55;2013-12-01T00:00:00
14169606;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;44;;;73947;472651.00;1128812.79;2013-12-01T00:00:00
14169614;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;45;;;73947;471572.69;1127922.72;2013-12-01T00:00:00
14169622;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;46;;;73947;472044.82;1127886.40;2013-12-01T00:00:00
14169631;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;47;;;73947;472019.28;1127896.47;2013-12-01T00:00:00
14169649;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;48;;;73947;471495.56;1128337.88;2013-12-01T00:00:00
14169657;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;49;;;73947;471665.19;1128176.99;2013-12-01T00:00:00
14169665;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;50;;;73947;471788.27;1128105.69;2013-12-01T00:00:00
14169673;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;51;;;73947;472074.57;1127875.43;2013-12-01T00:00:00
14169681;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;52;;;73947;471533.05;1128271.93;2013-12-01T00:00:00
14169690;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;53;;;73947;471959.28;1127987.72;2013-12-01T00:00:00
14169703;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;54;;;73947;471423.72;1128374.47;2013-12-01T00:00:00
14169711;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;55;;;73947;472068.39;1127941.53;2013-12-01T00:00:00
14169720;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;56;;;73947;471255.47;1127138.84;2013-12-01T00:00:00
14169738;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;57;;;73947;471785.19;1128171.02;2013-12-01T00:00:00
14169746;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;58;;;73947;471467.33;1128410.21;2013-12-01T00:00:00
14169754;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;59;;;73947;471899.67;1128069.21;2013-12-01T00:00:00
14169762;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;60;;;73947;471994.51;1128020.85;2013-12-01T00:00:00
14169789;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;62;;;73947;471954.35;1128034.90;2025-12-19T00:00:00
14169797;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;63;;;73947;471425.80;1128390.79;2013-12-01T00:00:00
14169801;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;64;;;73947;471637.67;1128227.85;2013-12-01T00:00:00
14169819;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;65;;;73947;471786.79;1128141.31;2013-12-01T00:00:00
14169835;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;67;;;73947;471644.98;1127992.74;2013-12-01T00:00:00
14169843;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;68;;;73947;471452.60;1128381.73;2013-12-01T00:00:00
14169851;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;69;;;73947;471832.69;1127962.36;2013-12-01T00:00:00
14169860;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;70;;;73947;471742.16;1128172.61;2013-12-01T00:00:00
14169878;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;71;;;73947;471484.20;1127396.52;2013-12-01T00:00:00
14169894;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;73;;;73947;471656.68;1128232.41;2013-12-01T00:00:00
14169908;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;74;;;73947;471525.57;1128625.87;2013-12-01T00:00:00
14169916;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;75;;;73947;472116.43;1127763.14;2013-12-01T00:00:00
14169924;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;76;;;73947;472035.20;1127970.17;2013-12-01T00:00:00
14169932;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;77;;;73947;472204.34;1127772.16;2013-12-01T00:00:00
14169941;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;78;;;73947;471947.94;1127926.08;2025-10-09T00:00:00
14169959;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;79;;;73947;470598.61;1128169.26;2013-12-01T00:00:00
14169967;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;80;;;73947;471365.17;1128371.71;2013-12-01T00:00:00
14169975;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;81;;;73947;470340.53;1128242.21;2013-12-01T00:00:00
14169983;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;82;;;73947;472139.44;1129618.01;2013-12-01T00:00:00
14169991;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;83;;;73947;471531.14;1128213.05;2013-12-01T00:00:00
14170001;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;84;;;73947;471355.52;1126534.06;2013-12-01T00:00:00
14170019;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;85;;;73947;471713.04;1128019.10;2013-12-01T00:00:00
14170027;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;86;;;73947;471442.47;1128423.42;2018-07-11T00:00:00
14170035;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;87;;;73947;471702.52;1128189.40;2026-01-20T00:00:00
14170043;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;88;;;73947;472215.28;1128430.70;2013-12-01T00:00:00
14170051;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;89;;;73947;471759.77;1128081.96;2013-12-01T00:00:00
14170060;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;90;;;73947;472017.75;1128024.03;2013-12-01T00:00:00
14170078;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;91;;;73947;472046.06;1128315.27;2013-12-01T00:00:00
14170086;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;92;;;73947;471224.11;1126915.13;2013-12-01T00:00:00
14170094;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;93;;;73947;472549.32;1129200.41;2013-12-01T00:00:00
14170108;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;94;;;73947;471375.10;1128967.13;2013-12-01T00:00:00
14170116;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;95;;;73947;470839.45;1127677.87;2013-12-01T00:00:00
14170124;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;96;;;73947;471964.08;1128192.66;2013-12-01T00:00:00
14170132;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;97;;;73947;472538.03;1128580.61;2013-12-01T00:00:00
14170141;598364;Lhotka;;;;;81400;Lhotka;;;и.p.;98;;;73947;470951.69;1127965.79;2013-12-01T00:00:00
